geneID	Chr	Start	End	Strand	Length	logExpression	knownGene
FBgn0030389	X	12454869	12455435	+	567	3.80666248977032	No
FBgn0030390	X	12456559	12457509	-	957	4.71849887129509	No
FBgn0030391	X	12460369	12460583	-	795	7.12286665859908	No
FBgn0259143	X	12464099	12464619	+	1413	6.54534966033442	No
FBgn0030394	X	12487082	12487093	+	810	4.14313472639153	No
FBgn0002562	X	12490383	12490592	+	2448	5.24702407216049	No
FBgn0030395	X	12494465	12496561	-	2097	4.52178857704904	No
FBgn0030396	X	12497573	12497593	+	1410	5.18738580584075	No
FBgn0264542	X	12518982	12519165	-	5547	6.45362499889269	No
FBgn0030398	X	12553248	12553510	+	591	3.13549421592915	No
FBgn0030400	X	12572489	12572626	-	1890	7.86901937649902	No
FBgn0283712	X	12585942	12586249	-	3830	8.18255926406867	No
FBgn0030403	X	12592703	12592948	-	2283	9.13798470978404	No
FBgn0052654	X	12597353	12600441	+	7842	9.00171590676118	No
FBgn0030406	X	12610438	12610634	-	1008	7.77946696745832	No
FBgn0030407	X	12612482	12612772	+	1716	7.11882624906208	No
FBgn0030408	X	12616677	12616749	+	885	4.52178857704904	No
FBgn0030409	X	12627233	12627364	+	894	3.93182563272433	No
FBgn0030410	X	12628558	12629410	-	882	6.34738920965601	No
FBgn0030411	X	12629959	12630891	+	933	7.82444593087762	No
FBgn0030412	X	12636161	12636283	+	5056	6.90675477864855	No
FBgn0015024	X	12655238	12655316	+	1011	7.83715965000168	No
FBgn0011837	X	12660784	12660867	+	1308	7.99023818572036	No
FBgn0265523	X	12687303	12689211	-	10821	9.43444346278509	No
FBgn0030417	X	12706198	12706748	+	2235	6.28785856016178	No
FBgn0030418	X	12744557	12744949	+	1758	7.94697135769359	No
FBgn0020513	X	12758055	12758854	-	1287	6.76157276880406	No
FBgn0030420	X	12761301	12763343	-	2043	7.04315991598834	No
FBgn0030421	X	12767164	12767354	+	1029	5.62762111369064	No
FBgn0052647	X	12776676	12776798	-	699	4.06044301054642	No
FBgn0259171	X	12791467	12792963	-	4869	6.30444880242198	No
FBgn0030425	X	12801708	12803672	+	1965	4.88280192258637	No
FBgn0030429	X	12855761	12857659	-	1899	5.24174701505964	No
FBgn0052650	X	12897550	12898587	-	1038	5.54907608489522	No
FBgn0052649	X	12898906	12899455	-	1983	6.10255859461357	No
FBgn0030431	X	12901549	12901851	-	966	5.56452040732269	No
FBgn0030432	X	12904280	12905034	-	924	5.98393628068719	No
FBgn0030433	X	12907188	12907244	+	537	6.67203294546107	No
FBgn0030434	X	12908347	12908688	-	777	7.72841577984104	No
FBgn0030435	X	12910203	12910688	+	1080	7.54433210805369	No
FBgn0086675	X	12942658	12942847	+	1068	4.9416424226093	No
FBgn0030437	X	12951307	12951683	-	1458	4.51085950651685	No
FBgn0052642	X	12959282	12959549	+	1119	4.34380542185368	No
FBgn0052644	X	12967909	12968134	+	1878	4.61512051684126	No
FBgn0030438	X	12970728	12970962	+	2682	5.18738580584075	No
FBgn0030439	X	12974788	12975494	-	1254	4.23410650459726	No
FBgn0052643	X	12984611	12984913	+	303	2.56494935746154	No
FBgn0265597	X	12989238	12989239	+	5399	6.25958146406492	No
FBgn0030440	X	13004153	13004376	-	480	3.2188758248682	No
FBgn0030441	X	13022258	13022716	+	459	2.77258872223978	No
FBgn0030443	X	13053403	13054763	-	1515	4.0943445622221	No
FBgn0010303	X	13080405	13080567	-	3574	8.18813341451048	No
FBgn0261524	X	13091483	13091541	+	1002	7.51806418123308	No
FBgn0030447	X	13094573	13094673	+	720	6.67076632084587	No
FBgn0263005	X	13096821	13097155	-	2457	7.14440718032114	No
FBgn0030449	X	13107477	13107899	-	558	5.37989735354046	No
FBgn0250862	X	13115259	13115319	+	1089	4.70048036579242	No
FBgn0052638	X	13123476	13123687	-	477	5.91620206260743	No
FBgn0030451	X	13129102	13129188	+	756	7.29301767977278	No
FBgn0030452	X	13131797	13131971	+	1677	6.71901315438526	No
FBgn0052645	X	13139669	13140047	+	2559	5.26269018890489	No
FBgn0030455	X	13154153	13154860	-	708	3.8286413964891	No
FBgn0030456	X	13155096	13155989	+	1686	7.30451594646016	No
FBgn0025463	X	13157701	13157853	-	1545	8.5016733797582	No
FBgn0030457	X	13159883	13161033	+	1518	7.25347038268453	No
FBgn0085440	X	13161921	13162207	-	2437	5.24702407216049	No
FBgn0052640	X	13178102	13178497	+	396	6.17586727010576	No
FBgn0052641	X	13184575	13184970	+	396	6.22851100359118	No
FBgn0030459	X	13189770	13189972	-	1875	5.91079664404053	No
FBgn0030460	X	13193335	13193634	-	903	6.99209642741589	No
FBgn0265630	X	13196283	13196510	-	4959	8.94637482614172	No
FBgn0265629	X	13201571	13202131	-	561	6.41836493593621	No
FBgn0029133	X	13212589	13212958	+	735	7.61677580869837	No
FBgn0004456	X	13215329	13215862	-	3756	8.45786772533142	No
FBgn0052639	X	13236098	13236523	-	426	6.13988455222626	No
FBgn0030462	X	13257627	13258034	-	609	4.92725368515721	No
FBgn0000346	X	13259246	13259254	+	2235	5.71702770140622	No
FBgn0041210	X	13264985	13265036	-	3807	7.9002660367677	No
FBgn0030465	X	13286351	13286879	+	1065	7.22693601849329	No
FBgn0030466	X	13288363	13288625	+	5391	8.94010521312812	No
FBgn0030467	X	13294974	13295096	-	804	6.57088296233958	No
FBgn0030468	X	13297230	13297239	+	1216	8.17835816560584	No
FBgn0283680	X	13305880	13306947	+	3471	5.96614673912369	No
FBgn0040309	X	13331122	13331703	+	582	3.98898404656427	No
FBgn0010198	X	13335988	13336377	-	390	6.68710860786651	No
FBgn0030474	X	13338375	13338385	+	1161	7.79688034278352	No
FBgn0261085	X	13363292	13363480	+	2361	5.28320372873799	No
FBgn0030477	X	13368200	13368250	+	1131	8.11432470915534	No
FBgn0030478	X	13370787	13370802	+	1725	7.62997570702779	No
FBgn0030479	X	13380959	13381043	-	826	8.42792472365806	No
FBgn0030480	X	13385337	13385396	+	285	7.34342622914737	No
FBgn0026749	X	13386347	13386431	-	415	7.01211529430638	No
FBgn0030481	X	13388012	13388746	+	735	6.52356230614951	No
FBgn0030482	X	13397271	13397300	+	1329	6.6052979209482	No
FBgn0030483	X	13402226	13402714	-	489	3.58351893845611	No
FBgn0030484	X	13404967	13405084	+	711	5.68357976733868	No
FBgn0030485	X	13409602	13409749	-	1259	4.66343909411207	No
FBgn0030486	X	13413467	13414895	+	7086	8.69634305704456	No
FBgn0265416	X	13483136	13483286	+	3084	5.40717177146012	No
FBgn0085353	X	13456716	13457506	-	801	3.76120011569356	No
FBgn0030492	X	13528013	13528614	+	843	3.63758615972639	No
FBgn0265610	X	13529820	13530104	-	285	2.56494935746154	No
FBgn0030493	X	13534473	13534804	+	894	4.53259949315326	No
FBgn0030494	X	13543774	13544086	+	519	3.46573590279973	No
FBgn0030495	X	13552927	13553000	-	1112	3.85014760171006	No
FBgn0052631	X	13556549	13556719	+	936	3.97029191355212	No
FBgn0052633	X	13561711	13561717	+	855	4.21950770517611	No
FBgn0086674	X	13577506	13577664	+	1539	6.49072353450251	No
FBgn0284227	X	13575904	13576023	+	120	3.97029191355212	No
FBgn0004169	X	13593797	13594050	-	1277	4.92725368515721	No
FBgn0030499	X	13606445	13607474	+	2121	6.04737217904628	No
FBgn0030500	X	13609749	13611242	-	2025	8.46505743699571	No
FBgn0030501	X	13612172	13612201	+	747	7.71690613529839	No
FBgn0030502	X	13614441	13615419	-	1284	7.22183582528845	No
FBgn0030503	X	13617434	13617575	+	1020	6.7945865808765	No
FBgn0030504	X	13619566	13619665	-	4152	8.91556654571064	No
FBgn0030505	X	13625457	13625589	+	4509	8.26359043261732	No
FBgn0030506	X	13664799	13666163	-	2754	7.70165236264223	No
FBgn0030507	X	13668087	13668447	+	1020	7.39633529380081	No
FBgn0030508	X	13670560	13670649	+	2070	5.52545293913178	No
FBgn0030509	X	13676915	13677630	+	834	3.93182563272433	No
FBgn0030510	X	13678373	13678753	-	1086	8.2147358333823	Yes
FBgn0030511	X	13682976	13683188	+	1032	7.63916117165917	No
FBgn0030512	X	13685812	13686502	-	2361	5.92425579741453	No
FBgn0265726	X	13692560	13692653	+	6335	6.19031540585315	No
FBgn0030514	X	13719179	13719345	-	2367	7.8659554139335	No
FBgn0002878	X	13722354	13726628	+	4275	8.41183267575841	No
FBgn0001087	X	13728035	13728614	-	3176	6.63594655568665	No
FBgn0001612	X	13737105	13737806	-	2751	7.48268182815465	No
FBgn0030518	X	13738249	13738376	+	681	5.68017260901707	No
FBgn0030519	X	13739980	13740112	+	345	6.02102334934953	No
FBgn0030520	X	13746779	13746848	-	1527	6.66440902035041	No
FBgn0052625	X	13756261	13756515	-	432	5.33271879326537	No
FBgn0020909	X	13757271	13758083	+	1152	7.79893331004122	No
FBgn0004047	X	13759602	13759806	+	1260	6.4118182677099	No
FBgn0003218	X	13768080	13768157	+	4045	6.49526555593701	No
FBgn0030521	X	13780180	13780650	-	1020	8.00903068506973	No
FBgn0030522	X	13782655	13783170	+	516	6.69456205852109	No
FBgn0261244	X	13801679	13801773	+	4358	6.15485809401642	No
FBgn0030524	X	13790385	13790707	-	630	3.63758615972639	No
FBgn0030525	X	13796444	13797619	-	1176	4.88280192258637	No
FBgn0030528	X	13811759	13812045	+	849	6.55961523749324	No
FBgn0030529	X	13813731	13813805	-	780	7.20934025660291	No
FBgn0027537	X	13822927	13823087	+	2469	8.60611940061064	No
FBgn0030530	X	13826473	13826717	-	2199	8.16394095475501	No
FBgn0052626	X	13830924	13831100	-	2934	5.62762111369064	No
FBgn0267033	X	13854102	13854372	-	5925	6.29710931993394	No
FBgn0030536	X	13955421	13955675	+	897	4.18965474202643	No
FBgn0000173	X	13998161	13998613	+	453	5.54517744447956	No
FBgn0044817	X	14000210	14000220	+	516	4.21950770517611	No
FBgn0053247	X	14046833	14046836	-	516	4.06044301054642	No
FBgn0053246	X	14048072	14048075	-	516	3.93182563272433	No
FBgn0053245	X	14049341	14049344	-	516	4.18965474202643	No
FBgn0053244	X	14050610	14050613	-	516	4.12713438504509	No
FBgn0053243	X	14051879	14051882	-	516	4.11087386417331	No
FBgn0053242	X	14053148	14053151	-	513	3.80666248977032	No
FBgn0053241	X	14054418	14054421	-	516	4.11087386417331	No
FBgn0053240	X	14055687	14055690	-	516	4.24849524204936	No
FBgn0053239	X	14056956	14056959	-	516	4.15888308335967	No
FBgn0053238	X	14058225	14058228	-	516	3.80666248977032	No
FBgn0053237	X	14059495	14059498	-	516	4.20469261939097	No
FBgn0053236	X	14060763	14060766	-	516	4.00733318523247	No
FBgn0040871	X	14151693	14151914	-	222	2.56494935746154	No
FBgn0030537	X	14169613	14169615	+	1833	4.14313472639153	No
FBgn0030538	X	14171688	14172470	-	783	3.66356164612965	No
FBgn0030539	X	14174827	14174829	+	558	3.29583686600433	No
FBgn0030540	X	14176947	14177948	+	1002	3.98898404656427	No
FBgn0030541	X	14181098	14181100	+	1986	4.15888308335967	No
FBgn0052603	X	14184596	14184598	+	1035	4.20469261939097	No
FBgn0030542	X	14187279	14187638	+	360	2.89037175789616	No
FBgn0030543	X	14189567	14189569	+	1026	4.14313472639153	No
FBgn0030544	X	14191359	14191724	-	474	4.35670882668959	No
FBgn0004649	X	14193379	14193751	+	5991	6.15909538849193	No
FBgn0030545	X	14200261	14200854	+	594	6.94697599213542	No
FBgn0026713	X	14201463	14203284	+	3666	8.27384693278451	No
FBgn0040153	X	14205289	14205381	-	1056	4.85981240436167	No
FBgn0030551	X	14224711	14225270	-	1032	4.11087386417331	No
FBgn0030552	X	14226340	14226490	+	1248	7.43366654016617	No
FBgn0259166	X	14228310	14228439	-	3857	6.77308037565554	No
FBgn0030555	X	14234700	14234762	-	2007	7.75233516330229	No
FBgn0030554	X	14238374	14238581	+	1419	7.78655180642871	No
FBgn0030556	X	14240321	14240520	-	1947	7.80180040190897	No
FBgn0260482	X	14243829	14244035	+	951	5.42053499927229	No
FBgn0002873	X	14248120	14248158	+	8049	10.6651808381311	No
FBgn0030558	X	14261585	14261933	+	1503	6.65672652417839	No
FBgn0284233	X	14261360	14261404	+	45	4.90527477843843	No
FBgn0030559	X	14265571	14265701	-	462	4.59511985013459	No
FBgn0002917	X	14267653	14268903	+	6699	7.32646561384032	No
FBgn0052602	X	14277829	14281415	+	9963	6.33150184989369	No
FBgn0030562	X	14288287	14288587	-	924	4.85981240436167	No
FBgn0030563	X	14314822	14315412	-	591	4.24849524204936	No
FBgn0052598	X	14316194	14316979	-	786	3.3322045101752	No
FBgn0052600	X	14408273	14408321	+	1032	4.14313472639153	No
FBgn0052601	X	14378977	14379762	+	786	4.15888308335967	No
FBgn0030566	X	14380507	14381295	+	789	3.63758615972639	No
FBgn0030569	X	14472802	14474583	-	2979	5.34233425196481	No
FBgn0030570	X	14496247	14496334	+	441	3.3322045101752	No
FBgn0030571	X	14580666	14580677	+	639	8.35490952835879	No
FBgn0030572	X	14582187	14582355	-	501	6.91671502035361	No
FBgn0030573	X	14583753	14583952	+	453	5.49306144334055	No
FBgn0030574	X	14586369	14586436	-	1672	5.60947179518496	No
FBgn0015773	X	14604489	14604627	-	2182	7.83834331555712	No
FBgn0030575	X	14679604	14680520	+	1239	4.66343909411207	No
FBgn0015774	X	14691265	14691403	-	2379	6.77536609093639	No
FBgn0262534	X	14702358	14702563	+	1086	3.93182563272433	No
FBgn0266710	X	14718359	14718634	-	447	5.80211837537706	No
FBgn0030576	X	14758050	14758335	-	1797	4.81218435537242	No
FBgn0030577	X	14775359	14775988	+	630	3.95124371858143	No
FBgn0030578	X	14776878	14777732	+	855	3.87120101090789	No
FBgn0020508	X	14783003	14783246	-	762	4.15888308335967	No
FBgn0015010	X	14785315	14785965	-	768	3.80666248977032	No
FBgn0003301	X	14789673	14790112	-	6744	6.45362499889269	No
FBgn0030581	X	14827791	14828031	-	2131	5.89164421182577	No
FBgn0030582	X	14833254	14835782	+	2529	8.20028826028755	Yes
FBgn0030583	X	14836725	14837327	+	603	5.45958551414416	No
FBgn0030584	X	14837566	14837753	-	477	7.73630709654828	No
FBgn0052590	X	14838431	14838761	-	549	6.29526600143965	No
FBgn0264078	X	14840971	14841019	+	1480	5.74939298590825	No
FBgn0030586	X	14842799	14844525	-	1878	4.86753445045558	No
FBgn0030587	X	14846785	14848496	-	1848	4.36944785246702	No
FBgn0030588	X	14851260	14853122	-	1863	4.49980967033027	No
FBgn0030589	X	14854438	14856303	-	1866	4.68213122712422	No
FBgn0286877	X	14859357	14859944	+	588	4.34380542185368	No
FBgn0030590	X	14863887	14865995	-	2109	4.7361984483945	No
FBgn0266434	X	14877678	14878520	-	843	3.93182563272433	No
FBgn0266435	X	14875594	14877315	-	1839	4.38202663467388	No
FBgn0030592	X	14886456	14887924	-	2178	5.0998664278242	No
FBgn0030593	X	14902048	14902943	-	1869	7.32909373624659	No
FBgn0030594	X	14906674	14908284	-	1938	6.40687998606931	No
FBgn0030595	X	14910205	14910317	-	309	3.55534806148941	No
FBgn0030596	X	14911846	14913124	-	1899	4.78749174278205	No
FBgn0030597	X	14916774	14918744	-	1971	4.64439089914137	No
FBgn0030598	X	14919613	14921108	-	1878	4.7361984483945	No
FBgn0052591	X	14927600	14928775	-	1176	4.26267987704132	No
FBgn0027601	X	14934633	14935272	-	1791	6.99117688712121	No
FBgn0030599	X	14954204	14954446	-	630	3.91202300542815	No
FBgn0000535	X	14971720	14971798	+	3843	5.84643877505772	No
FBgn0030600	X	15010835	15011321	-	15699	7.96554557312999	No
FBgn0052594	X	15024703	15024954	+	2582	8.24852912480022	No
FBgn0030603	X	15049107	15049265	+	1389	5.4510384535657	No
FBgn0030605	X	15064050	15064400	+	351	6.08904487544685	No
FBgn0264389	X	15065583	15066299	-	726	8.30251371851416	No
FBgn0030607	X	15067193	15067657	+	1440	4.23410650459726	No
FBgn0030608	X	15072275	15072648	-	1238	6.06610809010375	No
FBgn0053177	X	15081549	15081799	+	501	5.5834963087817	No
FBgn0053178	X	15082877	15083041	+	531	3.89182029811063	No
FBgn0030610	X	15084184	15084265	-	264	5.15905529921453	No
FBgn0030611	X	15085184	15085720	-	540	7.36010397298915	No
FBgn0030612	X	15086227	15086298	+	1386	7.52185925220163	No
FBgn0030613	X	15093253	15093375	+	6819	6.5694814204143	No
FBgn0030614	X	15095513	15095959	-	447	4.82028156560504	No
FBgn0030615	X	15113935	15114107	-	1485	4.54329478227	No
FBgn0260006	X	15126033	15126408	+	2481	5.08140436498446	No
FBgn0030616	X	15138774	15138913	-	279	7.10987946307227	No
FBgn0030617	X	15141253	15141520	-	3480	5.75574221358691	No
FBgn0263994	X	15178477	15181333	+	4815	5.6937321388027	No
FBgn0052588	X	15205893	15206090	-	510	2.89037175789616	No
FBgn0030620	X	15210456	15211331	+	876	3.8286413964891	No
FBgn0262485	X	15220428	15220622	-	522	3.43398720448515	No
FBgn0262486	X	15222849	15223055	-	480	3.17805383034795	No
FBgn0030622	X	15229006	15229342	-	594	3.91202300542815	No
FBgn0030623	X	15243911	15244837	-	927	3.95124371858143	No
FBgn0030624	X	15271402	15271830	-	429	3.09104245335832	No
FBgn0030625	X	15293156	15293893	+	2952	7.66293785046154	No
FBgn0261703	X	15310387	15311216	+	2877	5.5683445037611	No
FBgn0004924	X	15319781	15319807	+	3116	9.16764161744307	No
FBgn0015926	X	15328444	15328672	+	1947	8.17385745477362	No
FBgn0030628	X	15331030	15331487	-	1857	6.48768401848461	No
FBgn0026428	X	15334061	15334063	+	3641	8.07992777075827	No
FBgn0030629	X	15340526	15340991	-	1302	6.85856503479136	No
FBgn0030630	X	15343010	15343502	-	1329	7.52617891334615	No
FBgn0030631	X	15345406	15345422	+	3672	8.53267276226462	No
FBgn0000028	X	15353109	15353167	-	1188	5.72031177660741	No
FBgn0003132	X	15359432	15360337	-	906	5.02388052084628	No
FBgn0030634	X	15381347	15381666	-	951	4.24849524204936	No
FBgn0263257	X	15389615	15390499	-	6535	6.56244409369372	No
FBgn0040285	X	15447425	15447830	-	1074	7.55013534248843	No
FBgn0014455	X	15450391	15450415	+	1296	6.60934924316738	No
FBgn0030638	X	15453575	15454612	+	1365	5.17048399503815	No
FBgn0004391	X	15455829	15456302	-	6090	8.66267785815822	No
FBgn0030641	X	15465858	15465993	+	615	5.04342511691925	No
FBgn0030640	X	15462828	15464405	+	1578	5.57972982598622	No
FBgn0030642	X	15466836	15467267	-	549	6.4425401664682	No
FBgn0030643	X	15467906	15468271	+	366	4.38202663467388	No
FBgn0026433	X	15468409	15468449	-	3276	7.15539630189673	No
FBgn0030645	X	15472243	15472815	+	573	5.68017260901707	No
FBgn0267977	X	15472897	15474495	-	2172	7.97865372908273	No
FBgn0030647	X	15477942	15480536	+	2769	5.03695260241363	No
FBgn0030648	X	15482475	15482537	+	1844	8.49637805170232	No
FBgn0027287	X	15487242	15487475	+	4203	8.34640487043596	No
FBgn0022710	X	15512743	15516272	-	5109	6.92067150424868	No
FBgn0259196	X	15555366	15555853	-	543	4.00733318523247	No
FBgn0030653	X	15569245	15570240	+	996	5.61677109766657	No
FBgn0030654	X	15570952	15571485	-	636	6.21260609575152	No
FBgn0030655	X	15572320	15572445	-	2061	7.6251071482389	No
FBgn0259195	X	15575060	15575550	-	546	3.95124371858143	No
FBgn0030657	X	15577155	15577685	-	690	6.18826412308259	No
FBgn0030658	X	15578434	15579432	+	999	7.05358572719368	No
FBgn0030659	X	15581089	15582768	-	1680	7.94236223767433	No
FBgn0030660	X	15583462	15584198	+	1338	7.88004820097158	No
FBgn0030662	X	15585997	15587006	-	2496	7.27309259599952	No
FBgn0030661	X	15587789	15589034	+	1449	6.97541392745595	No
FBgn0003463	X	15605169	15605366	-	3114	9.5566214867309	Yes
FBgn0030663	X	15644291	15644776	+	486	4.24849524204936	No
FBgn0030664	X	15662585	15663316	+	732	3.98898404656427	No
FBgn0030665	X	15668065	15669294	-	1230	6.77992190747225	No
FBgn0030666	X	15676407	15677621	+	1215	6.8627579130514	No
FBgn0030667	X	15685139	15686950	-	3432	5.91889385427315	No
FBgn0030668	X	15698521	15698687	+	990	6.4085287910595	No
FBgn0030669	X	15700409	15700792	-	498	6.59987049921284	No
FBgn0030670	X	15702007	15702185	-	728	7.2902928824466	No
FBgn0030671	X	15704228	15704406	+	1035	7.62851762657506	No
FBgn0030672	X	15706936	15707064	-	1833	8.31581113188354	No
FBgn0030673	X	15711124	15711318	+	831	8.46168048148598	No
FBgn0030674	X	15714115	15714381	+	15468	10.3280687778365	No
FBgn0030675	X	15732191	15733225	+	1035	8.47803647621504	No
FBgn0030676	X	15733245	15733553	-	522	7.32317071794347	No
FBgn0026666	X	15734369	15734452	+	393	7.63723438878947	No
FBgn0011741	X	15735840	15737033	-	1194	8.8340456411678	No
FBgn0030678	X	15737567	15738826	-	1260	6.5694814204143	No
FBgn0030679	X	15739403	15739975	+	573	6.63463335786169	No
FBgn0030680	X	15743218	15744423	-	2286	7.74802852443238	No
FBgn0027329	X	15746771	15746907	+	1599	7.57044325205737	No
FBgn0030683	X	15749252	15749303	+	1164	6.92951677076365	No
FBgn0030685	X	15752236	15752333	-	3075	7.85010354517558	No
FBgn0030684	X	15756394	15756512	+	1288	5.45958551414416	No
FBgn0030686	X	15761334	15761371	+	1086	7.25063551189868	No
FBgn0030687	X	15763082	15763125	+	4149	7.42356844425917	No
FBgn0030688	X	15765510	15766235	-	828	4.17438726989564	No
FBgn0053172	X	15769711	15769768	+	2994	7.79605797431612	No
FBgn0263747	X	15773236	15773255	+	4827	7.13886699994552	No
FBgn0263748	X	15779182	15779191	+	690	4.99043258677874	No
FBgn0030691	X	15780502	15782007	-	2379	7.50933526601659	No
FBgn0025809	X	15784318	15784596	-	675	7.08924315502751	No
FBgn0030692	X	15786172	15786629	+	1671	8.31360713931756	No
FBgn0026374	X	15790290	15790388	+	2154	6.95177216439891	No
FBgn0030693	X	15794104	15794201	-	831	6.53813982376767	No
FBgn0052581	X	15797256	15797371	-	849	6.54965074223381	No
FBgn0030694	X	15799674	15799721	+	1026	6.9985096422506	No
FBgn0030695	X	15801254	15801610	-	1035	6.13339804299665	No
FBgn0003345	X	15806288	15806321	+	2119	7.40610338123702	No
FBgn0030696	X	15809604	15810899	+	1296	4.48863636973214	No
FBgn0000319	X	15828275	15828502	-	5034	9.12478248361454	No
FBgn0030697	X	15838380	15839494	+	2370	5.57594910314632	No
FBgn0027093	X	15841845	15842991	-	1995	8.60245303536706	No
FBgn0030699	X	15845382	15845468	+	1188	7.34987370473834	No
FBgn0014391	X	15847982	15848004	-	194	6.82219739062049	No
FBgn0026076	X	15850367	15850428	-	1041	7.23056315340929	No
