# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "gbc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/K27me3-PROseq.counts.cds.txt" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam
FBtr0345283	4	154754	155560	-	807	2	3	3	3	5	2	13	6	6	0	10	3	0	3	13
FBtr0089154	4	154817	155560	-	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310437	4	157675	174640	-	16966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310435	4	157675	175139	-	17465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308251	4	166645	175139	-	8495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310436	4	166645	174640	-	7996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308248	4	177448	178889	-	1442	6	3	6	3	14	4	25	10	9	6	17	4	7	4	25
FBtr0333677	4	177538	178889	-	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089148	4	184176	193329	-	9154	3	1	1	3	3	4	32	16	6	0	14	2	5	1	15
FBtr0089149	4	184325	192989	-	8665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308247	4	184325	189087	-	4763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089147	4	184325	193329	-	9005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308249	4	196775	205445	-	8671	12	22	22	29	60	14	195	161	51	24	110	16	21	14	160
FBtr0089145	4	197792	205445	-	7654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308256	4	210724	213065	+	2342	184	142	208	173	251	99	555	371	280	153	488	101	284	42	611
FBtr0089144	4	215109	225456	-	10348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344870	4	215109	227248	-	12140	67	51	66	124	151	85	395	220	148	98	249	65	216	59	486
FBtr0089115	4	228422	230328	+	1907	149	121	131	235	237	98	440	245	232	126	430	89	272	55	635
FBtr0089116	4	231230	245803	+	14574	36	28	20	59	71	27	185	82	61	41	117	35	66	11	226
FBtr0333671	4	231926	245803	+	13878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089119	4	231926	241218	+	9293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300797	4	232350	245803	+	13454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334409	4	247224	252829	-	5606	415	350	600	544	775	268	1206	761	593	358	1224	243	720	120	1566
FBtr0308691	4	255497	265474	+	9978	10	23	16	35	38	11	96	42	47	23	58	10	29	20	104
FBtr0299723	4	255497	262567	+	7071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334407	4	255497	264975	+	9479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299722	4	255497	262419	+	6923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333678	4	268275	275869	-	7595	1	5	5	9	13	5	37	20	9	5	13	4	1	0	26
FBtr0089141	4	268414	275869	-	7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089134	4	278785	305981	-	27197	17	8	24	30	29	18	84	48	34	17	70	8	37	10	99
FBtr0089137	4	278785	305318	-	26534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305658	4	278785	305661	-	26877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089122	4	308593	310202	+	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333679	4	308593	310722	+	2130	74	32	66	46	127	55	126	75	50	22	101	24	48	16	172
FBtr0340652	4	311030	313413	-	2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340653	4	311030	313587	-	2558	41	14	30	31	19	15	41	18	20	15	51	10	44	5	77
FBtr0333680	4	315423	331287	+	15865	2398	1716	3107	2435	2604	959	1730	1214	1073	518	2175	365	854	195	2915
FBtr0089123	4	315423	321285	+	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304048	4	328293	358157	-	29865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304047	4	328916	358157	-	29242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304046	4	328916	358417	-	29502	40	19	32	24	36	36	76	39	40	32	89	10	62	12	127
FBtr0304050	4	329617	358157	-	28541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300558	4	330956	358157	-	27202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300559	4	334770	358157	-	23388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345284	4	360438	375454	+	15017	48	37	39	66	101	27	140	81	59	46	103	21	60	24	138
FBtr0089126	4	360438	372684	+	12247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089125	4	360438	374873	+	14436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307043	4	375740	395105	-	19366	2147	1794	2343	1215	2515	843	525	287	226	120	463	67	268	59	757
FBtr0089129	4	375740	392910	-	17171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307044	4	375740	387822	-	12083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089111	4	437057	443411	-	6355	741	400	718	837	694	412	1298	837	697	406	1826	331	1021	164	2353
FBtr0089065	4	446004	453847	+	7844	26	15	30	37	36	41	114	79	53	25	93	20	69	12	146
FBtr0089069	4	446593	453847	+	7255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089067	4	447078	453847	+	6770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089110	4	459987	466328	-	6342	493	340	540	690	837	421	1421	878	788	411	1487	312	1035	174	2087
FBtr0452090	4	467997	471376	+	3380	114	62	67	130	144	97	385	207	159	95	312	52	208	32	485
FBtr0332906	4	469509	485533	-	16025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300342	4	471386	481470	-	10085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300344	4	471386	483303	-	11918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332905	4	471386	482220	-	10835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332904	4	472995	481470	-	8476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332908	4	472995	483303	-	10309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344869	4	472995	488494	-	15500	115	89	125	235	262	145	704	442	243	159	568	118	382	86	850
FBtr0332907	4	472995	485533	-	12539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307167	4	502310	540774	+	38465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089070	4	502310	539692	+	37383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332913	4	502310	538273	+	35964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345197	4	538432	557354	-	18923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333706	4	540660	557354	-	16695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089106	4	545368	557354	-	11987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089995	4	558516	565831	+	7316	13	7	9	21	12	4	55	31	29	14	56	6	31	6	76
FBtr0089994	4	558723	565831	+	7109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089993	4	558723	567157	+	8435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310638	4	560164	567157	+	6994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089105	4	568396	570290	-	1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333676	4	568396	571054	-	2659	114	63	98	84	67	47	168	107	80	64	217	32	108	33	304
FBtr0089077	4	572255	580022	+	7768	93	75	143	145	266	113	433	255	154	89	312	77	162	42	460
FBtr0089075	4	572255	578043	+	5789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089080	4	583608	589248	+	5641	487	383	553	702	771	354	1126	750	811	491	1446	397	759	190	1951
FBtr0310610	4	598655	607149	-	8495	817	579	845	1119	994	467	1899	1113	924	502	2358	383	1089	198	3043
FBtr0089086	4	611184	622370	+	11187	111	91	144	113	309	99	322	193	118	70	247	59	167	56	388
FBtr0089082	4	611184	620826	+	9643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301285	4	611184	620634	+	9451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089085	4	611184	620251	+	9068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089103	4	623319	625531	-	2213	155	115	152	212	341	157	482	332	256	173	610	114	365	45	797
FBtr0089972	4	630191	635250	+	5060	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBtr0089971	4	630193	635250	+	5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089102	4	636231	646056	-	9826	765	651	754	885	1324	539	2075	1249	1036	573	1936	432	1167	230	2677
FBtr0310542	4	649141	662603	-	13463	291	218	255	304	578	337	786	445	371	223	685	122	463	98	1117
FBtr0089101	4	650071	659483	-	9413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310543	4	650071	660108	-	10038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310536	4	664121	669784	+	5664	519	296	487	659	798	394	1334	819	700	384	1404	280	807	145	1988
FBtr0310541	4	671642	687465	+	15824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310539	4	671642	690550	+	18909	39	33	37	52	114	23	263	133	73	38	136	25	45	30	198
FBtr0310540	4	680770	687465	+	6696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089091	4	681093	689495	+	8403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089095	4	690786	695555	-	4770	55	43	73	54	98	53	112	82	59	45	110	31	115	12	180
FBtr0089092	4	691378	695555	-	4178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089094	4	691701	695555	-	3855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089235	4	698189	721073	+	22885	14700	12026	20906	9292	9872	4622	1454	898	793	449	1949	314	1026	173	2428
FBtr0089236	4	705151	721073	+	15923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100395	4	707929	721073	+	13145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334483	4	724900	776374	+	51475	16	9	13	20	49	30	103	58	42	25	60	11	47	15	97
FBtr0089793	4	724900	775981	+	51082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344988	4	725856	775981	+	50126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334482	4	726158	775981	+	49824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089253	4	778616	788478	-	9863	124	74	110	139	104	74	295	179	112	76	223	45	165	52	357
FBtr0089254	4	778616	787114	-	8499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100600	4	800536	833893	-	33358	18927	17009	36908	10747	19452	6674	5905	3681	2996	1779	6335	1221	3684	709	8775
FBtr0334489	4	800536	806847	-	6312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334488	4	800536	803580	-	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089251	4	837086	844029	-	6944	10996	8721	15533	6865	9823	4166	1395	878	852	460	1864	368	1029	172	2582
FBtr0300886	4	853657	866525	-	12869	123	120	148	128	241	78	415	228	145	88	252	52	206	45	416
FBtr0300884	4	855500	866525	-	11026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308805	4	867924	903526	-	35603	193	132	173	303	326	169	700	420	355	161	597	127	422	76	944
FBtr0334487	4	871030	904321	-	33292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344971	4	871030	911831	-	40802	1155	756	1341	1358	1064	580	1629	1051	950	513	2206	376	1096	189	3200
FBtr0089247	4	871030	893065	-	22036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089243	4	915397	930215	-	14819	1276	908	1609	1387	1675	783	3302	2137	1593	930	3527	686	1989	428	4663
FBtr0344897	4	937319	946725	+	9407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332858	4	937319	949341	+	12023	97	86	126	356	204	107	572	371	221	119	417	112	337	83	935
FBtr0332859	4	937319	944386	+	7068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089233	4	951642	957892	-	6251	31	19	17	26	28	21	52	32	27	17	57	5	44	4	75
FBtr0334626	4	951642	957670	-	6029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301336	4	962441	968874	-	6434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301335	4	962441	977989	-	15549	832	937	2350	462	490	162	522	345	262	127	583	120	319	61	733
FBtr0334625	4	962441	975535	-	13095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089185	4	990225	1006188	+	15964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339509	4	990225	1007822	+	17598	208	167	420	127	275	89	381	220	156	83	315	53	162	41	427
FBtr0309865	4	1009995	1026601	-	16607	226	201	450	236	728	193	800	515	294	162	519	103	308	82	726
FBtr0089225	4	1013504	1026601	-	13098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089224	4	1013733	1026601	-	12869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344706	4	1029811	1031257	-	1447	3	6	4	9	7	4	13	7	9	3	15	0	7	1	29
FBtr0089221	4	1029811	1030475	-	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344705	4	1029811	1031176	-	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333672	4	1031984	1034457	+	2474	28	17	23	23	33	20	92	62	32	12	41	8	25	3	78
FBtr0344754	4	1032364	1034817	+	2454	17	23	19	18	40	25	87	57	38	16	48	11	16	8	65
FBtr0089186	4	1032364	1034457	+	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100146	4	1035388	1053203	-	17816	118	88	139	185	175	107	546	344	251	123	460	99	298	66	683
FBtr0089218	4	1035388	1050878	-	15491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300379	4	1037255	1050878	-	13624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309882	4	1057465	1064501	-	7037	72	69	73	100	98	74	238	147	109	68	175	44	128	26	298
FBtr0089214	4	1057465	1060418	-	2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345296	4	1061469	1076104	+	14636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345297	4	1063178	1076104	+	12927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089188	4	1065406	1076104	+	10699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334627	4	1065406	1077173	+	11768	99	109	122	117	134	69	225	127	112	57	256	40	129	34	320
FBtr0089209	4	1077431	1084296	-	6866	1126	1016	1355	857	1057	377	1427	921	712	390	1424	298	795	183	2012
FBtr0089327	4	1089298	1113217	+	23920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100345	4	1089298	1110874	+	21577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301563	4	1099025	1113217	+	14193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345193	4	1112974	1122465	-	9492	99	80	138	153	313	100	411	239	197	113	356	83	201	63	474
FBtr0089208	4	1115179	1122465	-	7287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333700	4	1115355	1122857	-	7503	25	15	18	25	43	42	82	68	47	21	74	17	53	9	94
FBtr0089192	4	1124667	1125225	+	559	46	32	49	45	53	28	129	106	83	33	125	31	92	9	207
FBtr0089195	4	1127102	1135814	+	8713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089194	4	1127102	1134994	+	7893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333701	4	1127102	1137819	+	10718	176	151	207	225	224	114	414	276	232	159	511	107	305	84	725
FBtr0300992	4	1137930	1145621	-	7692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344977	4	1137930	1161658	-	23729	59	69	71	103	138	73	420	253	175	104	325	74	175	26	470
FBtr0300993	4	1137930	1146029	-	8100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089196	4	1147966	1169139	+	21174	454	410	536	738	917	433	1621	1068	806	473	1487	321	855	203	2204
FBtr0089205	4	1172569	1181128	-	8560	646	444	655	957	886	530	1880	1202	957	538	2160	410	1286	256	3001
FBtr0091470	4	1186268	1192594	+	6327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0091472	4	1186268	1192437	+	6170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0091473	4	1186615	1192885	+	6271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100544	4	1192519	1196348	-	3830	324	210	344	296	483	226	746	466	362	184	711	148	423	130	1068
FBtr0307326	4	1199352	1224367	+	25016	0	0	0	2	1	0	2	1	0	0	2	0	0	0	1
FBtr0307329	4	1199358	1224367	+	25010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307327	4	1199358	1223350	+	23993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307328	4	1219540	1223350	+	3811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100406	4	1225189	1230213	-	5025	39	19	52	41	113	44	139	75	35	33	79	18	37	20	149
FBtr0100402	4	1225837	1230213	-	4377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333702	4	1231337	1271659	+	40323	56	39	52	64	86	70	238	144	86	63	169	35	76	34	282
FBtr0307334	4	1232383	1271659	+	39277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100857	mitochondrion_genome	740	1163	+	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100861	mitochondrion_genome	1974	2909	+	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0433501	mitochondrion_genome	6509	7625	-	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0433500	mitochondrion_genome	8307	9045	-	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0433502	mitochondrion_genome	10999	11535	+	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113686	Unmapped_Scaffold_8_D1580_D1567	53942	85429	+	31488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113685	Unmapped_Scaffold_8_D1580_D1567	57202	85331	+	28130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112921	X	124470	126214	-	1745	339	254	229	381	304	181	226	174	188	85	510	72	198	29	470
FBtr0340053	X	127949	140240	+	12292	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FBtr0112919	X	127953	140240	+	12288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302200	X	131535	138946	+	7412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345993	X	142708	199361	+	56654	6	3	3	8	8	6	32	18	7	4	11	2	0	0	13
FBtr0340051	X	142831	147926	-	5096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340057	X	143353	199361	+	56009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340056	X	176473	200563	+	24091	42	56	59	164	108	46	162	111	88	50	159	27	133	17	162
FBtr0100135	X	176473	198937	+	22465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100136	X	176473	199361	+	22889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340207	X	244054	245356	-	1303	0	1	1	4	7	0	11	10	5	3	2	0	1	3	7
FBtr0070108	X	244161	245356	-	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070063	X	246478	253913	+	7436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332992	X	246478	254550	+	8073	15	20	12	46	66	28	109	71	50	32	105	7	57	13	104
FBtr0070064	X	256174	258313	+	2140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070065	X	256174	258369	+	2196	0	1	0	2	6	2	9	5	3	2	3	1	0	1	5
FBtr0070106	X	258435	263495	-	5061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332990	X	258435	263499	-	5065	0	1	0	0	0	2	0	0	2	0	0	0	1	0	3
FBtr0332988	X	265824	266528	-	705	33	29	10	95	64	29	95	67	47	26	170	22	59	8	125
FBtr0100580	X	268609	279134	-	10526	3	0	0	0	2	1	5	1	1	1	2	1	0	0	2
FBtr0089442	X	268624	275877	-	7254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332976	X	269692	279134	-	9443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332978	X	269692	279218	-	9527	5	0	2	9	4	1	15	7	9	1	15	2	11	1	15
FBtr0089441	X	269711	279134	-	9424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070066	X	280203	350102	+	69900	2327	2073	2090	2500	3738	1396	4337	2906	2113	1155	4411	713	2328	387	5002
FBtr0300326	X	283286	294462	-	11177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342963	X	286507	294462	-	7956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070069	X	308184	308835	+	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070070	X	315623	316466	+	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070102	X	316676	334301	-	17626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273443	X	316676	427751	-	111076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273442	X	316676	470226	-	153551	10413	9487	8971	7890	10003	3913	7069	4818	4465	2560	11618	1702	5180	817	13177
FBtr0342962	X	338929	350404	+	11476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070067	X	343541	350102	+	6562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070071	X	357009	361145	+	4137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070073	X	396560	397397	+	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070074	X	410221	410717	+	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070100	X	436239	436948	-	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070075	X	461247	463076	+	1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070099	X	467157	468835	-	1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339442	X	471119	476079	-	4961	409	262	214	684	491	239	724	512	489	272	1444	155	609	99	1416
FBtr0112947	X	477484	478091	+	608	41	22	19	83	55	45	97	75	54	41	172	18	64	13	163
FBtr0336919	X	479566	480066	+	501	42	23	20	75	76	45	104	89	42	24	158	19	61	7	142
FBtr0070094	X	482877	487081	-	4205	239	211	170	622	336	208	627	413	413	237	1284	159	587	82	1206
FBtr0070079	X	488378	490625	+	2248	114	128	111	326	146	109	313	241	189	130	684	83	249	40	543
FBtr0070093	X	490887	492523	-	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070092	X	490887	492995	-	2109	20	26	19	66	45	27	67	47	39	17	116	5	41	13	114
FBtr0340145	X	495114	496269	+	1156	16	20	35	30	36	9	48	29	27	15	77	14	31	4	61
FBtr0070080	X	495400	496269	+	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0290016	X	496946	508972	+	12027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
