seqnames	start	end	width	strand	VTID	Length	Verification.Status	Positive	stg4_6	stg7_8	stg9_10	stg11_12	stg13_14	stg15_16
chr2L	2385745	2388300	2556	*	VT1205	2555	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_broad;1|brain_subset;1
chr2L	2387698	2389894	2197	*	VT1206	2196	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1	ventral_nerve_cord_subset;2|brain_subset;2
chr2L	2389423	2391520	2098	*	VT1207	2097	correct	0	NA	NA	NA	NA	brain_subset;1	NA
chr2L	2391160	2393260	2101	*	VT1208	2100	correct	1	procephalic_ectoderm_AISN;3	NA	brain_anlage_subset;3	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;2|brain_subset;3	ventral_nerve_cord_subset;2|brain_subset;3
chr2L	2396184	2398418	2235	*	VT1211	2234	correct	1	NA	NA	NA	anterior_ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;3|brain_subset;3
chr2L	2401416	2403652	2237	*	VT1214	2236	correct	1	mesoderm_AISN;2	NA	NA	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;2|brain_subset;1	ventral_nerve_cord_subset;3|brain_subset;2
chr2L	2402627	2404928	2302	*	VT1215	2301	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;2	ventral_nerve_cord_subset;2|brain_subset;2
chr2L	2406788	2407625	838	*	VT1217	837	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2410581	2411460	880	*	VT1218	879	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2412032	2414739	2708	*	VT1219	2707	correct	1	NA	NA	NA	NA	NA	head_subset;1|esophagus;2
chr2L	2552795	2555342	2548	*	VT1298	2547	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2752765	2754884	2120	*	VT1404	2119	correct	1	ubiquitous;4	ubiquitous;4	ubiquitous;4	ubiquitous;4	brain_broad;4|ubiquitous;4|ventral_nerve_cord_broad;4	brain_broad;4|ubiquitous;3|ventral_nerve_cord_broad;4
chr2L	2756568	2758563	1996	*	VT1406	1995	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;3	brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;4	brain_broad;4|ventral_nerve_cord_broad;4	ventral_nerve_cord_subset;2|brain_broad;3
chr2L	2782626	2784909	2284	*	VT1418	2283	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2784407	2786624	2218	*	VT1419	2217	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2786136	2788266	2131	*	VT1420	2130	correct	0	NA	NA	NA	NA	NA	amnioserosa;1
chr2L	2792851	2794953	2103	*	VT1424	2102	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2794536	2796616	2081	*	VT1425	2080	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2796193	2798405	2213	*	VT1426	2212	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1
chr2L	2797882	2800037	2156	*	VT1427	2155	correct	1	NA	NA	NA	NA	brain_broad;2|ventral_nerve_cord_broad;2	brain_broad;3|ventral_nerve_cord_broad;3
chr2L	2807261	2809453	2193	*	VT1432	2192	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2812100	2812500	401	*	VT1434	400	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2889077	2891230	2154	*	VT1483	2153	correct	1	NA	NA	brain_anlage_subset;3|ventral_nerve_cord_anlage_broad;2	head_subset;3|lateral_epidermis_primordium_subset;2|ubiquitous;2	trunk_epidermis_broad;2|brain_broad;2	trunk_epidermis_subset;2
chr2L	2890846	2893013	2168	*	VT1484	2167	correct	0	NA	NA	NA	NA	NA	NA
chr2L	2897706	2899997	2292	*	VT1488	2291	correct	1	NA	NA	NA	brain_primordium_subset;1|visceral_muscle_primordium_subset;1|anterior_ventral_nerve_cord_primordium_subset;1	brain_broad;2|visceral_muscle_broad;2	brain_broad;1|ventral_nerve_cord_broad;1|visceral_muscle_subset;2
chr2L	2913618	2915809	2192	*	VT1497	2191	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3104015	3106249	2235	*	VT1592	2234	correct	1	NA	NA	NA	NA	telson_subset;3|leading_edge_cell;3|dorsal_epidermis_subset;3	leading_edge_cell;2|dorsal_epidermis_subset;2
chr2L	3105912	3108009	2098	*	VT1593	2097	correct	1	NA	NA	NA	ventral_epidermis_primordium_subset;2	head_subset;3|ventral_epidermis_subset;3|esophagus;3	antenno-maxillary-labial_complex;3|ventral_epidermis_subset;3|esophagus;3
chr2L	3107641	3109719	2079	*	VT1594	2078	correct	1	NA	NA	NA	ventral_epidermis_primordium_broad;1	brain_broad;3|ventral_nerve_cord_broad;3	brain_broad;3|ventral_nerve_cord_broad;3
chr2L	3110675	3112763	2089	*	VT1595	2088	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3112208	3114392	2185	*	VT1596	2184	correct	1	NA	NA	NA	NA	NA	salivary_gland;4
chr2L	3113886	3116075	2190	*	VT1597	2189	correct	1	NA	NA	NA	salivary_gland_primordium;1|anal_pad_specific_anlage;2	anal_pad;4|salivary_gland;4|gonad;1	salivary_gland;5|gonad;2
chr2L	3115509	3117607	2099	*	VT1598	2098	correct	1	NA	NA	NA	NA	head_epidermis_ventral_subset;2	head_subset;4|lateral_epidermis_subset;3|midgut_broad;2
chr2L	3117111	3119207	2097	*	VT1599	2096	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3118721	3120841	2121	*	VT1600	2120	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3120271	3122509	2239	*	VT1601	2238	correct	1	NA	NA	posterior_endoderm_anlage;3	malpighian_tubule_primordium;3|posterior_midgut_primordium;3	midgut_subset;3|malpighian_tubule;3	salivary_gland;4|malpighian_tubule;1
chr2L	3127612	3128819	1208	*	VT1603	1207	correct	1	NA	NA	NA	ventral_nerve_cord_primordium_subset;2	lateral_epidermis_subset;1|brain_broad;2|ventral_nerve_cord_broad;3	ventral_nerve_cord_subset;3|brain_broad;2
chr2L	3129297	3131498	2202	*	VT1604	2201	correct	0	NA	NA	NA	NA	ventral_nerve_cord_broad;1	NA
chr2L	3131039	3133133	2095	*	VT1605	2094	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3132691	3134770	2080	*	VT1606	2079	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3135974	3138083	2110	*	VT1608	2109	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3137525	3139706	2182	*	VT1609	2181	not_verified	0	NA	NA	NA	NA	NA	NA
chr2L	3139247	3141325	2079	*	VT1610	2078	not_verified	1	NA	NA	NA	anterior_ventral_nerve_cord_primordium_subset;1	dorsal_epidermis_subset;2	dorsal_epidermis_subset;3
chr2L	3140879	3142974	2096	*	VT1611	2095	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3142401	3144723	2323	*	VT1612	2322	correct	0	NA	NA	NA	NA	anterior_ventral_nerve_cord_broad;1|posterior_ventral_nerve_cord_subset;1	anterior_ventral_nerve_cord_subset;1
chr2L	3148529	3150784	2256	*	VT1615	2255	correct	1	NA	NA	NA	proventriculus_primordium;2	proventriculus;3	proventriculus;4
chr2L	3152207	3154299	2093	*	VT1617	2092	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1	NA
chr2L	3154007	3156123	2117	*	VT1618	2116	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3155620	3157866	2247	*	VT1619	2246	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3475934	3478473	2540	*	VT1787	2539	correct	1	procephalic_ectoderm_AISN;2	ventral_ectoderm_anlage;3|posterior_endoderm_anlage;3|procephalic_ectoderm_anlage;3	head_epidermis_lateral_anlage;4|brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3|dorsal_epidermis_anlage_broad;4|lateral_epidermis_anlage_broad;4|ventral_epidermis_anlage_broad;4|amnioserosa_anlage;4|head_epidermis_ventral_anlage;4|head_epidermis_dorsal_anlage;4	ventral_midline;3|brain_primordium_subset;3|ventral_epidermis_primordium_broad;3|dorsal_epidermis_primordium_broad;3|lateral_epidermis_primordium_broad;3|head_epidermis_primordium_broad;3	amnioserosa;4|ventral_nerve_cord_broad;3|brain_subset;4	amnioserosa;3|brain_broad;3|ventral_nerve_cord_broad;3
chr2L	3582681	3584773	2093	*	VT1839	2092	correct	1	NA	NA	lateral_epidermis_anlage_subset;2|anterior_endoderm_anlage;3|hindgut_anlage;2	head_subset;3|lateral_epidermis_primordium_subset;2	head_subset;2	head_subset;3
chr2L	3598602	3600704	2103	*	VT1848	2102	correct	1	NA	NA	NA	head_epidermis_ventral_primordium_subset;2|lateral_epidermis_primordium_subset;2	antenno-maxillary-labial_complex;3|head_epidermis_ventral_subset;3|lateral_epidermis_subset;2	antenno-maxillary-labial_complex;4|head_subset;4
chr2L	3669986	3672225	2240	*	VT1885	2239	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3673455	3675644	2190	*	VT1887	2189	correct	1	NA	NA	brain_anlage_subset;3	brain_primordium_subset;3	ventral_nerve_cord_subset;1|brain_subset;3	brain_subset;3
chr2L	3675190	3677275	2086	*	VT1888	2085	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1	NA
chr2L	3815196	3817470	2275	*	VT1964	2274	correct	0	NA	NA	NA	NA	NA	brain_subset;1
chr2L	3816924	3819029	2106	*	VT1965	2105	correct	1	A-P_stripes;3|pair_rule;3	ventral_ectoderm_anlage;3|dorsal_ectoderm_anlage_subset;3|pair_rule;3	lateral_epidermis_anlage_broad;3|trunk_mesoderm_anlage;3|clypeolabrum_anlage;3|foregut_anlage;3	lateral_epidermis_primordium_subset;3|foregut_primordium;2	head_subset;1|midgut_interstitial_cell;1	NA
chr2L	3818514	3820578	2065	*	VT1966	2064	correct	1	NA	ventral_ectoderm_anlage;4	lateral_epidermis_anlage_subset;4|ventral_epidermis_anlage_subset;4|clypeolabrum_anlage;1|head_epidermis_ventral_anlage;3|dorsal_epidermis_anlage_subset;4	head_epidermis_ventral_primordium_subset;3|lateral_epidermis_primordium_subset;3|ventral_epidermis_primordium_subset;3|clypeo-labral_primordium;1	clypeolabrum;1	clypeolabrum;1
chr2L	3820069	3822166	2098	*	VT1967	2097	correct	1	head_mesoderm_AISN;3	ventral_ectoderm_anlage;4	head_subset;3|lateral_epidermis_anlage_broad;4|ventral_epidermis_anlage_broad;4	head_subset;3|ventral_epidermis_primordium_subset;3	NA	NA
chr2L	3827045	3829231	2187	*	VT1970	2186	correct	1	procephalic_ectoderm_AISN;4|gap;4|anterior;4	ventral_ectoderm_anlage;3	lateral_epidermis_anlage_subset;3|ventral_epidermis_anlage_subset;3|brain_anlage_subset;3	head_subset;3|brain_primordium_subset;3|ventral_epidermis_primordium_subset;4|clypeo-labral_primordium;3|dorsal_epidermis_primordium_subset;3	head_subset;3|ventral_epidermis_subset;3|dorsal_epidermis_subset;3|clypeolabrum;3	head_subset;2|hindgut;3
chr2L	3828414	3830695	2282	*	VT1971	2281	correct	1	procephalic_ectoderm_AISN;4|anterior;4	procephalic_ectoderm_anlage;3	ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3|ventral_nerve_cord_primordium_glia;3	ventral_nerve_cord_subset;3|brain_subset;3|brain_glia;3|ventral_nerve_cord_glia;3	ventral_nerve_cord_subset;3|brain_subset;3|peripheral_nervous_system;3|brain_glia;3|ventral_nerve_cord_glia;3
chr2L	3829962	3832146	2185	*	VT1972	2184	correct	1	NA	NA	head_subset;3	brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;4|brain_subset;3|peripheral_nervous_system;2|brain_glia;3|ventral_nerve_cord_glia;3	ventral_nerve_cord_subset;3|brain_subset;3|peripheral_nervous_system;2|brain_glia;3|ventral_nerve_cord_glia;3
chr2L	3831420	3833497	2078	*	VT1973	2077	correct	1	NA	NA	NA	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;2|brain_subset;3	ventral_nerve_cord_subset;2|brain_subset;3
chr2L	3832858	3834942	2085	*	VT1974	2084	not_verified	1	A-P_stripes;4|procephalic_ectoderm_AISN;4|anterior;4	procephalic_ectoderm_anlage;2|anterior_endoderm_anlage;3	anterior_endoderm_anlage;3	head_subset;2	brain_subset;2	brain_subset;2
chr2L	3842682	3844889	2208	*	VT1978	2207	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1
chr2L	3844454	3846610	2157	*	VT1979	2156	correct	1	NA	NA	brain_anlage_subset;4|ventral_nerve_cord_anlage_subset;4	brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;4	ventral_nerve_cord_subset;4|brain_subset;4	ventral_nerve_cord_subset;3|brain_subset;4
chr2L	3846245	3848335	2091	*	VT1980	2090	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;3|brain_subset;3
chr2L	3848042	3850152	2111	*	VT1981	2110	correct	1	NA	NA	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;4	ventral_nerve_cord_subset;3|brain_subset;4	brain_subset;3
chr2L	3849824	3851957	2134	*	VT1982	2133	correct	1	NA	NA	NA	ventral_epidermis_primordium_subset;3	ventral_epidermis_subset;3|dorsal_epidermis_subset;2	ventral_epidermis_subset;3
chr2L	3855117	3857221	2105	*	VT1985	2104	correct	1	NA	NA	NA	NA	proventriculus;1|hypopharynx;4|clypeolabrum;2	atrium;3
chr2L	3858699	3860810	2112	*	VT1987	2111	correct	1	NA	NA	brain_anlage_subset;3	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;1	brain_subset;3	telson_subset;3|posterior_spiracle;3
chr2L	3900697	3902864	2168	*	VT2012	2167	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3905480	3907619	2140	*	VT2014	2139	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1
chr2L	3907243	3909375	2133	*	VT2015	2132	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;2	ventral_nerve_cord_subset;2
chr2L	3908937	3911140	2204	*	VT2016	2203	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3911146	3911868	723	*	VT2017	722	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3914144	3914869	726	*	VT2018	725	correct	0	NA	NA	NA	head_subset;1	NA	NA
chr2L	3914843	3916873	2031	*	VT2019	2030	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3921399	3923529	2131	*	VT2021	2130	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3923123	3925259	2137	*	VT2022	2136	correct	1	NA	dorsal_ectoderm_anlage_broad;2	ventral_nerve_cord_anlage_subset;2	NA	NA	NA
chr2L	3926475	3928679	2205	*	VT2024	2204	correct	1	NA	NA	NA	ventral_epidermis_primordium_subset;3	muscle_system;1	head_subset;3|lateral_epidermis_subset;2|muscle_system;2
chr2L	3929817	3932005	2189	*	VT2026	2188	correct	0	NA	NA	NA	NA	NA	head_subset;1
chr2L	3931516	3933670	2155	*	VT2027	2154	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3933223	3935329	2107	*	VT2028	2106	correct	1	procephalic_ectoderm_AISN;2	procephalic_ectoderm_anlage;2	NA	head_epidermis_dorsal_primordium_subset;2	head_epidermis_dorsal_subset;3	NA
chr2L	3934958	3937071	2114	*	VT2029	2113	correct	1	NA	NA	ventral_ectoderm_anlage;2	ventral_epidermis_primordium_subset;2	NA	NA
chr2L	3939877	3942108	2232	*	VT2032	2231	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;2|brain_subset;2	ventral_nerve_cord_subset;2|brain_subset;2
chr2L	3941679	3943789	2111	*	VT2033	2110	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1	NA
chr2L	3943312	3945524	2213	*	VT2034	2212	correct	1	A-P_semi-stripes_ventral;3	ventral_ectoderm_anlage;3	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3|clypeolabrum_anlage;3	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;2|brain_subset;3	head_epidermis_subset;3|trunk_epidermis_subset;2
chr2L	3947070	3949825	2756	*	VT2036	2755	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3949075	3951158	2084	*	VT2037	2083	correct	1	NA	NA	NA	NA	NA	anal_pad;2|posterior_hindgut;2|anterior_hindgut;2
chr2L	3950831	3952956	2126	*	VT2038	2125	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3952572	3954670	2099	*	VT2039	2098	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;2|brain_subset;1|midgut_interstitial_cell;2|midgut_subset;2	ventral_nerve_cord_subset;2|midgut_chamber;1|brain_subset;2|midgut_interstitial_cell;1
chr2L	3956039	3958206	2168	*	VT2041	2167	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3957600	3959942	2343	*	VT2042	2342	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3959573	3961720	2148	*	VT2043	2147	correct	0	NA	NA	NA	NA	anterior_ventral_nerve_cord_broad;1	anterior_ventral_nerve_cord_broad;1
chr2L	3961385	3963568	2184	*	VT2044	2183	correct	0	NA	NA	NA	NA	NA	trunk_epidermis_subset;1
chr2L	3963084	3965258	2175	*	VT2045	2174	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3966598	3968858	2261	*	VT2047	2260	correct	1	NA	NA	NA	posterior_spiracle_specific_anlage;3	posterior_spiracle;3	NA
chr2L	3970171	3972359	2189	*	VT2049	2188	correct	0	NA	NA	NA	NA	brain_broad;1	brain_broad;1
chr2L	3971824	3974038	2215	*	VT2050	2214	correct	1	NA	NA	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;2	ventral_nerve_cord_subset;3|brain_subset;2
chr2L	3973697	3975895	2199	*	VT2051	2198	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;3|brain_subset;1	ventral_nerve_cord_subset;1|brain_subset;1
chr2L	3975335	3977532	2198	*	VT2052	2197	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;2	ventral_nerve_cord_subset;2|brain_subset;2
chr2L	3977172	3979301	2130	*	VT2053	2129	correct	1	NA	NA	NA	NA	NA	head_subset;3
chr2L	3978950	3981062	2113	*	VT2054	2112	correct	0	NA	NA	ventral_ectoderm_anlage;1	NA	NA	NA
chr2L	3980731	3982835	2105	*	VT2055	2104	correct	1	NA	NA	NA	NA	NA	amnioserosa;3
chr2L	3984182	3986355	2174	*	VT2057	2173	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3985975	3988097	2123	*	VT2058	2122	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3989506	3991676	2171	*	VT2060	2170	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3991275	3993374	2100	*	VT2061	2099	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3993042	3995140	2099	*	VT2062	2098	correct	1	NA	NA	NA	NA	telson_subset;3|dorsal_epidermis_subset;2	telson_subset;4|dorsal_epidermis_subset;2
chr2L	3994783	3996886	2104	*	VT2063	2103	correct	0	NA	NA	NA	NA	NA	NA
chr2L	3996501	3998763	2263	*	VT2064	2262	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4001570	4004124	2555	*	VT2067	2554	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4007917	4010020	2104	*	VT2071	2103	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4009687	4011810	2124	*	VT2072	2123	correct	1	NA	NA	brain_anlage_subset;1	brain_primordium_subset;2	brain_subset;2	head_subset;1|lateral_epidermis_subset;1
chr2L	4011442	4013565	2124	*	VT2073	2123	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4013218	4015436	2219	*	VT2074	2218	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4015007	4017094	2088	*	VT2075	2087	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4018545	4020642	2098	*	VT2077	2097	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4022083	4024320	2238	*	VT2079	2237	correct	1	NA	NA	NA	lateral_epidermis_primordium_subset;3|epipharynx_primordium;2	brain_broad;3|head_epidermis_lateral_subset;3|anterior_ventral_nerve_cord_broad;3	head_subset;3|brain_broad;2|ventral_nerve_cord_broad;2
chr2L	4023798	4026055	2258	*	VT2080	2257	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;1	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;2|brain_subset;3
chr2L	4025604	4027724	2121	*	VT2081	2120	correct	0	NA	NA	NA	visceral_muscle_primordium_subset;1	NA	brain_subset;1
chr2L	4028880	4031424	2545	*	VT2083	2544	correct	1	NA	NA	tracheal_system_anlage;3|ubiquitous;2	tracheal_system_primordium_broad;4|ubiquitous;2|clypeo-labral_primordium;3	epipharynx;3|head_epidermis_broad;3|trunk_epidermis_broad;3|tracheal_system_broad;3|hindgut;3|ubiquitous;2|clypeolabrum;3	tracheal_system_broad;2|ubiquitous;2|foregut;3
chr2L	4280575	4283186	2612	*	VT2208	2611	correct	1	dorsal_ectoderm_AISN_broad;3|ventral_ectoderm_AISN;3	NA	posterior_endoderm_anlage;2|anterior_endoderm_anlage;2	antenno-maxillary-labial_complex;1|ubiquitous;1	head_subset;3|hypopharynx;3|clypeolabrum;3	head_subset;2
chr2L	4283178	4285245	2068	*	VT2209	2067	correct	1	NA	NA	NA	NA	brain_broad;2|ventral_nerve_cord_broad;2	brain_broad;2|ventral_nerve_cord_broad;2
chr2L	4284704	4286926	2223	*	VT2210	2222	correct	1	NA	NA	NA	NA	head_subset;2	head_subset;4
chr2L	4286471	4288638	2168	*	VT2211	2167	not_verified	1	NA	ventral_ectoderm_anlage;2	ventral_ectoderm_anlage;1	NA	antenno-maxillary-labial_complex;2|epipharynx;2	lateral_epidermis_subset;3|epipharynx;3|hypopharynx;3|head_epidermis_lateral_subset;4|anterior_spiracle;4
chr2L	4288059	4290258	2200	*	VT2212	2199	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1
chr2L	4289855	4291957	2103	*	VT2213	2102	correct	1	NA	NA	NA	NA	NA	pharynx;3
chr2L	4291481	4293712	2232	*	VT2214	2231	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4293109	4295323	2215	*	VT2215	2214	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4295549	4297666	2118	*	VT2216	2117	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4298624	4300748	2125	*	VT2218	2124	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1	ventral_nerve_cord_subset;1|brain_subset;1
chr2L	4300168	4302288	2121	*	VT2219	2120	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4308355	4310501	2147	*	VT2223	2146	correct	1	anterior_endoderm_AISN;2	procephalic_ectoderm_anlage;2|anterior_endoderm_anlage;2	brain_anlage_subset;3	brain_primordium_subset;3	brain_subset;2	ventral_nerve_cord_subset;1
chr2L	4309607	4311739	2133	*	VT2224	2132	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4310769	4312973	2205	*	VT2225	2204	correct	1	NA	NA	hindgut_anlage;1	ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3	ventral_nerve_cord_subset;3|brain_subset;1
chr2L	4312089	4314309	2221	*	VT2226	2220	correct	1	NA	NA	hindgut_anlage;1	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;2	ventral_nerve_cord_subset;3|brain_subset;2
chr2L	4317282	4319466	2185	*	VT2228	2184	not_verified	0	NA	NA	NA	NA	NA	NA
chr2L	4321210	4322668	1459	*	VT2229	1458	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4357035	4359107	2073	*	VT2248	2072	correct	1	NA	NA	ventral_epidermis_anlage_subset;3|posterior_midgut_anlage;2|clypeolabrum_anlage;3	head_subset;3|epipharynx_primordium;3|ventral_nerve_cord_primordium_subset;3|clypeo-labral_primordium;3|ventral_nerve_cord_primordium_glia;3	head_subset;3|ventral_epidermis_subset;3|epipharynx;3|brain_subset;3|hypopharynx;3|clypeolabrum;3|ventral_nerve_cord_glia;4	head_subset;3|ventral_epidermis_subset;3
chr2L	4436945	4439113	2169	*	VT2288	2168	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4438503	4440620	2118	*	VT2289	2117	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4469396	4471679	2284	*	VT2308	2283	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4474947	4477043	2097	*	VT2311	2096	correct	1	NA	NA	NA	NA	anal_pad;2|midgut_subset;1	midgut_chamber;1|hindgut;1|anal_pad;2
chr2L	4569055	4571270	2216	*	VT2329	2215	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4736262	4738550	2289	*	VT2408	2288	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;1	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2	NA	NA
chr2L	4745242	4747368	2127	*	VT2413	2126	correct	1	NA	ventral_ectoderm_anlage;3	NA	NA	NA	head_epidermis_subset;4|trunk_epidermis_subset;4
chr2L	4770364	4772569	2206	*	VT2427	2205	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4782964	4785097	2134	*	VT2434	2133	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4784715	4786982	2268	*	VT2435	2267	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4828491	4829484	994	*	VT2458	993	correct	1	posterior_endoderm_AISN;3	posterior_endoderm_anlage;3	NA	NA	brain_broad;1	brain_broad;1|proventriculus;2
chr2L	4830640	4830925	286	*	VT2459	285	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4832464	4833311	848	*	VT2460	847	correct	1	NA	NA	NA	head_epidermis_lateral_primordium_subset;2	head_epidermis_lateral_subset;2	NA
chr2L	4833481	4835452	1972	*	VT2461	1971	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4837949	4839337	1389	*	VT2463	1388	correct	0	NA	NA	NA	NA	midgut_interstitial_cell;1|midgut_subset;1	NA
chr2L	4852851	4855075	2225	*	VT2470	2224	correct	0	NA	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1
chr2L	4854618	4856695	2078	*	VT2471	2077	correct	0	NA	NA	NA	NA	NA	NA
chr2L	4856216	4858416	2201	*	VT2472	2200	correct	1	NA	NA	NA	ventral_nerve_cord_primordium_subset;1	brain_broad;2|ventral_nerve_cord_broad;3	brain_broad;3|ventral_nerve_cord_broad;3
chr2L	4867703	4869838	2136	*	VT2478	2135	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1
chr2L	4869261	4871567	2307	*	VT2479	2306	correct	0	NA	NA	lateral_epidermis_anlage_subset;1	lateral_epidermis_primordium_subset;1	lateral_epidermis_subset;1	NA
chr2L	4872178	4873638	1461	*	VT2480	1460	correct	0	NA	NA	NA	NA	telson_subset;1	NA
chr2L	4873864	4874865	1002	*	VT2481	1001	correct	1	NA	NA	NA	NA	head_subset;3	head_subset;3|malpighian_tubule;2
