Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region7653	chrX	774336	774709	.	374	Toll9	Up	0.0528307070057562	-0.522882414278646	0.617981913720482
Region7654	chrX	779649	779946	.	298	Toll10b	Down	0.29250113867232	-0.31957817662276	-0.0251558853192402
Region7655	chrX	792867	793340	.	474	Toll10b	Down	0.0818861008959526	-0.173455249317235	0.105359975739299
Region7656	chrX	796278	797042	.	765	Toll9	Up	-0.246866897284715	-0.0770526440756333	0.485316697677288
Region7657	chrX	800985	802164	.	1180	Toll9	Up	-0.116368577031886	-0.160369699205824	0.394783663460165
Region7658	chrX	805810	806392	.	583	Toll9	Up	-0.0174706522068385	0.0019423342378692	0.0244484774743808
Region7659	chrX	840989	841423	.	435	Toll9	Down	0.168455163687661	0.31553870523139	-0.683086442358224
Region7660	chrX	900875	901191	.	317	Toll9	Up	0.0333708796709533	-0.263703225806221	0.301249735808492
Region7661	chrX	927339	928339	.	1001	Toll10b	Up	-0.150286694087439	0.378212060952526	-0.273488996593368
Region7662	chrX	934819	936002	.	1184	Gd7	Down	-0.283353400210802	0.242181012233117	0.114574123961141
Region7663	chrX	940583	941115	.	533	Toll9	Up	-0.000323315750522478	-0.0174115143270532	0.0238023974092885
Region7664	chrX	1026545	1027061	.	517	Toll9	Up	-0.258112616877694	-0.407521996443314	0.94499460482059
Region7665	chrX	1030217	1030972	.	756	Toll9	Up	-0.179612606074342	0.0684087477805699	0.186523123972088
Region7666	chrX	1033029	1033405	.	377	Toll10b	Up	-0.169147406089417	0.331981288841234	-0.182418336214398
Region7667	chrX	1040982	1041417	.	436	Toll9	Up	-0.280713062158559	-0.156746330143131	0.644371143184421
Region7668	chrX	1061715	1062193	.	479	Gd7	Down	-1.64610611482124	1.01778294443543	1.18638682622662
Region7669	chrX	1063279	1063531	.	253	Toll9	Up	-0.216889914708342	-0.0135370816791727	0.35390368026509
Region7670	chrX	1133986	1135042	.	1057	Toll9	Up	-0.19407199807792	-0.00322512316142777	0.304776687296981
Region7671	chrX	1170122	1170407	.	286	Gd7	Up	0.754336474841878	-0.716898445173738	-0.208431134332753
Region7672	chrX	1209604	1210220	.	617	Toll10b	Down	0.0600300081375053	-0.259097228113845	0.253812105332966
Region7673	chrX	1214989	1215343	.	355	Gd7	Down	-0.357919107431627	0.162625636132689	0.336485094287024
Region7674	chrX	1225925	1226357	.	433	Toll9	Down	0.868309082099858	0.00577893579327009	-1.35204217858002
Region7675	chrX	1232229	1233381	.	1153	Toll10b	Up	-0.964974321060522	1.05857954171549	0.0772666601632325
Region7676	chrX	1233639	1235700	.	2062	Toll9	Up	-0.0925384099992993	-0.0610246744181466	0.224936493125887
Region7677	chrX	1236382	1236967	.	586	Gd7	Down	-0.640200805646588	0.550699946053427	0.25415090738884
Region7678	chrX	1239556	1240288	.	733	Toll10b	Up	-0.396194399378535	0.442374321836048	0.0213546737438214
Region7679	chrX	1276313	1276724	.	412	Toll10b	Down	0.123300830064118	-0.525677270113577	0.512621067760992
Region7680	chrX	1286216	1286507	.	292	Toll9	Up	-0.278371206668549	0.0605706771046356	0.349909987253553
Region7681	chrX	1288934	1289304	.	371	Toll9	Up	-0.350268046557589	-0.361858806170659	1.02655772060691
Region7682	chrX	1321669	1322678	.	1010	Toll10b	Up	-0.543429509443945	0.650775429132304	-0.0296006286793799
Region7683	chrX	1341955	1342540	.	586	Toll9	Down	-6.88980781319428e-05	0.179476035193131	-0.240086247418313
Region7684	chrX	1349076	1349622	.	547	Gd7	Down	-0.567887904157527	0.447965580788092	0.279686210321004
Region7685	chrX	1353814	1354291	.	478	Toll10b	Up	-0.386085860320398	0.499122369877566	-0.0702412304762862
Region7686	chrX	1370341	1370995	.	655	Toll9	Up	0.0801926896156178	-0.475265748642574	0.511894921136681
Region7687	chrX	1375290	1375828	.	539	Toll9	Up	-0.374112540151827	-0.120485169388569	0.740443026531466
Region7688	chrX	1380204	1381087	.	884	Gd7	Down	-0.439244531437271	0.206039455948723	0.404291627975651
Region7689	chrX	1388046	1388351	.	306	Toll10b	Up	-0.309433280057703	0.471078693144981	-0.151383184189651
Region7690	chrX	1392823	1393357	.	535	Toll9	Up	0.029599829535895	-0.151597175471442	0.157056428661208
Region7691	chrX	1398866	1400160	.	1295	Gd7	Down	-0.381732522122788	0.299674545261257	0.189940146728916
Region7692	chrX	1407414	1407748	.	335	Toll10b	Up	-1.76918860371141	3.16783133643639	-1.50046938676626
Region7693	chrX	1460308	1461036	.	729	Toll9	Up	-0.263261326337008	-0.0155419420010897	0.428378584139413
Region7694	chrX	1463941	1464235	.	295	Toll10b	Up	-1.06546965513583	1.59643300110231	-0.486957072483479
Region7695	chrX	1465773	1466088	.	316	Toll10b	Up	-0.490782612174329	0.697912732466254	-0.17419196526081
Region7696	chrX	1470343	1470655	.	313	Gd7	Down	-0.0622549841076465	0.0289173104203241	0.0576825416489258
Region7697	chrX	1476723	1477434	.	712	Toll10b	Down	0.127842932736478	-0.323464571245494	0.234967616577052
Region7698	chrX	1478235	1479150	.	916	Toll9	Up	-0.0125122759613854	-0.0229480564071603	0.0500827932486193
Region7699	chrX	1480486	1480923	.	438	Toll9	Down	0.724916899475984	-0.233053483009763	-0.810414097213537
Region7700	chrX	1481494	1482056	.	563	Gd7	Down	-1.25369082293766	1.1591514871852	0.389659411413382
Region7701	chrX	1482619	1483609	.	991	Toll9	Up	-0.222394505032782	0.0260606879439079	0.309432111656236
Region7702	chrX	1512693	1513405	.	713	Gd7	Down	-0.416676101902207	0.404617213550944	0.103594626145116
Region7703	chrX	1517541	1518101	.	561	Toll9	Up	-0.479051139345128	0.0899205307168079	0.621321902540166
Region7704	chrX	1537073	1537431	.	359	Gd7	Up	1.90566235863093	-1.28772491196648	-1.22696590141183
Region7705	chrX	1621955	1622173	.	219	Toll9	Down	0.01999763949995	0.393962673701593	-0.558200710323014
Region7706	chrX	1656324	1656737	.	414	Toll10b	Up	-0.102536447602657	0.405725665420502	-0.384236971800131
Region7707	chrX	1664882	1665259	.	378	Toll9	Up	-0.256663308326038	-0.189460885992572	0.650919448058627
Region7708	chrX	1669237	1669669	.	433	Toll10b	Up	-0.291037859712944	0.306372353845467	0.0405638128371635
Region7709	chrX	1692521	1693164	.	644	Toll9	Down	1.03276510617775	-0.219901189955868	-1.30462361504651
Region7710	chrX	1695542	1696137	.	596	Gd7	Up	0.30803639234818	-0.26401914528375	-0.123562117799413
Region7711	chrX	1772620	1773008	.	389	Toll10b	Up	-0.61227451786525	0.7519881409501	-0.0584684621521277
Region7712	chrX	1773747	1774773	.	1027	Toll10b	Up	-0.156517365961351	0.365201303658126	-0.246430420649592
Region7713	chrX	1797628	1799023	.	1396	Gd7	Up	3.6082896578836	-1.65140181634625	-3.37624892369102
Region7714	chrX	1804696	1805068	.	373	Toll9	Down	0.734700207393436	0.296194874039821	-1.53385400548473
Region7715	chrX	1823797	1824819	.	1023	Gd7	Up	2.2511177189033	-1.92609876044019	-0.907460540240481
Region7716	chrX	1858749	1859140	.	392	Toll10b	Down	0.318478264606315	-0.580522526309805	0.283848586770507
Region7717	chrX	1861474	1862002	.	529	Toll9	Up	0.0868296487975415	-0.638378422405891	0.719913457000274
Region7718	chrX	1868565	1869164	.	600	Toll10b	Up	-0.403904340962084	0.411602401651035	0.0744732194432433
Region7719	chrX	1873808	1874267	.	460	Toll10b	Up	-0.383129970018822	0.445825871377026	-0.0034907683648189
Region7720	chrX	1877166	1877567	.	402	Toll10b	Up	-0.401898216867958	0.483941138545458	-0.0254436303975738
Region7721	chrX	1880108	1880781	.	674	Gd7	Down	-0.631532017863287	0.314822309183089	0.556405190317129
Region7722	chrX	1889575	1891185	.	1611	Gd7	Down	-0.480365825140956	0.389361899934383	0.222614674310382
Region7723	chrX	1898926	1900273	.	1348	Toll9	Up	0.00562855780274318	-0.317082390008316	0.415637522399444
Region7724	chrX	1900579	1901060	.	482	Gd7	Up	0.570070167707645	-0.268578305392634	-0.523138898393031
Region7725	chrX	1907870	1909381	.	1512	Toll10b	Up	-0.153784992386521	0.185175031751968	-0.00973135956244918
Region7726	chrX	1922594	1923436	.	843	Gd7	Down	-0.38530942981161	0.266837236225329	0.239424078413379
Region7727	chrX	1927432	1928379	.	948	Toll9	Up	-0.209111382533668	-0.0174916238572359	0.347153394304393
Region7728	chrX	1938805	1939258	.	454	Toll10b	Down	0.683924768054893	-0.814116713202267	0.030686912038204
Region7729	chrX	1939738	1940558	.	821	Toll9	Up	-0.261563208644133	-0.156298036276556	0.614123562100882
Region7730	chrX	1941694	1942050	.	357	Toll9	Down	-0.075837841746823	0.686693948547561	-0.80159157820349
Region7731	chrX	1943151	1943714	.	564	Toll10b	Down	0.411336585612797	-0.615219870604274	0.186521660987727
Region7732	chrX	1947337	1948552	.	1216	Gd7	Up	0.230671780636922	-0.126024485014724	-0.188465288604686
Region7733	chrX	1951411	1952040	.	630	Gd7	Down	-1.14483005553355	0.738261361367791	0.784399737726896
Region7734	chrX	1952900	1953356	.	457	Gd7	Down	-0.835454003076219	0.63701733087207	0.440921510051889
Region7735	chrX	1964843	1965162	.	320	Toll10b	Up	-0.154338463749722	0.282026844052335	-0.138491334506639
Region7736	chrX	2009059	2009477	.	419	Toll9	Down	-0.0368285017174811	0.176133181493779	-0.178701619702651
Region7737	chrX	2009853	2010881	.	1029	Toll9	Up	-0.313693512289919	0.0847399382389845	0.372249918980037
Region7738	chrX	2011969	2013328	.	1360	Toll9	Up	-0.0789340134336006	-0.223260078160283	0.420994054656159
Region7739	chrX	2041148	2042508	.	1361	Gd7	Up	0.159394828658729	-0.146096134308898	-0.0512530561931714
Region7740	chrX	2050050	2050978	.	929	Toll10b	Up	-1.64634812720396	2.81703507769496	-1.22117899472529
Region7741	chrX	2061247	2061476	.	230	Toll9	Down	0.106889558140211	0.0367646659791878	-0.214687622368401
Region7742	chrX	2064823	2065130	.	308	Toll10b	Up	-0.117105521532177	0.243695505337238	-0.14483617720732
Region7743	chrX	2068233	2068723	.	491	Toll10b	Down	0.356868152374954	-0.540496588906131	0.170846969092212
Region7744	chrX	2070652	2071207	.	556	Gd7	Up	1.95387228341293	-1.37562713232814	-1.18396445997499
Region7745	chrX	2073155	2073878	.	724	Toll9	Up	-0.00198803261405761	-0.663026592923552	0.890406849046573
Region7746	chrX	2080074	2080882	.	809	Gd7	Down	-0.419325149183455	0.276278053645593	0.279452252647296
Region7747	chrX	2083617	2084157	.	541	Toll10b	Up	-1.38875297477986	1.72330483414687	-0.156245447923116
Region7748	chrX	2093970	2094769	.	800	Gd7	Down	-0.514291012710223	0.216674293745279	0.506245296265842
Region7749	chrX	2122380	2124674	.	2295	Gd7	Down	-0.269874195421157	0.141341659098494	0.228659124902667
Region7750	chrX	2125498	2125888	.	391	Toll10b	Down	0.265229930297829	-0.382199649877134	0.1008715168994
Region7751	chrX	2133908	2134661	.	754	Toll10b	Down	0.46163655166268	-0.88977010007894	0.476078492502552
Region7752	chrX	2134962	2135224	.	263	Gd7	Down	-0.817589019001406	0.340500915556129	0.810091248958992
Region7753	chrX	2135431	2135879	.	449	Toll9	Up	-0.21287287225749	-0.711711266426252	1.282051575654
Region7754	chrX	2136361	2138883	.	2523	Toll9	Up	-0.0814392712028785	0.0294422859099713	0.0866809053673344
Region7755	chrX	2140550	2140835	.	286	Toll10b	Down	0.346146596519387	-0.763744894682415	0.486219362267869
Region7756	chrX	2142249	2142924	.	676	Gd7	Up	2.47007050153793	-1.45419048490084	-1.8779964522351
Region7757	chrX	2145636	2146687	.	1052	Toll10b	Down	1.03677312423818	-1.42977314863988	0.308343772979141
Region7758	chrX	2149337	2149878	.	542	Toll10b	Down	0.303136655231484	-0.384363043600214	0.0450799415551591
Region7759	chrX	2155729	2156340	.	612	Toll9	Up	-0.457515360975626	0.112080906223679	0.558323158873794
Region7760	chrX	2157823	2159363	.	1541	Gd7	Down	-0.164379252730148	0.0938995406420771	0.128824637328883
Region7761	chrX	2170565	2170883	.	319	Toll9	Up	-0.0471747385630902	-0.114299349814122	0.226002408268762
Region7762	chrX	2172384	2172745	.	362	Toll10b	Down	0.0376547154438109	-0.11717737808767	0.0985218864582562
Region7763	chrX	2180480	2180956	.	477	Toll9	Up	-0.610711279055869	0.180402524956459	0.704064811601066
Region7764	chrX	2184402	2185140	.	739	Toll10b	Up	-0.461276146610659	0.538461576552355	-0.00648000333012616
Region7765	chrX	2221531	2221992	.	462	Toll9	Up	0.0531155982950775	-0.824005849406207	1.02053457053054
Region7766	chrX	2222529	2222834	.	306	Toll9	Up	-0.437388397770492	0.0263102649475586	0.641949692118111
Region7767	chrX	2225276	2225663	.	388	Gd7	Down	-0.0870271972380015	0.0549887843724654	0.061143183259671
Region7768	chrX	2255054	2255508	.	455	Toll10b	Up	-0.795430262442734	1.13990497574014	-0.294057799920966
Region7769	chrX	2258680	2258941	.	262	Toll9	Up	-0.128086497875232	0.00308503192154459	0.194173650602686
Region7770	chrX	2262199	2263170	.	972	Gd7	Down	-0.820163778363491	0.776744614885078	0.230252192431105
Region7771	chrX	2269473	2271048	.	1576	Toll9	Up	-0.420830921975086	0.117959161349954	0.493661770706712
Region7772	chrX	2274770	2275272	.	503	Toll9	Up	-0.217573385800708	-0.329185818694435	0.777394769503555
Region7773	chrX	2287998	2288204	.	207	Toll9	Down	0.444242384938936	-0.126119685119491	-0.518985949575452
Region7774	chrX	2292374	2293738	.	1365	Toll9	Up	0.011581198879693	-0.0713245153937497	0.0775237465695473
Region7775	chrX	2294473	2294933	.	461	Toll9	Down	0.115937437518145	-0.0108249616137831	-0.165006232032088
Region7776	chrX	2295551	2296783	.	1233	Toll10b	Up	-0.580440981972322	0.748241105610682	-0.102738192670752
Region7777	chrX	2298865	2299478	.	614	Toll10b	Down	0.102059720520575	-0.340079365034383	0.297120542454693
Region7778	chrX	2300357	2302709	.	2353	Toll10b	Up	-0.0550618068231767	0.123254004689775	-0.0797047399034544
Region7779	chrX	2303602	2304413	.	812	Gd7	Down	-0.0668608025316807	0.0523300059220409	0.0334799995991519
Region7780	chrX	2305803	2306931	.	1129	Gd7	Up	0.109431710267228	-0.101722106294558	-0.0332864062079709
Region7781	chrX	2307416	2308130	.	715	Gd7	Down	-0.339480526833321	0.152908557737874	0.320943024914886
Region7782	chrX	2308418	2308845	.	428	Toll9	Up	-0.717656326979361	0.18336844118115	0.865666874279323
Region7783	chrX	2317371	2317965	.	595	Gd7	Down	-0.137126742796572	0.131340616993958	0.0365251282473973
Region7784	chrX	2318297	2318866	.	570	Toll9	Up	-0.629101081113113	0.237919057875418	0.655561316030803
Region7785	chrX	2319680	2320262	.	583	Toll10b	Down	0.17722461379693	-0.472177255918861	0.357537646371273
Region7786	chrX	2321970	2322525	.	556	Toll9	Up	-0.785528598000678	0.165501404845543	0.994657575391967
Region7787	chrX	2323742	2324285	.	544	Toll10b	Down	0.379331569899665	-0.570910073031577	0.176771699368464
Region7788	chrX	2325510	2326403	.	894	Toll10b	Down	0.300810038316815	-0.375946745768851	0.0374184508966707
Region7789	chrX	2333807	2334952	.	1146	Gd7	Down	-0.701506656989068	0.594355956264691	0.290639197150094
Region7790	chrX	2336358	2336682	.	325	Toll10b	Up	-0.890466901158699	0.987803086437215	0.0566351343343876
Region7791	chrX	2339940	2340742	.	803	Toll10b	Up	-0.290426671957218	0.336855294355637	-0.00117776502372071
Region7792	chrX	2343289	2343748	.	460	Gd7	Up	0.72651198986532	-0.707367372206183	-0.178108961953571
Region7793	chrX	2344138	2344617	.	480	Toll9	Up	-0.434808845333655	-0.0660852381117881	0.761609024713146
Region7794	chrX	2354162	2354538	.	377	Toll10b	Down	1.05334082603899	-1.08312569087409	-0.181224749413728
Region7795	chrX	2383169	2383435	.	267	Toll9	Up	-0.826291018583159	0.0575772041159331	1.20220062439508
Region7796	chrX	2386498	2388838	.	2341	Toll9	Up	-0.233538888404815	-0.0305428332118771	0.402438280181584
Region7797	chrX	2399469	2400216	.	748	Toll9	Up	-0.462830715252374	0.0619120958542001	0.633693299210331
Region7798	chrX	2408220	2409121	.	902	Toll9	Up	-0.612534510833493	-0.667325257174824	1.84140225988968
Region7799	chrX	2410649	2411252	.	604	Gd7	Down	-1.38662987935663	0.690870049290903	1.22217585511336
Region7800	chrX	2414014	2414419	.	406	Toll9	Up	-0.0346442745925841	-0.565353707342283	0.810249248625106
Region7801	chrX	2427483	2429305	.	1823	Toll10b	Down	0.189504741959621	-0.498383475911408	0.373597467831592
Region7802	chrX	2429922	2431587	.	1666	Gd7	Up	1.16980962215076	-0.883371787493696	-0.628871481629107
Region7803	chrX	2431795	2432085	.	291	Toll10b	Down	0.657065680269408	-0.979429167276668	0.293507690867859
Region7804	chrX	2432805	2433205	.	401	Gd7	Down	-1.62913858358041	1.12831287093835	1.01219556371869
Region7805	chrX	2434905	2435342	.	438	Toll9	Down	0.569520339074893	0.190314703201004	-1.13642452212583
Region7806	chrX	2436345	2436834	.	490	Toll10b	Down	0.458583852901855	-0.492732660117175	-0.050550855778945
Region7807	chrX	2438143	2439212	.	1070	Gd7	Up	1.41764648969624	-1.20628012083321	-0.580421797297916
Region7808	chrX	2439714	2440084	.	371	Toll9	Up	-0.970361011130164	0.0672417079372021	1.41231446383092
Region7809	chrX	2441137	2441573	.	437	Toll10b	Up	-1.04248414258913	1.06439350473471	0.189485829826948
Region7810	chrX	2443711	2444204	.	494	Gd7	Down	-0.731608140925264	0.454320652401867	0.524651394805227
Region7811	chrX	2447832	2448602	.	771	Toll9	Up	-0.253298450714401	-0.00543570549652456	0.39942896668142
Region7812	chrX	2465521	2466445	.	925	Gd7	Up	2.96265998529234	-2.32596015484244	-1.47392899708992
Region7813	chrX	2467926	2468699	.	774	Toll9	Up	-0.211856133227407	-0.259549276655017	0.675348733736286
Region7814	chrX	2469639	2470237	.	599	Toll9	Up	-0.276306339188884	-0.0265811117312011	0.463348483673734
Region7815	chrX	2545418	2545775	.	358	Toll10b	Up	-0.204710081999335	0.815210769037287	-0.774066906711888
Region7816	chrX	2585243	2586477	.	1235	Gd7	Down	-0.565294218038779	0.315983455833823	0.452302467555001
Region7817	chrX	2588322	2589746	.	1425	Gd7	Down	-0.253107408346676	0.170660529312571	0.163463471262651
Region7818	chrX	2603474	2604468	.	995	Toll9	Up	-0.36529146815216	-0.0890247729773716	0.684682850567913
Region7819	chrX	2624520	2625103	.	584	Gd7	Up	0.0480931015761725	-0.0377601067323631	-0.0239229228543074
Region7820	chrX	2633806	2634878	.	1073	Toll10b	Up	-0.301122379966092	0.361145708201303	-0.0171266465295916
Region7821	chrX	2635968	2637461	.	1494	Toll9	Up	-0.12311218591631	-0.100868297480995	0.325593286094769
Region7822	chrX	2642457	2643545	.	1089	Gd7	Down	-0.0203371822299149	0.0160386278270324	0.0100213327251835
Region7823	chrX	2646485	2646743	.	259	Toll9	Down	0.0169864693626873	0.209388168376364	-0.306522642839354
Region7824	chrX	2665344	2665561	.	218	Toll10b	Down	0.783194154078038	-1.12257746625611	0.289812212455498
Region7825	chrX	2690387	2690744	.	358	Toll10b	Down	0.447287933063948	-0.901158496787785	0.513533993330997
Region7826	chrX	2703563	2704084	.	522	Toll9	Up	-0.0928798421130256	-0.490096294728071	0.799691971954765
Region7827	chrX	2704646	2704935	.	290	Gd7	Down	-0.520452066164701	0.292637647352232	0.414121969121423
Region7828	chrX	2713712	2714290	.	579	Toll9	Up	-0.522345707798392	0.036936472871743	0.759258764721224
Region7829	chrX	2720049	2720510	.	462	Gd7	Down	-0.196464269884684	0.0818483339509529	0.19462650820933
Region7830	chrX	2727680	2727975	.	296	Toll9	Up	-0.0640844349611291	-0.0437494734713598	0.157764893131912
Region7831	chrX	2731838	2732747	.	910	Toll10b	Up	-0.334163688345295	0.407455766851732	-0.0279491801934316
Region7832	chrX	2738558	2738995	.	438	Toll10b	Up	-0.123498651540233	0.416494255408637	-0.366195090491649
Region7833	chrX	2789520	2790481	.	962	Gd7	Down	-0.448141378424193	0.265086676582226	0.339042705159685
