seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	PC1	PC2	PC3	PC4	PC5	distance5	distance4	distance3	distance2	distance1
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	-0.319747179025672	1.37096665131796	-3.49138770626286	-0.19895818892403	0.695245696392186	3.83334408477194	3.7697692626876	3.76451536495261	1.40775985790221	0.319747179025672
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	-0.319747179025672	1.37096665131796	-3.49138770626286	-0.19895818892403	0.695245696392186	3.83334408477194	3.7697692626876	3.76451536495261	1.40775985790221	0.319747179025672
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.510358313930565	-2.02092176921087	-0.285476121574502	1.09711809175968	-0.62918731782318	-0.161488798145825	1.12928391228402	-1.49522449855036	0.204739873693004	-0.434229171834599	0.26412018011854	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.13	0	0	-0.319747179025672	1.37096665131796	-3.49138770626286	-0.19895818892403	0.695245696392186	3.83334408477194	3.7697692626876	3.76451536495261	1.40775985790221	0.319747179025672
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6796	0	0	0.17909828488674	0.92126486700145	-2.52317333176233	-0.257641510125577	1.64904874849616	3.16748318631587	2.70436461311654	2.69206404324585	0.938512200677526	0.17909828488674
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6796.1	0	0	0.17909828488674	0.92126486700145	-2.52317333176233	-0.257641510125577	1.64904874849616	3.16748318631587	2.70436461311654	2.69206404324585	0.938512200677526	0.17909828488674
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5036	ventral_ectoderm_AISN	3	Region6796.2	0	1	0.17909828488674	0.92126486700145	-2.52317333176233	-0.257641510125577	1.64904874849616	3.16748318631587	2.70436461311654	2.69206404324585	0.938512200677526	0.17909828488674
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6796.3	0	0	0.17909828488674	0.92126486700145	-2.52317333176233	-0.257641510125577	1.64904874849616	3.16748318631587	2.70436461311654	2.69206404324585	0.938512200677526	0.17909828488674
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.04103641869104	1.26482543540098	0.439936337260922	None	None	region 5038	None	0	Region6796.4	0	0	0.17909828488674	0.92126486700145	-2.52317333176233	-0.257641510125577	1.64904874849616	3.16748318631587	2.70436461311654	2.69206404324585	0.938512200677526	0.17909828488674
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4492	chr3R	25185131	25185820	.	690	Gd7	Down	-2.24941545347858	0.61803316585384	1.35475233802354	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6796.5	0	0	0.366019880660845	1.6864500697879	-2.24407832181387	-1.00107400373853	1.54141747813798	3.37521686832594	3.00268564227471	2.83089595452775	1.72571271969775	0.366019880660845
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4492	chr3R	25185131	25185820	.	690	Gd7	Down	-2.24941545347858	0.61803316585384	1.35475233802354	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6796.6	0	0	0.366019880660845	1.6864500697879	-2.24407832181387	-1.00107400373853	1.54141747813798	3.37521686832594	3.00268564227471	2.83089595452775	1.72571271969775	0.366019880660845
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4492	chr3R	25185131	25185820	.	690	Gd7	Down	-2.24941545347858	0.61803316585384	1.35475233802354	None	None	region 5036	ventral_ectoderm_AISN	3	Region6796.7	0	1	0.366019880660845	1.6864500697879	-2.24407832181387	-1.00107400373853	1.54141747813798	3.37521686832594	3.00268564227471	2.83089595452775	1.72571271969775	0.366019880660845
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4492	chr3R	25185131	25185820	.	690	Gd7	Down	-2.24941545347858	0.61803316585384	1.35475233802354	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6796.8	0	0	0.366019880660845	1.6864500697879	-2.24407832181387	-1.00107400373853	1.54141747813798	3.37521686832594	3.00268564227471	2.83089595452775	1.72571271969775	0.366019880660845
chr3R	25183400	25185399	2000	*	Region6796	chr3R	25183400	25185399	.	2000	Time	Down	-0.0403129324020151	-1.25103874045775	-0.598294442716532	0.907509267411064	0.194818406466853	-0.694995335101629	0.698238754934415	-0.720879604796356	0.507995578242992	-0.56881163779232	-0.0252408152253663	Region4492	chr3R	25185131	25185820	.	690	Gd7	Down	-2.24941545347858	0.61803316585384	1.35475233802354	None	None	region 5038	None	0	Region6796.9	0	0	0.366019880660845	1.6864500697879	-2.24407832181387	-1.00107400373853	1.54141747813798	3.37521686832594	3.00268564227471	2.83089595452775	1.72571271969775	0.366019880660845
chr3R	25595007	25596044	1038	*	Region6820	chr3R	25595007	25596044	.	1038	Toll10b	Down	0.649100680085719	-0.438957723586239	-1.75727121679948	1.62765055088488	0.337053754747011	-1.11264380534648	1.08175912706163	-1.0344400824763	0.533494531552458	-1.26603144311441	0.868275028509507	Region4508	chr3R	25594552	25597791	.	3240	Toll10b	Down	0.285112080950941	-0.999087777827079	0.860555897413168	None	None	None	None	-1	Region6820	0	0	2.99796536749966	1.83452583909033	-0.748198841039732	0.339882739134361	0.269495606116791	3.61956227503111	3.60951564356108	3.59347782861543	3.51472351672467	2.99796536749966
chr3R	25596380	25596928	549	*	Region6821	chr3R	25596380	25596928	.	549	Toll9	Up	-0.642572072596079	2.02471956899397	-0.881606696114481	2.12581127451756	0.0233476100167629	-0.795623251944514	1.08563744885574	-0.555863554492921	-2.4809832096107	1.10984187919368	2.35553087006574	Region4508	chr3R	25594552	25597791	.	3240	Toll10b	Down	0.285112080950941	-0.999087777827079	0.860555897413168	None	None	None	None	-1	Region6821	0	0	0.0200620403409601	2.92636470951391	0.913682864275325	1.69191989747982	-1.53247189720064	3.82228888628519	3.50163136473695	3.0657510132138	2.92643347755439	0.0200620403409601
chr3R	25632587	25633997	1411	*	Region6826	chr3R	25632587	25633997	.	1411	Toll10b	Down	0.897579468462727	-0.944944231854026	-2.27937811015031	2.0360317289271	1.17967389850529	-1.998225494428	1.11924882282026	-2.59027712685878	0.483353598446322	-1.0397816364606	0.643137742105119	Region4512	chr3R	25628966	25637574	.	8609	Gd7	Up	1.27602464701342	-0.599040510615155	-0.489969338677545	region 235	Gd7	region 5057	anterior_endoderm_AISN	3	Region6826	1	0	4.36682289681579	0.498696462591571	-2.08601787224272	1.23492936003752	-0.435917606364109	5.03829193488159	5.0193985159135	4.86511160583927	4.39520652233271	4.36682289681579
chr3R	25632587	25633997	1411	*	Region6826	chr3R	25632587	25633997	.	1411	Toll10b	Down	0.897579468462727	-0.944944231854026	-2.27937811015031	2.0360317289271	1.17967389850529	-1.998225494428	1.11924882282026	-2.59027712685878	0.483353598446322	-1.0397816364606	0.643137742105119	Region4512	chr3R	25628966	25637574	.	8609	Gd7	Up	1.27602464701342	-0.599040510615155	-0.489969338677545	region 235	Gd7	region 5058	procephalic_ectoderm_AISN	5	Region6826.1	1	0	4.36682289681579	0.498696462591571	-2.08601787224272	1.23492936003752	-0.435917606364109	5.03829193488159	5.0193985159135	4.86511160583927	4.39520652233271	4.36682289681579
chr3R	25632587	25633997	1411	*	Region6826	chr3R	25632587	25633997	.	1411	Toll10b	Down	0.897579468462727	-0.944944231854026	-2.27937811015031	2.0360317289271	1.17967389850529	-1.998225494428	1.11924882282026	-2.59027712685878	0.483353598446322	-1.0397816364606	0.643137742105119	Region4512	chr3R	25628966	25637574	.	8609	Gd7	Up	1.27602464701342	-0.599040510615155	-0.489969338677545	region 235	Gd7	region 5059	anterior_endoderm_AISN	4	Region6826.2	1	0	4.36682289681579	0.498696462591571	-2.08601787224272	1.23492936003752	-0.435917606364109	5.03829193488159	5.0193985159135	4.86511160583927	4.39520652233271	4.36682289681579
chr3R	25632587	25633997	1411	*	Region6826	chr3R	25632587	25633997	.	1411	Toll10b	Down	0.897579468462727	-0.944944231854026	-2.27937811015031	2.0360317289271	1.17967389850529	-1.998225494428	1.11924882282026	-2.59027712685878	0.483353598446322	-1.0397816364606	0.643137742105119	Region4512	chr3R	25628966	25637574	.	8609	Gd7	Up	1.27602464701342	-0.599040510615155	-0.489969338677545	region 235	Gd7	region 5060	A-P_semi-stripes_dorsal	3	Region6826.3	1	0	4.36682289681579	0.498696462591571	-2.08601787224272	1.23492936003752	-0.435917606364109	5.03829193488159	5.0193985159135	4.86511160583927	4.39520652233271	4.36682289681579
chr3R	25632587	25633997	1411	*	Region6826	chr3R	25632587	25633997	.	1411	Toll10b	Down	0.897579468462727	-0.944944231854026	-2.27937811015031	2.0360317289271	1.17967389850529	-1.998225494428	1.11924882282026	-2.59027712685878	0.483353598446322	-1.0397816364606	0.643137742105119	Region4512	chr3R	25628966	25637574	.	8609	Gd7	Up	1.27602464701342	-0.599040510615155	-0.489969338677545	region 235	Gd7	region 5061	ventral_ectoderm_AISN	3	Region6826.4	1	1	4.36682289681579	0.498696462591571	-2.08601787224272	1.23492936003752	-0.435917606364109	5.03829193488159	5.0193985159135	4.86511160583927	4.39520652233271	4.36682289681579
chr3R	25632587	25633997	1411	*	Region6826	chr3R	25632587	25633997	.	1411	Toll10b	Down	0.897579468462727	-0.944944231854026	-2.27937811015031	2.0360317289271	1.17967389850529	-1.998225494428	1.11924882282026	-2.59027712685878	0.483353598446322	-1.0397816364606	0.643137742105119	Region4512	chr3R	25628966	25637574	.	8609	Gd7	Up	1.27602464701342	-0.599040510615155	-0.489969338677545	region 235	Gd7	region 5062	None	0	Region6826.5	1	0	4.36682289681579	0.498696462591571	-2.08601787224272	1.23492936003752	-0.435917606364109	5.03829193488159	5.0193985159135	4.86511160583927	4.39520652233271	4.36682289681579
chr3R	25645958	25646412	455	*	Region6830	chr3R	25645958	25646412	.	455	Toll9	Up	0.119945263552446	-0.64800611972907	-1.59781419186308	2.11583801990708	0.525584736859168	-2.12044343675074	2.2289993932317	-0.897742738091028	-0.198742491956009	-1.1185975143961	1.80452106664257	Region4514	chr3R	25645037	25648709	.	3673	Toll9	Down	0.995955881070281	0.709423047725517	-1.70196218208652	None	None	region 5066	None	0	Region6830	0	0	2.69047575259478	0.744905909704583	-1.84645156890704	3.5553306910588	-0.0637930660752241	4.88337730100762	4.88296060896637	3.34707752911888	2.79169206568584	2.69047575259478
chr3R	25645958	25646412	455	*	Region6830	chr3R	25645958	25646412	.	455	Toll9	Up	0.119945263552446	-0.64800611972907	-1.59781419186308	2.11583801990708	0.525584736859168	-2.12044343675074	2.2289993932317	-0.897742738091028	-0.198742491956009	-1.1185975143961	1.80452106664257	Region4514	chr3R	25645037	25648709	.	3673	Toll9	Down	0.995955881070281	0.709423047725517	-1.70196218208652	None	None	region 5067	ubiquitous	2	Region6830.1	0	0	2.69047575259478	0.744905909704583	-1.84645156890704	3.5553306910588	-0.0637930660752241	4.88337730100762	4.88296060896637	3.34707752911888	2.79169206568584	2.69047575259478
chr3R	25645958	25646412	455	*	Region6830	chr3R	25645958	25646412	.	455	Toll9	Up	0.119945263552446	-0.64800611972907	-1.59781419186308	2.11583801990708	0.525584736859168	-2.12044343675074	2.2289993932317	-0.897742738091028	-0.198742491956009	-1.1185975143961	1.80452106664257	Region4514	chr3R	25645037	25648709	.	3673	Toll9	Down	0.995955881070281	0.709423047725517	-1.70196218208652	None	None	region 5068	procephalic_ectoderm_AISN	4	Region6830.2	0	0	2.69047575259478	0.744905909704583	-1.84645156890704	3.5553306910588	-0.0637930660752241	4.88337730100762	4.88296060896637	3.34707752911888	2.79169206568584	2.69047575259478
chr3R	25645958	25646412	455	*	Region6830	chr3R	25645958	25646412	.	455	Toll9	Up	0.119945263552446	-0.64800611972907	-1.59781419186308	2.11583801990708	0.525584736859168	-2.12044343675074	2.2289993932317	-0.897742738091028	-0.198742491956009	-1.1185975143961	1.80452106664257	Region4514	chr3R	25645037	25648709	.	3673	Toll9	Down	0.995955881070281	0.709423047725517	-1.70196218208652	None	None	region 5069	head_mesoderm_AISN	4	Region6830.3	0	0	2.69047575259478	0.744905909704583	-1.84645156890704	3.5553306910588	-0.0637930660752241	4.88337730100762	4.88296060896637	3.34707752911888	2.79169206568584	2.69047575259478
chr3R	26023938	26025503	1566	*	Region6854	chr3R	26023938	26025503	.	1566	Time	Up	-0.390090031772487	1.9630136106131	-0.638722962345256	1.43812002370249	-0.651413731920587	-0.551840197424746	1.71021569121306	0.875470029097061	-0.776481551918937	-0.0233169041924973	1.23322992592059	Region4527	chr3R	26023894	26024464	.	571	Gd7	Up	1.76136697486714	-0.941508532254372	-0.547829363495782	None	None	None	None	-1	Region6854	0	0	0.758412741184573	1.31461052438912	1.93758734343683	2.80159813519535	-0.898112596482108	3.8357781188909	3.7291537299235	2.46122640776348	1.5176925633427	0.758412741184573
chr3R	26023938	26025503	1566	*	Region6854	chr3R	26023938	26025503	.	1566	Time	Up	-0.390090031772487	1.9630136106131	-0.638722962345256	1.43812002370249	-0.651413731920587	-0.551840197424746	1.71021569121306	0.875470029097061	-0.776481551918937	-0.0233169041924973	1.23322992592059	Region4528	chr3R	26024955	26025906	.	952	Toll9	Up	-0.247045422180445	-0.088711512059704	0.324340882451353	None	None	None	None	-1	Region6854.1	0	0	-0.28018102118541	2.22197406860568	1.08615302169235	2.01639382561532	0.45635662448725	3.23566128966136	3.2033174386407	2.48905575524536	2.23956919209669	0.28018102118541
chr3R	26034677	26035504	828	*	Region6860	chr3R	26034677	26035504	.	828	Time	Up	-1.09086462318442	2.97271279967411	0.566182342944357	0.66786010862237	-0.974204537053723	0.392743891358009	0.844396839940479	0.808837991007254	-2.13018363155664	1.40587206839518	1.41634260953498	Region4529	chr3R	26034596	26035190	.	595	Toll9	Up	-0.0782848059233201	-0.588290435550604	0.730804129106143	None	None	None	None	-1	Region6860	0	0	-2.27010214056119	2.02712840631146	2.25593506165114	1.16078305989938	-1.04861162945635	4.09864123438765	3.96223088913199	3.7883843926722	3.04345417318142	2.27010214056119
chr3R	26886456	26887479	1024	*	Region6889	chr3R	26886456	26887479	.	1024	Toll9	Up	0.42387879709803	-0.231789205369561	-1.58644966089429	1.6886542590476	-0.595129214074811	0.238660570663408	0.517606025184185	-0.576229446540998	0.195834207510839	-1.04238980662112	1.09172078988891	Region4543	chr3R	26885626	26886834	.	1209	Toll9	Up	-0.331881236842499	-1.04660909730026	1.47548073833326	region 635	Toll9	None	None	-1	Region6889	1	0	1.5537560095419	2.46743037906693	-0.24733458225714	-0.293350649907609	0.283474577865971	2.9546501059191	2.94102013119792	2.92635350023032	2.91588244151405	1.5537560095419
chr3R	27272363	27273383	1021	*	Region6904	chr3R	27272363	27273383	.	1021	Time	Down	0.160466717012987	-0.266494836527336	0.00388292176261097	-0.222520223230351	1.11617657779047	-0.66810940437939	-0.660632326568449	-1.81302295234903	-0.0170914033461406	0.0650746866094313	-0.0606218704500558	Region4555	chr3R	27271137	27275810	.	4674	Toll9	Down	0.88703035363837	0.754204845149997	-1.65301303679526	None	None	None	None	-1	Region6904	0	0	0.973560098548982	-2.36033387984142	-1.25385333443411	0.275890578065677	-0.609539506514449	2.92212208765356	2.85784168301026	2.84449353560269	2.55323232194291	0.973560098548982
