# Program:featureCounts v2.0.0; Command:"featureCounts" "-s" "2" "-t" "gbc" "-O" "-g" "transcript_id" "-a" "references/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "counts.gbc.txt" "bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam
FBtr0085610	3R	29991244	29992776	-	1533	12	51	2	4
FBtr0334707	3R	29993575	29994731	-	1157	83	203	90	89
FBtr0085546	3R	29995857	29996934	+	1078	33	29	28	29
FBtr0085549	3R	29998400	29999655	+	1256	62	190	74	91
FBtr0085551	3R	30001030	30003578	+	2549	156	369	120	144
FBtr0085606	3R	30003781	30004361	-	581	39	158	84	112
FBtr0113308	3R	30003781	30004199	-	419	15	61	69	97
FBtr0085552	3R	30005285	30010252	+	4968	251	622	186	168
FBtr0334701	3R	30005451	30010252	+	4802	193	409	168	158
FBtr0085605	3R	30006134	30008689	-	2556	52	63	9	7
FBtr0085603	3R	30010576	30014784	-	4209	96	110	24	30
FBtr0334706	3R	30010576	30014665	-	4090	93	104	24	30
FBtr0100418	3R	30015613	30021721	-	6109	133	173	78	128
FBtr0334702	3R	30023342	30035211	+	11870	300	415	181	209
FBtr0085554	3R	30023342	30034819	+	11478	288	400	175	204
FBtr0300600	3R	30027861	30035211	+	7351	187	208	115	159
FBtr0085600	3R	30035340	30036370	-	1031	15	25	51	29
FBtr0346861	3R	30040219	30042971	+	2753	1835	3398	1659	1777
FBtr0085556	3R	30040219	30040931	+	713	123	369	97	106
FBtr0085557	3R	30041717	30042971	+	1255	767	1357	802	831
FBtr0085558	3R	30043841	30044786	+	946	170	440	321	536
FBtr0085559	3R	30046970	30048565	+	1596	195	446	96	55
FBtr0085560	3R	30047392	30048565	+	1174	101	274	64	29
FBtr0303240	3R	30048735	30051612	-	2878	41	47	6	0
FBtr0085561	3R	30053014	30054597	+	1584	82	252	76	86
FBtr0310420	3R	30053172	30054597	+	1426	64	202	66	67
FBtr0085590	3R	30054796	30055537	-	742	30	72	22	27
FBtr0112516	3R	30057359	30058031	+	673	22	54	61	68
FBtr0344375	3R	30058811	30121698	+	62888	1639	2628	549	588
FBtr0344376	3R	30063422	30121698	+	58277	1438	2318	495	536
FBtr0344373	3R	30100020	30121698	+	21679	370	593	182	172
FBtr0344436	3R	30122123	30122763	-	641	28	13	0	0
FBtr0085587	3R	30125733	30128619	-	2887	44	48	0	2
FBtr0085585	3R	30129379	30131895	-	2517	40	42	0	0
FBtr0085583	3R	30133081	30133809	-	729	12	14	14	1
FBtr0085582	3R	30133081	30134099	-	1019	15	21	15	4
FBtr0334658	3R	30134956	30149106	-	14151	261	259	4	3
FBtr0085567	3R	30152559	30153171	+	613	8	13	0	0
FBtr0347342	3R	30152559	30153599	+	1041	23	28	0	0
FBtr0452163	3R	30153122	30159973	-	6852	108	116	13	15
FBtr0110834	3R	30164792	30165919	-	1128	17	42	3	1
FBtr0290050	3R	30166731	30170707	-	3977	55	79	9	7
FBtr0089747	3R	30171538	30174051	-	2514	49	125	37	71
FBtr0339185	3R	30175886	30177200	-	1315	35	60	5	8
FBtr0085574	3R	30176331	30177200	-	870	26	48	5	8
FBtr0085568	3R	30178377	30180078	+	1702	24	30	0	2
FBtr0085570	3R	30180732	30181386	+	655	26	47	24	13
FBtr0346162	3R	30185523	30190752	-	5230	91	140	17	9
FBtr0085573	3R	30185523	30190572	-	5050	88	129	16	9
FBtr0085572	3R	30194890	30195728	-	839	15	15	0	0
FBtr0085571	3R	30196460	30202498	-	6039	108	198	18	17
FBtr0339183	3R	30206547	30208194	-	1648	97	285	351	141
FBtr0089422	3R	30206630	30208448	-	1819	134	431	380	166
FBtr0089423	3R	30206630	30208442	-	1813	133	424	380	166
FBtr0089425	3R	30206630	30208520	-	1891	170	524	386	169
FBtr0085639	3R	30241368	30242812	-	1445	22	32	0	2
FBtr0085638	3R	30244078	30246203	-	2126	48	45	0	0
FBtr0112495	3R	30250083	30250561	+	479	6	15	0	0
FBtr0345231	3R	30251428	30252730	+	1303	45	27	27	45
FBtr0345230	3R	30251589	30252730	+	1142	39	26	27	45
FBtr0330311	3R	30278432	30372282	+	93851	1557	2106	298	278
FBtr0085619	3R	30278432	30361993	+	83562	1425	1920	279	245
FBtr0085620	3R	30358360	30361993	+	3634	46	55	23	24
FBtr0085634	3R	30385673	30387360	-	1688	52	124	67	79
FBtr0085631	3R	30385673	30387678	-	2006	121	228	116	152
FBtr0306587	3R	30385902	30387100	-	1199	35	99	58	70
FBtr0332170	3R	30385902	30387119	-	1218	36	100	58	70
FBtr0085622	3R	30388304	30390309	+	2006	547	1025	149	126
FBtr0085623	3R	30388776	30390484	+	1709	531	1011	150	127
FBtr0332168	3R	30389330	30390484	+	1155	46	136	46	36
FBtr0085624	3R	30389639	30390484	+	846	25	74	33	26
FBtr0344522	3R	30418867	30422471	-	3605	93	151	13	9
FBtr0344523	3R	30421304	30422471	-	1168	49	93	11	6
FBtr0085627	3R	30425527	30427776	-	2250	140	309	205	195
FBtr0339142	3R	30425760	30427678	-	1919	113	268	154	147
FBtr0085626	3R	30429320	30431262	+	1943	30	30	0	1
FBtr0085644	3R	30432564	30435039	+	2476	40	39	13	1
FBtr0339141	3R	30435277	30443099	-	7823	105	137	32	29
FBtr0113310	3R	30435411	30443099	-	7689	101	132	32	29
FBtr0306586	3R	30445735	30455367	-	9633	549	1179	40	27
FBtr0330290	3R	30445735	30449906	-	4172	72	95	19	2
FBtr0085693	3R	30445735	30453280	-	7546	495	1088	38	25
FBtr0085695	3R	30446165	30449906	-	3742	61	87	13	1
FBtr0331358	3R	30456541	30458800	-	2260	53	96	47	51
FBtr0085691	3R	30457061	30458800	-	1740	38	77	36	47
FBtr0331357	3R	30460021	30465636	+	5616	1424	2733	87	95
FBtr0085645	3R	30460287	30465636	+	5350	1419	2728	85	95
FBtr0085649	3R	30460967	30465636	+	4670	586	335	20	21
FBtr0085650	3R	30466550	30485699	+	19150	789	1635	285	274
FBtr0085651	3R	30477184	30478749	+	1566	36	93	78	66
FBtr0085653	3R	30490574	30491887	+	1314	29	28	0	0
FBtr0085689	3R	30491913	30495653	-	3741	54	38	0	0
FBtr0085688	3R	30496851	30499826	-	2976	38	46	1	1
FBtr0307535	3R	30501224	30503006	-	1783	36	44	1	1
FBtr0085686	3R	30503765	30505161	-	1397	22	32	4	0
FBtr0110859	3R	30506487	30507877	+	1391	12	24	0	0
FBtr0332434	3R	30508523	30510046	+	1524	21	31	0	1
FBtr0085685	3R	30510183	30511714	-	1532	21	32	0	0
FBtr0085684	3R	30512425	30513855	-	1431	26	28	0	0
FBtr0085657	3R	30515277	30516880	+	1604	27	33	3	3
FBtr0085681	3R	30517159	30526537	-	9379	168	191	15	0
FBtr0085683	3R	30519490	30526537	-	7048	136	170	7	0
FBtr0302601	3R	30533107	30578805	+	45699	1188	1940	443	460
FBtr0085660	3R	30533337	30578805	+	45469	1183	1938	443	460
FBtr0336446	3R	30533578	30576177	+	42600	1130	1860	420	397
FBtr0336447	3R	30533578	30578805	+	45228	1179	1932	443	460
FBtr0302110	3R	30539459	30578805	+	39347	1108	1852	442	458
FBtr0085661	3R	30546905	30578805	+	31901	992	1714	441	452
FBtr0302600	3R	30546906	30578805	+	31900	992	1714	441	452
FBtr0302112	3R	30547479	30578805	+	31327	983	1700	441	452
FBtr0111047	3R	30554654	30559699	-	5046	73	102	16	14
FBtr0085662	3R	30563680	30578805	+	15126	367	664	354	354
FBtr0085663	3R	30571657	30578805	+	7149	142	232	147	163
FBtr0085664	3R	30579929	30582017	+	2089	40	52	1	1
FBtr0336448	3R	30580136	30582017	+	1882	36	41	1	1
FBtr0085680	3R	30582298	30583197	-	900	20	21	0	0
FBtr0085679	3R	30584120	30586802	-	2683	44	30	0	2
FBtr0302607	3R	30593071	30595465	-	2395	41	58	37	50
FBtr0085676	3R	30593071	30599823	-	6753	116	202	100	104
FBtr0302608	3R	30593071	30600989	-	7919	183	290	122	113
FBtr0302313	3R	30593211	30600989	-	7779	180	281	122	112
FBtr0335439	3R	30597504	30599196	+	1693	22	27	3	5
FBtr0300983	3R	30602706	30603941	+	1236	17	21	0	0
FBtr0085667	3R	30604681	30606044	+	1364	11	17	3	0
FBtr0300962	3R	30606689	30610356	+	3668	44	54	0	0
FBtr0335440	3R	30606689	30608066	+	1378	17	26	0	0
FBtr0343926	3R	30618726	30621406	-	2681	32	42	0	0
FBtr0335441	3R	30627341	30628528	-	1188	12	15	0	0
FBtr0085671	3R	30643867	30645380	-	1514	19	23	0	0
FBtr0085670	3R	30646206	30648051	-	1846	23	24	0	8
FBtr0085698	3R	30691142	30692668	+	1527	17	25	0	0
FBtr0085728	3R	30693672	30694998	-	1327	20	22	0	0
FBtr0335455	3R	30694163	30694998	-	836	12	11	0	0
FBtr0335454	3R	30695637	30696638	-	1002	14	17	0	0
FBtr0335453	3R	30704862	30705621	-	760	12	19	0	1
FBtr0085699	3R	30726587	30727897	+	1311	32	23	1	7
FBtr0339513	3R	30726587	30727952	+	1366	34	23	1	7
FBtr0335451	3R	30729937	30730665	-	729	9	7	0	0
FBtr0346147	3R	30743380	30744374	+	995	15	17	0	1
FBtr0085700	3R	30743380	30743815	+	436	9	5	0	0
FBtr0331180	3R	30766426	30789102	+	22677	723	1281	608	636
FBtr0085702	3R	30783758	30787077	+	3320	82	155	125	175
FBtr0085720	3R	30789725	30806119	-	16395	446	701	292	260
FBtr0310424	3R	30809117	30826905	+	17789	557	763	249	212
FBtr0085704	3R	30809117	30826459	+	17343	547	746	245	206
FBtr0310069	3R	30818114	30826450	+	8337	204	362	105	101
FBtr0085707	3R	30822973	30826905	+	3933	79	134	58	60
FBtr0085706	3R	30822973	30826450	+	3478	68	117	53	51
FBtr0310072	3R	30824183	30826450	+	2268	43	69	40	33
FBtr0085708	3R	30828319	30841934	+	13616	196	256	6	7
FBtr0085709	3R	30852815	30854300	+	1486	64	132	252	260
FBtr0085710	3R	30868021	30869084	+	1064	10	12	2	0
FBtr0085719	3R	30871039	30871851	-	813	14	10	0	4
FBtr0085718	3R	30874465	30875686	-	1222	15	26	0	0
FBtr0344716	3R	30877184	30880527	-	3344	58	84	16	13
FBtr0344715	3R	30877669	30880527	-	2859	51	72	16	13
FBtr0085715	3R	30881892	30883003	-	1112	45	56	44	41
FBtr0085714	3R	30883564	30888326	-	4763	119	211	113	166
FBtr0085713	3R	30883564	30888562	-	4999	130	237	114	168
FBtr0085712	3R	30894538	30900588	+	6051	82	86	2	6
FBtr0303425	3R	30900818	30901661	-	844	13	15	0	0
FBtr0089389	3R	30913254	30930051	+	16798	253	352	53	70
FBtr0089391	3R	30913254	30930582	+	17329	264	359	53	70
FBtr0085752	3R	30935496	30936007	-	512	7	10	1	0
FBtr0085731	3R	30960200	30962207	+	2008	35	53	0	1
FBtr0085749	3R	30963390	30963820	-	431	1	5	0	0
FBtr0334508	3R	30968336	31016375	-	48040	664	756	22	33
FBtr0085746	3R	30969242	31016375	-	47134	653	743	22	33
FBtr0304582	3R	31039874	31046721	+	6848	96	117	5	2
FBtr0085733	3R	31049429	31052440	+	3012	45	65	0	3
FBtr0085734	3R	31050309	31052440	+	2132	25	39	0	3
FBtr0085745	3R	31052716	31053415	-	700	19	72	91	77
FBtr0334548	3R	31054185	31060710	-	6526	181	409	314	239
FBtr0085742	3R	31055286	31060710	-	5425	154	348	270	217
FBtr0473370	3R	31055286	31060273	-	4988	125	284	248	189
FBtr0085735	3R	31065753	31083307	+	17555	276	407	212	198
FBtr0085741	3R	31090812	31096821	-	6010	90	97	1	0
FBtr0290201	3R	31098968	31100669	-	1702	15	24	0	0
FBtr0085739	3R	31106462	31108691	-	2230	28	28	1	0
FBtr0085736	3R	31126649	31127235	+	587	19	34	0	0
FBtr0085737	3R	31128065	31130166	-	2102	28	35	0	2
FBtr0309194	3R	31128065	31129921	-	1857	22	29	0	2
FBtr0309195	3R	31128065	31129881	-	1817	22	28	0	2
FBtr0085753	3R	31134892	31178178	+	43287	565	650	17	18
FBtr0301346	3R	31158256	31168606	-	10351	198	284	17	15
FBtr0085782	3R	31158256	31168104	-	9849	193	272	16	15
FBtr0300960	3R	31178489	31195262	-	16774	349	493	61	58
FBtr0344066	3R	31178489	31194996	-	16508	344	486	59	58
FBtr0085779	3R	31179683	31195262	-	15580	337	469	58	57
FBtr0085754	3R	31193862	31194289	+	428	67	152	314	226
FBtr0085755	3R	31197416	31203622	+	6207	77	135	14	10
FBtr0330101	3R	31204280	31210230	-	5951	75	98	36	65
FBtr0085777	3R	31211066	31212876	-	1811	88	192	23	40
FBtr0085757	3R	31213958	31214684	+	727	59	172	118	130
FBtr0085776	3R	31214876	31215442	-	567	20	57	38	14
FBtr0085772	3R	31216245	31219130	-	2886	190	546	226	207
FBtr0305122	3R	31216245	31218404	-	2160	97	256	179	187
FBtr0305121	3R	31216245	31219059	-	2815	158	464	224	207
FBtr0085774	3R	31216245	31218551	-	2307	110	288	192	193
FBtr0306237	3R	31216870	31218551	-	1682	86	216	149	155
FBtr0335408	3R	31221202	31231159	+	9958	1245	2619	621	730
FBtr0335409	3R	31221202	31229287	+	8086	1189	2506	547	651
FBtr0085758	3R	31221202	31228391	+	7190	1140	2415	505	607
FBtr0113312	3R	31225417	31229287	+	3871	181	357	292	262
FBtr0085770	3R	31232515	31234862	-	2348	48	62	0	4
FBtr0345211	3R	31236135	31251674	-	15540	215	325	131	94
FBtr0085769	3R	31236135	31252108	-	15974	243	351	149	113
FBtr0085767	3R	31253759	31254400	-	642	20	44	7	8
FBtr0085760	3R	31255627	31256559	+	933	23	48	57	54
FBtr0113313	3R	31258099	31259949	+	1851	28	20	1	1
FBtr0344064	3R	31260747	31261567	+	821	14	15	0	0
FBtr0305336	3R	31263098	31263778	+	681	7	9	0	0
FBtr0085764	3R	31266230	31268411	+	2182	24	32	0	0
FBtr0347502	3R	31301018	31304884	-	3867	67	63	6	5
FBtr0085766	3R	31302589	31304884	-	2296	38	37	2	1
FBtr0290046	3R	31311657	31371648	+	59992	1843	2075	151	165
FBtr0085784	3R	31372927	31374098	+	1172	19	23	4	5
FBtr0334550	3R	31382609	31391793	+	9185	794	1414	206	181
FBtr0085786	3R	31384899	31391793	+	6895	92	110	8	8
FBtr0085814	3R	31391994	31393027	-	1034	27	23	0	5
FBtr0085813	3R	31393682	31394804	-	1123	45	107	8	15
FBtr0085787	3R	31396160	31401913	+	5754	96	147	150	137
FBtr0334551	3R	31396160	31401460	+	5301	90	139	149	137
FBtr0300881	3R	31401660	31404068	-	2409	116	112	35	22
FBtr0334553	3R	31401937	31404240	-	2304	46	79	36	20
FBtr0085811	3R	31401937	31404952	-	3016	98	197	40	28
FBtr0085788	3R	31405745	31457773	+	52029	980	1516	414	408
FBtr0334555	3R	31405745	31456676	+	50932	963	1488	399	399
FBtr0085810	3R	31458480	31459369	-	890	19	52	32	13
FBtr0334556	3R	31459922	31461967	-	2046	34	67	15	20
FBtr0085809	3R	31459922	31461678	-	1757	30	51	14	19
FBtr0085808	3R	31459922	31462537	-	2616	60	124	30	40
FBtr0085790	3R	31499735	31506892	+	7158	111	153	34	29
FBtr0346230	3R	31499891	31506892	+	7002	106	146	33	29
FBtr0300875	3R	31543532	31566065	+	22534	333	399	55	46
FBtr0300876	3R	31543663	31566065	+	22403	330	396	55	46
FBtr0301290	3R	31572643	31575607	+	2965	98	265	132	136
FBtr0085806	3R	31575935	31580199	-	4265	252	568	178	149
FBtr0085795	3R	31581451	31588144	+	6694	120	205	78	98
FBtr0085796	3R	31589173	31590292	+	1120	21	31	11	10
FBtr0113315	3R	31591081	31592216	+	1136	13	22	9	0
FBtr0085798	3R	31593303	31594619	+	1317	23	48	1	0
FBtr0344003	3R	31593432	31594619	+	1188	22	45	1	0
FBtr0085805	3R	31594892	31595704	-	813	59	139	97	38
FBtr0333328	3R	31596742	31610478	-	13737	1210	2383	737	662
FBtr0085799	3R	31598903	31612164	-	13262	1376	2701	678	646
FBtr0085802	3R	31598903	31610478	-	11576	1147	2218	640	607
FBtr0085803	3R	31598903	31609315	-	10413	419	1119	538	505
FBtr0337030	3R	31611546	31615275	+	3730	124	230	61	83
FBtr0085815	3R	31611546	31615100	+	3555	117	214	56	73
FBtr0085819	3R	31616803	31617737	+	935	30	36	19	28
FBtr0085820	3R	31618477	31621374	+	2898	70	128	63	46
FBtr0337032	3R	31618928	31622117	+	3190	102	197	40	33
FBtr0337031	3R	31619489	31621374	+	1886	33	45	21	22
FBtr0085821	3R	31622636	31664546	+	41911	736	756	32	45
FBtr0085823	3R	31669965	31677871	+	7907	180	304	207	209
FBtr0085867	3R	31678247	31679380	-	1134	18	16	1	2
FBtr0085826	3R	31714367	31732668	+	18302	5411	9653	1367	1920
FBtr0085825	3R	31714367	31735292	+	20926	5532	9944	1529	2078
FBtr0085827	3R	31725496	31735292	+	9797	3516	5570	711	740
FBtr0085828	3R	31725496	31732668	+	7173	3395	5279	549	582
FBtr0085829	3R	31726280	31735292	+	9013	358	873	618	599
FBtr0085830	3R	31726280	31732668	+	6389	237	582	456	441
FBtr0303227	3R	31726902	31735292	+	8391	309	780	591	584
FBtr0303228	3R	31726902	31732668	+	5767	188	489	429	426
FBtr0085865	3R	31735603	31736463	-	861	102	199	26	25
FBtr0085832	3R	31738968	31743206	+	4239	271	450	71	62
FBtr0085833	3R	31740160	31743206	+	3047	44	58	38	18
FBtr0085863	3R	31746545	31747058	-	514	165	378	110	88
FBtr0085839	3R	31748143	31751794	+	3652	508	1041	565	584
FBtr0085840	3R	31749059	31751794	+	2736	155	336	399	446
FBtr0085841	3R	31749496	31751794	+	2299	105	216	329	380
FBtr0339190	3R	31751925	31754205	-	2281	65	66	3	0
FBtr0085861	3R	31755456	31758137	-	2682	60	67	9	2
FBtr0303376	3R	31755456	31757578	-	2123	45	49	9	1
FBtr0085860	3R	31759504	31761079	-	1576	38	99	8	1
FBtr0085859	3R	31763404	31764272	-	869	12	6	1	0
FBtr0085858	3R	31769393	31771348	-	1956	37	68	21	21
FBtr0085842	3R	31772719	31774683	+	1965	77	178	72	67
FBtr0330113	3R	31772719	31775063	+	2345	82	199	87	79
FBtr0085857	3R	31775149	31776152	-	1004	28	77	9	3
FBtr0339188	3R	31777520	31790021	+	12502	230	262	61	48
FBtr0085844	3R	31777520	31788210	+	10691	214	229	53	38
FBtr0307548	3R	31777743	31790021	+	12279	230	257	61	48
FBtr0307550	3R	31777918	31790581	+	12664	237	270	65	48
FBtr0307547	3R	31777918	31790021	+	12104	225	257	61	48
FBtr0307551	3R	31790692	31793407	-	2716	103	223	40	19
FBtr0085855	3R	31791046	31793407	-	2362	96	217	39	18
FBtr0085856	3R	31791046	31793228	-	2183	71	132	27	16
FBtr0307552	3R	31791046	31792900	-	1855	49	91	24	12
FBtr0085845	3R	31794481	31799699	+	5219	116	262	281	296
FBtr0290135	3R	31799734	31804778	-	5045	63	108	36	33
FBtr0085846	3R	31801463	31802674	+	1212	25	52	11	3
FBtr0085847	3R	31805968	31806639	+	672	17	17	4	0
FBtr0085848	3R	31806164	31806669	+	506	9	11	4	0
FBtr0305131	3R	31806179	31806669	+	491	9	11	4	0
FBtr0085852	3R	31806967	31809686	-	2720	142	346	57	64
FBtr0085850	3R	31810560	31811796	-	1237	33	66	19	51
FBtr0085851	3R	31810560	31811618	-	1059	26	43	17	51
FBtr0302181	3R	31813109	31846470	+	33362	583	917	77	88
FBtr0343539	3R	31813109	31845144	+	32036	563	891	75	88
FBtr0302179	3R	31813575	31837504	+	23930	442	685	61	72
FBtr0304595	3R	31826344	31846470	+	20127	285	484	25	25
FBtr0304594	3R	31826344	31845144	+	18801	265	458	23	25
FBtr0302180	3R	31828503	31845144	+	16642	238	428	21	23
FBtr0112866	3R	31847087	31985268	-	138182	3698	5349	1008	1014
FBtr0300269	3R	31847087	31936892	-	89806	2143	3156	870	820
FBtr0112864	3R	31850349	31985268	-	134920	3645	5247	983	985
FBtr0085881	3R	31851082	31985268	-	134187	3631	5232	977	979
FBtr0300266	3R	31851120	31980957	-	129838	3551	5149	977	973
FBtr0085880	3R	31851120	31934670	-	83551	1959	2796	787	737
FBtr0300267	3R	31851120	31936892	-	85773	2076	3039	839	785
FBtr0085885	3R	31851120	31985268	-	134149	3631	5232	977	979
FBtr0085887	3R	31851120	31981250	-	130131	3555	5152	977	973
FBtr0085888	3R	31851120	31980095	-	128976	3538	5137	977	973
FBtr0306693	3R	31851120	31980669	-	129550	3548	5144	977	973
FBtr0085878	3R	31851584	31992778	-	141195	3877	5641	986	1001
FBtr0300265	3R	31851584	31934670	-	83087	1949	2783	781	737
FBtr0300270	3R	31851584	31985268	-	133685	3621	5219	971	979
FBtr0346192	3R	31851584	32015020	-	163437	4238	6021	996	1035
FBtr0085870	3R	31978621	31990809	+	12189	291	459	36	26
FBtr0085871	3R	31987349	31990809	+	3461	57	59	3	3
FBtr0344005	3R	32038830	32039653	+	824	13	11	0	0
FBtr0085873	3R	32038830	32039510	+	681	10	8	0	0
FBtr0085877	3R	32045414	32051493	-	6080	227	414	142	142
FBtr0305268	3R	32048707	32051493	-	2787	173	305	104	112
FBtr0085874	3R	32052560	32054874	+	2315	515	1072	369	374
FBtr0310268	3R	32053120	32054874	+	1755	67	152	183	179
FBtr0334299	3R	32055379	32067941	-	12563	326	490	327	326
FBtr0085876	3R	32056692	32067941	-	11250	277	427	303	309
FBtr0085875	3R	32057116	32067941	-	10826	273	421	292	305
FBtr0346692	4	1379	4939	+	3561	64	72	0	4
FBtr0308297	4	32578	43278	-	10701	289	490	137	139
FBtr0089179	4	32912	43278	-	10367	281	479	132	135
FBtr0306168	4	47810	56541	-	8732	1328	2448	697	761
FBtr0089178	4	47810	55831	-	8022	586	1157	593	643
FBtr0308296	4	65325	66707	-	1383	86	188	169	129
FBtr0089176	4	66297	66707	-	411	36	80	64	65
FBtr0308615	4	69826	109959	+	40134	1199	2228	892	926
FBtr0100246	4	69826	101319	+	31494	956	1802	680	711
FBtr0334301	4	69826	108594	+	38769	1162	2186	877	888
FBtr0100245	4	69826	109670	+	39845	1188	2221	891	923
FBtr0309803	4	70153	114170	+	44018	1288	2421	975	992
FBtr0089161	4	70153	109959	+	39807	1156	2157	884	914
FBtr0089162	4	70905	109959	+	39055	1074	1959	835	876
FBtr0112657	4	90855	109959	+	19105	492	940	481	517
FBtr0300497	4	115174	129349	-	14176	393	707	191	207
FBtr0089173	4	116489	128952	-	12464	284	534	170	187
FBtr0089171	4	116489	129254	-	12766	318	596	171	195
FBtr0089445	4	132720	139983	+	7264	298	649	179	172
FBtr0089451	4	132720	143023	+	10304	385	765	241	261
FBtr0333161	4	135266	143023	+	7758	230	388	151	157
FBtr0089450	4	136772	139983	+	3212	92	156	65	48
FBtr0089448	4	136772	143023	+	6252	179	272	127	137
FBtr0089170	4	151264	153438	+	2175	32	43	1	11
FBtr0345283	4	154754	155560	-	807	8	18	1	0
FBtr0089154	4	154817	155560	-	744	8	15	1	0
FBtr0310437	4	157675	174640	-	16966	290	404	32	25
FBtr0310435	4	157675	175139	-	17465	449	639	32	25
FBtr0308251	4	166645	175139	-	8495	266	400	24	14
FBtr0310436	4	166645	174640	-	7996	107	165	24	14
FBtr0308248	4	177448	178889	-	1442	44	121	23	25
FBtr0333677	4	177538	178889	-	1352	43	118	23	25
FBtr0089148	4	184176	193329	-	9154	222	379	59	45
FBtr0089149	4	184325	192989	-	8665	191	291	55	42
FBtr0308247	4	184325	189087	-	4763	95	113	21	19
FBtr0089147	4	184325	193329	-	9005	221	375	58	44
FBtr0308249	4	196775	205445	-	8671	414	898	329	306
FBtr0089145	4	197792	205445	-	7654	389	842	303	275
FBtr0308256	4	210724	213065	+	2342	94	200	26	39
FBtr0089144	4	215109	225456	-	10348	166	217	22	11
FBtr0344870	4	215109	227248	-	12140	232	303	27	22
FBtr0089115	4	228422	230328	+	1907	25	38	4	3
FBtr0089116	4	231230	245803	+	14574	230	283	30	13
FBtr0333671	4	231926	245803	+	13878	210	242	30	13
FBtr0089119	4	231926	241218	+	9293	131	158	15	4
FBtr0300797	4	232350	245803	+	13454	204	234	27	13
FBtr0334409	4	247224	252829	-	5606	81	108	12	12
FBtr0308691	4	255497	265474	+	9978	211	304	15	15
FBtr0299723	4	255497	262567	+	7071	160	263	5	4
FBtr0334407	4	255497	264975	+	9479	203	295	15	15
FBtr0299722	4	255497	262419	+	6923	157	262	5	4
FBtr0333678	4	268275	275869	-	7595	134	177	7	14
FBtr0089141	4	268414	275869	-	7456	133	176	7	14
FBtr0089134	4	278785	305981	-	27197	580	655	106	93
FBtr0089137	4	278785	305318	-	26534	564	631	106	84
FBtr0305658	4	278785	305661	-	26877	572	637	106	86
FBtr0089122	4	308593	310202	+	1610	76	174	91	110
FBtr0333679	4	308593	310722	+	2130	95	202	98	119
FBtr0340652	4	311030	313413	-	2384	88	193	50	24
FBtr0340653	4	311030	313587	-	2558	138	302	57	24
FBtr0333680	4	315423	331287	+	15865	782	1135	204	194
FBtr0089123	4	315423	321285	+	5863	265	475	73	96
FBtr0304048	4	328293	358157	-	29865	820	1415	305	357
FBtr0304047	4	328916	358157	-	29242	789	1380	295	350
FBtr0304046	4	328916	358417	-	29502	854	1559	303	364
FBtr0304050	4	329617	358157	-	28541	738	1293	285	334
FBtr0300558	4	330956	358157	-	27202	717	1249	276	321
FBtr0300559	4	334770	358157	-	23388	645	1105	245	290
FBtr0345284	4	360438	375454	+	15017	463	1046	384	356
FBtr0089126	4	360438	372684	+	12247	390	892	321	285
FBtr0089125	4	360438	374873	+	14436	454	1012	373	350
FBtr0307043	4	375740	395105	-	19366	473	655	41	48
FBtr0089129	4	375740	392910	-	17171	345	474	39	44
FBtr0307044	4	375740	387822	-	12083	212	304	35	30
FBtr0089111	4	437057	443411	-	6355	178	312	177	134
FBtr0089065	4	446004	453847	+	7844	326	586	148	258
FBtr0089069	4	446593	453847	+	7255	218	427	102	198
FBtr0089067	4	447078	453847	+	6770	176	314	74	161
FBtr0089110	4	459987	466328	-	6342	191	372	246	157
FBtr0452090	4	467997	471376	+	3380	305	474	122	144
FBtr0332906	4	469509	485533	-	16025	574	912	110	104
FBtr0300342	4	471386	481470	-	10085	274	432	76	74
FBtr0300344	4	471386	483303	-	11918	486	813	106	96
FBtr0332905	4	471386	482220	-	10835	391	635	101	91
FBtr0332904	4	472995	481470	-	8476	248	382	70	72
FBtr0332908	4	472995	483303	-	10309	460	763	100	94
FBtr0344869	4	472995	488494	-	15500	594	957	106	107
FBtr0332907	4	472995	485533	-	12539	511	820	101	99
FBtr0307167	4	502310	540774	+	38465	1008	1760	677	614
FBtr0089070	4	502310	539692	+	37383	995	1731	670	613
FBtr0332913	4	502310	538273	+	35964	972	1675	658	592
FBtr0345197	4	538432	557354	-	18923	358	518	114	102
FBtr0333706	4	540660	557354	-	16695	313	480	112	101
FBtr0089106	4	545368	557354	-	11987	241	382	92	95
FBtr0089995	4	558516	565831	+	7316	191	274	25	30
