# Program:featureCounts v2.0.0; Command:"featureCounts" "-s" "2" "-t" "ppc" "-O" "-g" "transcript_id" "-a" "references/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "counts.ppc.txt" "bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam
FBtr0333308	X	8056601	8056751	-	151	161	279	29	26
FBtr0333309	X	8058258	8058408	-	151	13	26	11	4
FBtr0071121	X	8060874	8061024	-	151	287	413	13	21
FBtr0301309	X	8060874	8061024	-	151	287	413	13	21
FBtr0071118	X	8061336	8061486	-	151	50	102	23	19
FBtr0071105	X	8061595	8061745	+	151	201	436	21	27
FBtr0071117	X	8075366	8075516	-	151	96	138	20	49
FBtr0071106	X	8075827	8075977	+	151	1	2	0	0
FBtr0071116	X	8081505	8081655	-	151	61	86	0	0
FBtr0301736	X	8087113	8087263	-	151	5	9	10	2
FBtr0071113	X	8092013	8092163	-	151	33	65	19	11
FBtr0071112	X	8093964	8094114	-	151	91	146	6	10
FBtr0071110	X	8099971	8100121	-	151	7	20	7	1
FBtr0340140	X	8101354	8101504	-	151	7	8	0	0
FBtr0071111	X	8101995	8102145	-	151	5	9	0	0
FBtr0071109	X	8101995	8102145	-	151	5	9	0	0
FBtr0071108	X	8105942	8106092	-	151	3	1	0	0
FBtr0340139	X	8107714	8107864	-	151	5	16	1	0
FBtr0340138	X	8116047	8116197	-	151	301	705	57	36
FBtr0071107	X	8116047	8116197	-	151	301	705	57	36
FBtr0071151	X	8116962	8117112	+	151	56	87	24	22
FBtr0071194	X	8121047	8121197	-	151	85	131	10	17
FBtr0340161	X	8129185	8129335	-	151	22	18	0	0
FBtr0071152	X	8129762	8129912	+	151	376	816	183	304
FBtr0071153	X	8132235	8132385	+	151	40	69	2	13
FBtr0071193	X	8135613	8135763	-	151	4	3	3	3
FBtr0300914	X	8135774	8135924	+	151	15	28	0	5
FBtr0340159	X	8142179	8142329	-	151	177	337	77	139
FBtr0071192	X	8142179	8142329	-	151	177	337	77	139
FBtr0071191	X	8143505	8143655	-	151	11	30	5	9
FBtr0345988	X	8143735	8143885	-	151	64	82	7	9
FBtr0071190	X	8145502	8145652	-	151	94	139	11	31
FBtr0071155	X	8145789	8145939	+	151	10	14	0	3
FBtr0331614	X	8148733	8148883	+	151	6	7	2	0
FBtr0071189	X	8152175	8152325	-	151	16	45	0	2
FBtr0071158	X	8152898	8153048	+	151	29	56	1	14
FBtr0071188	X	8157286	8157436	-	151	120	268	20	20
FBtr0303457	X	8157578	8157728	+	151	203	565	44	43
FBtr0345987	X	8157578	8157728	+	151	203	565	44	43
FBtr0071160	X	8160004	8160154	+	151	2	1	0	0
FBtr0071187	X	8162692	8162842	-	151	2	3	0	2
FBtr0071186	X	8165608	8165758	-	151	7	7	0	0
FBtr0331300	X	8169960	8170110	-	151	2	4	12	3
FBtr0340143	X	8170166	8170316	-	151	2	6	0	7
FBtr0303843	X	8177085	8177235	-	151	26	51	1	4
FBtr0303844	X	8177085	8177235	-	151	26	51	1	4
FBtr0333720	X	8178499	8178649	+	151	24	30	0	0
FBtr0340141	X	8178499	8178649	+	151	24	30	0	0
FBtr0308220	X	8178503	8178653	+	151	25	31	0	0
FBtr0333721	X	8193150	8193300	+	151	308	738	89	55
FBtr0089978	X	8193150	8193300	+	151	308	738	89	55
FBtr0089974	X	8216079	8216229	+	151	1733	4164	188	254
FBtr0308217	X	8216095	8216245	+	151	1751	4199	203	258
FBtr0111034	X	8216774	8216924	+	151	77	96	16	7
FBtr0308219	X	8230564	8230714	+	151	12	26	3	8
FBtr0071167	X	8242478	8242628	+	151	146	218	3	11
FBtr0071183	X	8243260	8243410	-	151	15	29	8	3
FBtr0071168	X	8243532	8243682	+	151	84	118	9	1
FBtr0344985	X	8243916	8244066	-	151	62	81	2	8
FBtr0071169	X	8244139	8244289	+	151	11	9	0	0
FBtr0071181	X	8251351	8251501	-	151	39	47	4	1
FBtr0071180	X	8251587	8251737	-	151	74	163	2	5
FBtr0071170	X	8252620	8252770	+	151	111	270	25	12
FBtr0307283	X	8271309	8271459	-	151	906	1452	463	766
FBtr0071179	X	8271309	8271459	-	151	906	1452	463	766
FBtr0071171	X	8273362	8273512	+	151	192	464	42	57
FBtr0339834	X	8273362	8273512	+	151	192	464	42	57
FBtr0339833	X	8273362	8273512	+	151	192	464	42	57
FBtr0071178	X	8273706	8273856	-	151	42	80	1	0
FBtr0339652	X	8367069	8367219	-	151	53	98	2	2
FBtr0289988	X	8367069	8367219	-	151	53	98	2	2
FBtr0071173	X	8385731	8385881	+	151	3	2	0	0
FBtr0343353	X	8398890	8399040	+	151	122	191	30	14
FBtr0071174	X	8398890	8399040	+	151	122	191	30	14
FBtr0071175	X	8407163	8407313	-	151	42	69	3	3
FBtr0333750	X	8409222	8409372	+	151	1625	2198	56	73
FBtr0300577	X	8409222	8409372	+	151	1625	2198	56	73
FBtr0302081	X	8409998	8410148	-	151	643	1763	271	225
FBtr0307286	X	8411558	8411708	-	151	563	1043	329	357
FBtr0330105	X	8421315	8421465	+	151	477	754	38	45
FBtr0071246	X	8436701	8436851	-	151	86	118	29	18
FBtr0300383	X	8436701	8436851	-	151	86	118	29	18
FBtr0339438	X	8437007	8437157	+	151	155	284	44	56
FBtr0071197	X	8437007	8437157	+	151	155	284	44	56
FBtr0345986	X	8437720	8437870	-	151	33	33	9	21
FBtr0112962	X	8438658	8438808	+	151	3	6	3	0
FBtr0071245	X	8442248	8442398	-	151	5	16	2	0
FBtr0071244	X	8454769	8454919	-	151	27	68	10	24
FBtr0345983	X	8454969	8455119	-	151	154	431	12	11
FBtr0071242	X	8460798	8460948	-	151	32	106	2	5
FBtr0071198	X	8461429	8461579	+	151	31	42	7	3
FBtr0071241	X	8464338	8464488	-	151	11	10	0	0
FBtr0071240	X	8468912	8469062	-	151	3	3	0	0
FBtr0100003	X	8470838	8470988	+	151	3	3	0	0
FBtr0071201	X	8473787	8473937	+	151	8	9	0	0
FBtr0071202	X	8477067	8477217	+	151	4	3	0	0
FBtr0071203	X	8479269	8479419	+	151	0	3	0	0
FBtr0071204	X	8481787	8481937	+	151	4	8	0	0
FBtr0300448	X	8481787	8481937	+	151	4	8	0	0
FBtr0071239	X	8483785	8483935	-	151	1	4	0	0
FBtr0333147	X	8489022	8489172	-	151	4	2	0	0
FBtr0113454	X	8489298	8489448	+	151	1	4	0	0
FBtr0071236	X	8489435	8489585	-	151	10	8	0	0
FBtr0113453	X	8489765	8489915	+	151	6	8	0	0
FBtr0333144	X	8489765	8489915	+	151	6	8	0	0
FBtr0333145	X	8491295	8491445	+	151	9	8	1	0
FBtr0339824	X	8491295	8491445	+	151	9	8	1	0
FBtr0113455	X	8502316	8502466	+	151	108	228	12	10
FBtr0113452	X	8509627	8509777	+	151	3	1	0	0
FBtr0333523	X	8517323	8517473	+	151	1038	1752	132	229
FBtr0071209	X	8517323	8517473	+	151	1038	1752	132	229
FBtr0301763	X	8517323	8517473	+	151	1038	1752	132	229
FBtr0071208	X	8517380	8517530	+	151	990	1632	132	229
FBtr0071207	X	8517380	8517530	+	151	990	1632	132	229
FBtr0301764	X	8517438	8517588	+	151	292	402	128	194
FBtr0333522	X	8517459	8517609	+	151	76	158	127	177
FBtr0301762	X	8517691	8517841	+	151	69	97	5	5
FBtr0071235	X	8529598	8529748	-	151	2	4	0	0
FBtr0071234	X	8558681	8558831	-	151	184	414	80	72
FBtr0331727	X	8560086	8560236	-	151	213	358	32	16
FBtr0071233	X	8560092	8560242	-	151	213	361	32	16
FBtr0071213	X	8560272	8560422	+	151	8	25	0	8
FBtr0112963	X	8560579	8560729	+	151	219	417	139	139
FBtr0331725	X	8560845	8560995	+	151	73	157	39	50
FBtr0071212	X	8560845	8560995	+	151	73	157	39	50
FBtr0331723	X	8561645	8561795	+	151	90	141	4	15
FBtr0071231	X	8572960	8573110	-	151	5	5	0	7
FBtr0071230	X	8573493	8573643	-	151	2	2	0	0
FBtr0071214	X	8574256	8574406	+	151	68	158	15	0
FBtr0071218	X	8588761	8588911	+	151	93	206	18	28
FBtr0332626	X	8588761	8588911	+	151	93	206	18	28
FBtr0343356	X	8591981	8592131	+	151	9	31	3	2
FBtr0071220	X	8591981	8592131	+	151	9	31	3	2
FBtr0071228	X	8606204	8606354	-	151	165	383	218	304
FBtr0331305	X	8643076	8643226	-	151	50	50	25	9
FBtr0331306	X	8650388	8650538	-	151	16	31	58	23
FBtr0300106	X	8650581	8650731	-	151	1074	1614	154	184
FBtr0071221	X	8677013	8677163	+	151	89	219	13	17
FBtr0331728	X	8677013	8677163	+	151	89	219	13	17
FBtr0345984	X	8681202	8681352	+	151	33	38	2	0
FBtr0331731	X	8681501	8681651	+	151	245	416	47	71
FBtr0331730	X	8685576	8685726	+	151	4	7	1	2
FBtr0331729	X	8686516	8686666	+	151	2	6	2	0
FBtr0071225	X	8689946	8690096	-	151	46	64	3	5
FBtr0345985	X	8690127	8690277	-	151	6	23	0	4
FBtr0071223	X	8690277	8690427	+	151	33	42	2	11
FBtr0331456	X	8693520	8693670	-	151	1	3	0	0
FBtr0071224	X	8693520	8693670	-	151	1	3	0	0
FBtr0071249	X	8709602	8709752	+	151	171	473	38	36
FBtr0332960	X	8714073	8714223	-	151	5	20	7	0
FBtr0332957	X	8714563	8714713	-	151	128	286	78	116
FBtr0346167	X	8714824	8714974	-	151	5	27	0	0
FBtr0071250	X	8714886	8715036	+	151	125	191	20	27
FBtr0071280	X	8720177	8720327	-	151	58	99	18	23
FBtr0331732	X	8785253	8785403	-	151	2	4	0	0
FBtr0071279	X	8805704	8805854	-	151	399	577	368	422
FBtr0307271	X	8838273	8838423	+	151	3	7	0	0
FBtr0335035	X	8853567	8853717	+	151	1	3	0	0
FBtr0335034	X	8864059	8864209	+	151	337	584	32	25
FBtr0071253	X	8864059	8864209	+	151	337	584	32	25
FBtr0071272	X	8875921	8876071	-	151	3	0	1	0
FBtr0071271	X	8877061	8877211	-	151	5	3	0	0
FBtr0308193	X	8878625	8878775	-	151	10	23	0	0
FBtr0071270	X	8878625	8878775	-	151	10	23	0	0
FBtr0308194	X	8881532	8881682	-	151	3	5	1	0
FBtr0071269	X	8891707	8891857	-	151	835	1098	46	38
FBtr0071278	X	8891707	8891857	-	151	835	1098	46	38
FBtr0071273	X	8894095	8894245	-	151	20	23	4	6
FBtr0071274	X	8897900	8898050	-	151	22	47	0	0
FBtr0071276	X	8897900	8898050	-	151	22	47	0	0
FBtr0331601	X	8898232	8898382	-	151	34	60	9	16
FBtr0071275	X	8898232	8898382	-	151	34	60	9	16
FBtr0333606	X	8900164	8900314	-	151	66	128	10	7
FBtr0071268	X	8900164	8900314	-	151	66	128	10	7
FBtr0346163	X	8901649	8901799	+	151	168	377	30	29
FBtr0071255	X	8901649	8901799	+	151	168	377	30	29
FBtr0333605	X	8905890	8906040	-	151	31	57	8	5
FBtr0071267	X	8906148	8906298	-	151	44	88	13	12
FBtr0071266	X	8906148	8906298	-	151	44	88	13	12
FBtr0302664	X	8907018	8907168	+	151	61	178	18	47
FBtr0302662	X	8907018	8907168	+	151	61	178	18	47
FBtr0302661	X	8912318	8912468	+	151	9	6	0	0
FBtr0302660	X	8925134	8925284	+	151	89	102	86	122
FBtr0333601	X	8925134	8925284	+	151	89	102	86	122
FBtr0333602	X	8925134	8925284	+	151	89	102	86	122
FBtr0071263	X	8974155	8974305	-	151	312	584	12	7
FBtr0343357	X	9030155	9030305	+	151	91	192	76	55
FBtr0302905	X	9030155	9030305	+	151	91	192	76	55
FBtr0300001	X	9039625	9039775	+	151	6	3	0	0
FBtr0300000	X	9042594	9042744	+	151	1313	2581	400	587
FBtr0302907	X	9042594	9042744	+	151	1313	2581	400	587
FBtr0339680	X	9061045	9061195	-	151	5	3	0	0
FBtr0339679	X	9067883	9068033	-	151	696	1602	18	36
FBtr0346175	X	9071308	9071458	-	151	2	1	0	0
FBtr0340356	X	9078399	9078549	-	151	95	251	22	10
FBtr0340357	X	9078399	9078549	-	151	95	251	22	10
FBtr0339660	X	9078399	9078549	-	151	95	251	22	10
FBtr0339661	X	9078399	9078549	-	151	95	251	22	10
FBtr0339659	X	9078399	9078549	-	151	95	251	22	10
FBtr0071353	X	9080957	9081107	-	151	70	88	34	28
FBtr0071284	X	9081013	9081163	+	151	7	17	0	0
FBtr0301805	X	9081204	9081354	+	151	57	128	9	17
FBtr0309871	X	9081204	9081354	+	151	57	128	9	17
FBtr0071285	X	9082881	9083031	+	151	48	110	19	39
FBtr0309872	X	9082887	9083037	+	151	50	120	19	39
FBtr0071289	X	9089463	9089613	+	151	258	376	47	73
FBtr0114595	X	9103639	9103789	-	151	89	106	11	13
FBtr0333809	X	9106504	9106654	-	151	341	410	9	2
FBtr0071350	X	9106504	9106654	-	151	341	410	9	2
FBtr0071293	X	9107019	9107169	+	151	42	84	34	45
FBtr0071294	X	9108641	9108791	+	151	82	225	11	30
FBtr0112965	X	9109500	9109650	+	151	62	101	1	17
FBtr0333808	X	9109500	9109650	+	151	62	101	1	17
FBtr0309255	X	9109500	9109650	+	151	62	101	1	17
FBtr0309254	X	9110592	9110742	+	151	12	10	3	2
FBtr0071349	X	9134940	9135090	-	151	1036	2233	317	500
FBtr0333304	X	9134999	9135149	-	151	923	2066	303	486
FBtr0071299	X	9142443	9142593	+	151	210	367	44	35
FBtr0071300	X	9149259	9149409	+	151	88	231	23	34
FBtr0071346	X	9154912	9155062	-	151	50	104	27	27
FBtr0071347	X	9155513	9155663	-	151	38	82	26	16
FBtr0340343	X	9156569	9156719	-	151	550	981	54	105
FBtr0071345	X	9156569	9156719	-	151	550	981	54	105
FBtr0071344	X	9158415	9158565	-	151	119	219	31	24
FBtr0071342	X	9161990	9162140	-	151	34	49	0	4
FBtr0340668	X	9162042	9162192	+	151	5	10	4	1
FBtr0071303	X	9163205	9163355	+	151	106	272	26	27
FBtr0333474	X	9163205	9163355	+	151	106	272	26	27
FBtr0333475	X	9164113	9164263	+	151	25	46	0	5
FBtr0340341	X	9165913	9166063	+	151	5	1	3	4
FBtr0333473	X	9165913	9166063	+	151	5	1	3	4
FBtr0071341	X	9190505	9190655	-	151	3	6	0	0
FBtr0071306	X	9193848	9193998	+	151	13	45	14	9
FBtr0071340	X	9196314	9196464	-	151	81	182	12	5
FBtr0071338	X	9201720	9201870	-	151	41	104	2	5
FBtr0071336	X	9210447	9210597	-	151	2	6	3	0
FBtr0340494	X	9210787	9210937	-	151	0	2	0	0
FBtr0071335	X	9223157	9223307	-	151	140	214	0	0
FBtr0340327	X	9223157	9223307	-	151	140	214	0	0
FBtr0071310	X	9225387	9225537	+	151	7	15	4	3
FBtr0071311	X	9227087	9227237	+	151	6	4	0	0
FBtr0071334	X	9232278	9232428	-	151	115	218	14	45
FBtr0071333	X	9236485	9236635	-	151	7	4	5	7
FBtr0071332	X	9243367	9243517	-	151	182	343	120	113
FBtr0343367	X	9243367	9243517	-	151	182	343	120	113
FBtr0301275	X	9243767	9243917	+	151	245	489	33	53
FBtr0307281	X	9247025	9247175	-	151	135	228	23	24
FBtr0071331	X	9247236	9247386	-	151	7	8	0	0
FBtr0071313	X	9247292	9247442	+	151	44	50	5	7
FBtr0340120	X	9247579	9247729	+	151	34	51	32	22
FBtr0340122	X	9250370	9250520	+	151	205	278	46	45
FBtr0071315	X	9250370	9250520	+	151	205	278	46	45
FBtr0340123	X	9250370	9250520	+	151	205	278	46	45
FBtr0340121	X	9252159	9252309	+	151	7	14	4	13
FBtr0346166	X	9256118	9256268	+	151	102	216	6	8
FBtr0071317	X	9256118	9256268	+	151	102	216	6	8
FBtr0302965	X	9267598	9267748	-	151	1	2	0	0
FBtr0302966	X	9267598	9267748	-	151	1	2	0	0
FBtr0071328	X	9269825	9269975	-	151	14	13	24	21
FBtr0302964	X	9272860	9273010	-	151	157	323	93	151
FBtr0339949	X	9273363	9273513	+	151	76	104	16	9
FBtr0071319	X	9273363	9273513	+	151	76	104	16	9
FBtr0343368	X	9283017	9283167	-	151	117	163	96	135
FBtr0071326	X	9283017	9283167	-	151	117	163	96	135
FBtr0112814	X	9284599	9284749	+	151	9	13	7	5
FBtr0071324	X	9319123	9319273	-	151	116	205	41	30
FBtr0071321	X	9319309	9319459	+	151	138	273	371	438
FBtr0112756	X	9330387	9330537	-	151	1	7	0	0
FBtr0112753	X	9356127	9356277	-	151	311	719	78	128
FBtr0112754	X	9356127	9356277	-	151	311	719	78	128
FBtr0112755	X	9356127	9356277	-	151	311	719	78	128
FBtr0071358	X	9356584	9356734	+	151	31	49	20	19
FBtr0343370	X	9495799	9495949	-	151	17	26	2	1
FBtr0343371	X	9496089	9496239	-	151	530	982	424	438
FBtr0343369	X	9500029	9500179	-	151	1656	2524	235	229
FBtr0302153	X	9500029	9500179	-	151	1656	2524	235	229
FBtr0071374	X	9550738	9550888	-	151	657	1005	55	37
FBtr0071373	X	9550738	9550888	-	151	657	1005	55	37
FBtr0343412	X	9553561	9553711	-	151	1183	1699	38	49
FBtr0071372	X	9553650	9553800	-	151	393	560	10	28
FBtr0343411	X	9554573	9554723	+	151	511	800	38	32
FBtr0273437	X	9571208	9571358	-	151	5	6	0	0
FBtr0344967	X	9576147	9576297	-	151	5	8	4	5
FBtr0110850	X	9579887	9580037	-	151	91	173	76	73
FBtr0333335	X	9585625	9585775	+	151	1	2	0	0
FBtr0071361	X	9585840	9585990	+	151	208	531	88	129
FBtr0071363	X	9600980	9601130	+	151	11	17	0	1
FBtr0071368	X	9605869	9606019	-	151	81	147	11	5
FBtr0071367	X	9608741	9608891	-	151	35	73	3	4
FBtr0071366	X	9608784	9608934	-	151	32	57	3	4
FBtr0303710	X	9608896	9609046	+	151	50	76	11	8
FBtr0303708	X	9608896	9609046	+	151	50	76	11	8
FBtr0332963	X	9616008	9616158	+	151	1	2	7	9
FBtr0303709	X	9617942	9618092	+	151	2	5	0	8
FBtr0303559	X	9638928	9639078	-	151	32	73	63	99
FBtr0071407	X	9640524	9640674	-	151	45	76	1	11
FBtr0333427	X	9640524	9640674	-	151	45	76	1	11
FBtr0071406	X	9645825	9645975	-	151	63	155	3	10
FBtr0303558	X	9650125	9650275	-	151	6	7	0	0
FBtr0071405	X	9650676	9650826	-	151	814	1950	31	38
FBtr0100193	X	9659045	9659195	-	151	3	3	0	0
FBtr0071404	X	9659045	9659195	-	151	3	3	0	0
FBtr0071403	X	9662658	9662808	-	151	18	39	0	0
FBtr0346168	X	9662803	9662953	-	151	2	2	0	0
FBtr0302722	X	9685567	9685717	-	151	537	1243	162	136
FBtr0333521	X	9686558	9686708	-	151	46	63	21	25
FBtr0302723	X	9686966	9687116	-	151	103	164	15	11
FBtr0071379	X	9694136	9694286	+	151	661	1128	385	345
FBtr0273354	X	9729598	9729748	+	151	27	61	61	75
FBtr0310290	X	9729598	9729748	+	151	27	61	61	75
FBtr0089384	X	9778692	9778842	+	151	98	222	7	0
FBtr0089385	X	9778692	9778842	+	151	98	222	7	0
FBtr0336922	X	9778908	9779058	+	151	38	108	76	33
FBtr0089386	X	9780137	9780287	+	151	11	38	7	9
FBtr0346170	X	9783173	9783323	+	151	6	3	0	0
FBtr0307489	X	9788274	9788424	+	151	0	4	0	0
FBtr0071386	X	9788416	9788566	+	151	5	6	0	0
FBtr0336923	X	9794626	9794776	+	151	27	57	0	0
FBtr0071387	X	9865183	9865333	+	151	10	15	0	0
FBtr0346169	X	9873957	9874107	-	151	8	17	4	3
FBtr0071397	X	9876572	9876722	-	151	14	38	8	19
FBtr0071390	X	9881903	9882053	+	151	57	145	6	2
FBtr0343032	X	9899266	9899416	-	151	0	6	0	0
FBtr0112966	X	9899485	9899635	-	151	5	14	0	0
FBtr0343031	X	9911026	9911176	-	151	15	27	1	0
FBtr0071395	X	9911026	9911176	-	151	15	27	1	0
FBtr0343030	X	9930848	9930998	-	151	87	193	1	1
FBtr0071394	X	9930848	9930998	-	151	87	193	1	1
FBtr0112968	X	9964778	9964928	-	151	0	0	0	0
FBtr0112969	X	9965191	9965341	+	151	2	3	0	0
FBtr0071408	X	9965191	9965341	+	151	2	3	0	0
FBtr0307591	X	9970664	9970814	-	151	12	7	10	21
FBtr0307592	X	9970664	9970814	-	151	12	7	10	21
FBtr0307593	X	9977305	9977455	-	151	8	17	0	0
FBtr0112970	X	9980464	9980614	-	151	2	1	0	0
FBtr0340479	X	9989640	9989790	+	151	20	40	5	0
FBtr0071411	X	9989645	9989795	+	151	20	40	5	0
FBtr0307380	X	9989645	9989795	+	151	20	40	5	0
FBtr0112971	X	10010431	10010581	+	151	40	89	5	10
FBtr0307375	X	10016795	10016945	+	151	40	112	24	23
FBtr0307372	X	10017488	10017638	+	151	5	4	2	1
FBtr0307371	X	10017488	10017638	+	151	5	4	2	1
FBtr0339648	X	10052534	10052684	-	151	1	4	0	0
FBtr0071424	X	10052536	10052686	-	151	2	4	0	0
FBtr0346261	X	10053761	10053911	+	151	7	6	0	0
FBtr0071419	X	10053802	10053952	+	151	8	7	4	0
FBtr0071420	X	10061577	10061727	+	151	11	8	0	0
FBtr0309220	X	10070768	10070918	-	151	475	995	5	6
FBtr0309219	X	10070768	10070918	-	151	475	995	5	6
FBtr0071421	X	10070768	10070918	-	151	475	995	5	6
FBtr0308583	X	10082392	10082542	-	151	358	789	79	88
FBtr0308582	X	10082392	10082542	-	151	358	789	79	88
FBtr0308584	X	10082392	10082542	-	151	358	789	79	88
FBtr0340473	X	10083104	10083254	+	151	74	92	26	45
FBtr0071430	X	10083104	10083254	+	151	74	92	26	45
FBtr0290234	X	10086071	10086221	-	151	8	8	1	4
FBtr0110783	X	10086477	10086627	+	151	1280	1762	37	29
FBtr0110782	X	10086477	10086627	+	151	1280	1762	37	29
FBtr0112973	X	10153562	10153712	+	151	3	6	4	1
FBtr0332934	X	10158384	10158534	+	151	59	138	52	125
FBtr0332900	X	10209780	10209930	-	151	1	5	0	0
FBtr0332899	X	10210083	10210233	-	151	134	131	60	40
FBtr0332898	X	10212274	10212424	-	151	43	92	3	2
FBtr0071487	X	10212274	10212424	-	151	43	92	3	2
FBtr0343981	X	10212920	10213070	+	151	105	183	50	50
FBtr0332896	X	10212920	10213070	+	151	105	183	50	50
FBtr0071438	X	10212920	10213070	+	151	105	183	50	50
FBtr0071486	X	10216542	10216692	-	151	30	41	2	1
FBtr0300073	X	10219039	10219189	-	151	3	2	0	0
FBtr0332897	X	10219039	10219189	-	151	3	2	0	0
FBtr0343022	X	10220060	10220210	+	151	80	86	6	2
FBtr0343023	X	10220060	10220210	+	151	80	86	6	2
FBtr0114584	X	10222802	10222952	+	151	4	4	0	1
FBtr0343027	X	10226665	10226815	+	151	1	5	0	0
FBtr0071484	X	10232298	10232448	-	151	64	116	0	1
FBtr0346337	X	10232841	10232991	-	151	1	5	0	0
FBtr0346336	X	10232980	10233130	-	151	26	69	0	0
FBtr0331336	X	10244480	10244630	-	151	1	6	0	0
FBtr0331338	X	10244480	10244630	-	151	1	6	0	0
FBtr0307878	X	10256568	10256718	-	151	5	19	0	3
FBtr0307876	X	10261234	10261384	-	151	14	23	4	13
FBtr0307879	X	10263385	10263535	-	151	5	7	0	1
FBtr0307880	X	10263385	10263535	-	151	5	7	0	1
FBtr0307881	X	10263385	10263535	-	151	5	7	0	1
FBtr0071481	X	10265163	10265313	-	151	122	283	92	77
FBtr0300512	X	10287005	10287155	-	151	1	1	0	0
FBtr0331759	X	10289974	10290124	-	151	24	64	3	6
FBtr0299633	X	10309007	10309157	-	151	139	355	2802	4375
FBtr0300511	X	10325858	10326008	-	151	244	432	18	35
FBtr0300516	X	10325858	10326008	-	151	244	432	18	35
FBtr0299632	X	10325858	10326008	-	151	244	432	18	35
FBtr0071441	X	10326414	10326564	+	151	51	81	7	21
FBtr0330316	X	10331718	10331868	-	151	2	2	0	0
FBtr0330324	X	10333602	10333752	+	151	887	1751	30	44
FBtr0347009	X	10366173	10366323	-	151	695	1158	17	33
FBtr0071470	X	10366173	10366323	-	151	695	1158	17	33
FBtr0347008	X	10366173	10366323	-	151	695	1158	17	33
FBtr0071469	X	10367372	10367522	-	151	9	9	0	3
FBtr0071444	X	10368002	10368152	+	151	305	528	119	78
FBtr0473369	X	10368002	10368152	+	151	305	528	119	78
FBtr0071467	X	10375216	10375366	-	151	2	3	0	0
FBtr0071445	X	10375324	10375474	+	151	3	4	0	0
FBtr0071466	X	10381252	10381402	-	151	3	4	0	0
FBtr0333306	X	10385049	10385199	-	151	145	239	16	16
FBtr0071465	X	10385049	10385199	-	151	145	239	16	16
FBtr0346350	X	10385761	10385911	-	151	95	184	0	0
FBtr0333305	X	10385910	10386060	+	151	150	301	20	55
FBtr0071446	X	10385910	10386060	+	151	150	301	20	55
FBtr0343034	X	10452392	10452542	-	151	0	1	1	1
FBtr0071463	X	10454795	10454945	-	151	14	37	4	6
FBtr0071462	X	10459576	10459726	-	151	1	4	2	0
FBtr0332952	X	10460686	10460836	+	151	129	210	47	29
FBtr0332953	X	10473487	10473637	-	151	389	707	38	27
FBtr0071460	X	10473487	10473637	-	151	389	707	38	27
FBtr0071450	X	10473888	10474038	+	151	7	24	0	3
FBtr0071461	X	10474575	10474725	-	151	76	116	30	28
FBtr0307487	X	10474666	10474816	+	151	9	21	9	1
FBtr0071459	X	10478393	10478543	-	151	2	2	0	0
FBtr0071453	X	10478788	10478938	+	151	105	192	37	36
FBtr0071452	X	10479320	10479470	+	151	32	57	18	12
FBtr0071458	X	10486532	10486682	-	151	19	31	0	3
FBtr0336901	X	10487105	10487255	-	151	1	5	0	0
FBtr0112690	X	10493636	10493786	-	151	471	950	274	326
FBtr0336902	X	10493641	10493791	-	151	432	917	274	321
FBtr0310293	X	10546654	10546804	-	151	1498	3658	35	4
FBtr0310291	X	10546654	10546804	-	151	1498	3658	35	4
FBtr0112689	X	10546654	10546804	-	151	1498	3658	35	4
FBtr0310438	X	10555359	10555509	-	151	6	6	0	0
FBtr0336904	X	10557262	10557412	-	151	13	32	34	8
FBtr0310296	X	10585322	10585472	-	151	382	631	48	87
FBtr0112688	X	10585322	10585472	-	151	382	631	48	87
FBtr0071511	X	10595755	10595905	-	151	53	95	6	11
FBtr0071491	X	10596072	10596222	+	151	36	41	7	3
FBtr0310444	X	10601546	10601696	-	151	1220	2856	161	127
FBtr0071510	X	10602614	10602764	-	151	0	2	0	0
FBtr0307022	X	10620090	10620240	-	151	17	63	64	78
FBtr0332390	X	10620090	10620240	-	151	17	63	64	78
FBtr0307021	X	10620090	10620240	-	151	17	63	64	78
FBtr0071506	X	10627012	10627162	-	151	3	0	0	0
FBtr0343042	X	10627687	10627837	+	151	34	108	13	20
FBtr0071493	X	10629267	10629417	+	151	319	612	10	1
FBtr0343041	X	10630124	10630274	+	151	17	18	0	0
FBtr0071492	X	10657630	10657780	+	151	3	8	0	0
FBtr0071504	X	10673366	10673516	-	151	1	2	0	0
FBtr0332294	X	10744452	10744602	+	151	631	1190	160	184
FBtr0071495	X	10744452	10744602	+	151	631	1190	160	184
FBtr0333017	X	10744843	10744993	-	151	3294	8276	270	325
FBtr0071503	X	10744843	10744993	-	151	3294	8276	270	325
FBtr0071494	X	10745384	10745534	+	151	1595	3901	269	312
