# Program:featureCounts v2.0.0; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Genrich/CBP.genrich.encode.narrowPeak.merged.SAF" "-o" "ChIPseq/PROseq.CBP.peak.featureCount.count.tab.txt" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam
Region8851	chrX	15811552	15812547	.	996	371	259	381	536	277	374	435	676	282	285	341	589
Region8852	chrX	15813201	15813695	.	495	45	23	76	96	43	70	145	143	49	35	66	134
Region8853	chrX	15817019	15817410	.	392	15	8	48	46	13	23	42	65	21	27	24	66
Region8854	chrX	15834621	15835173	.	553	178	79	133	120	91	102	121	169	114	132	103	129
Region8855	chrX	15843905	15844417	.	513	393	241	301	345	326	383	476	530	376	328	225	373
Region8856	chrX	15848939	15849402	.	464	182	113	202	174	116	129	212	227	151	179	184	209
Region8857	chrX	15853100	15853695	.	596	402	266	265	266	251	273	339	407	325	325	260	371
Region8858	chrX	15859935	15860197	.	263	776	499	520	538	467	531	754	1004	526	506	386	809
Region8859	chrX	15860542	15860835	.	294	95	41	60	58	45	63	72	69	48	59	49	91
Region8860	chrX	15886670	15887539	.	870	606	316	276	285	277	351	316	368	416	442	218	305
Region8861	chrX	15891929	15892299	.	371	343	205	461	635	242	308	753	762	354	383	548	906
Region8862	chrX	15909579	15910311	.	733	310	204	282	302	179	187	329	474	227	208	273	316
Region8863	chrX	15933527	15933948	.	422	201	128	129	156	110	145	148	170	157	156	88	175
Region8864	chrX	15944883	15945285	.	403	1095	680	444	384	548	627	323	399	732	771	194	332
Region8865	chrX	15982757	15983048	.	292	891	435	582	422	420	492	347	500	423	440	395	505
Region8866	chrX	15986728	15987025	.	298	225	129	117	152	105	125	141	131	171	195	94	169
Region8867	chrX	15996859	15997280	.	422	424	278	223	213	273	326	266	343	348	353	118	151
Region8868	chrX	16005616	16005983	.	368	572	328	278	244	306	333	371	436	417	399	183	340
Region8869	chrX	16073365	16073720	.	356	108	57	99	77	53	63	77	84	74	84	63	82
Region8870	chrX	16085934	16086279	.	346	77	47	115	133	49	70	113	140	73	44	57	127
Region8871	chrX	16087475	16087810	.	336	23	18	10	13	10	14	12	23	6	15	3	18
Region8872	chrX	16089328	16089602	.	275	5	4	11	11	5	12	14	15	4	6	8	11
Region8873	chrX	16091444	16091826	.	383	317	197	273	257	228	268	241	326	176	116	84	178
Region8874	chrX	16094085	16094345	.	261	25	17	7	6	19	11	7	5	6	4	2	7
Region8875	chrX	16103742	16104435	.	694	11	3	10	4	26	16	12	10	4	3	10	4
Region8876	chrX	16104753	16105059	.	307	1228	812	611	483	850	988	624	785	850	737	535	624
Region8877	chrX	16105845	16106019	.	175	0	0	0	3	0	1	1	0	1	0	0	0
Region8878	chrX	16138762	16139185	.	424	20	11	9	4	4	1	2	4	17	16	9	11
Region8879	chrX	16147461	16148567	.	1107	15	10	20	12	10	11	16	11	15	9	15	17
Region8880	chrX	16148894	16149503	.	610	39	18	26	20	19	24	29	28	34	31	22	64
Region8881	chrX	16150421	16151069	.	649	11	4	10	7	3	5	3	3	5	2	5	4
Region8882	chrX	16152832	16153264	.	433	9	6	8	3	5	9	8	5	9	2	8	12
Region8883	chrX	16154731	16155467	.	737	20	21	5	4	1	19	5	4	24	23	3	13
Region8884	chrX	16177507	16177772	.	266	2	5	3	6	2	1	3	0	1	4	1	1
Region8885	chrX	16203316	16203844	.	529	13	9	9	5	6	11	7	10	14	9	5	11
Region8886	chrX	16204644	16205129	.	486	23	16	8	10	5	14	10	12	20	19	7	14
Region8887	chrX	16216450	16217971	.	1522	1818	1048	596	625	774	991	485	809	1159	1097	444	765
Region8888	chrX	16220962	16221779	.	818	13	11	7	7	5	8	7	2	16	22	12	5
Region8889	chrX	16222845	16223141	.	297	39	34	111	112	39	45	99	114	55	41	37	43
Region8890	chrX	16230778	16231001	.	224	19	9	18	25	11	13	14	16	12	11	4	6
Region8891	chrX	16236135	16236681	.	547	17	2	4	2	6	7	4	2	9	10	5	3
Region8892	chrX	16241757	16242648	.	892	61	37	9	6	13	20	8	3	31	33	6	12
Region8893	chrX	16244785	16245052	.	268	1	1	0	0	0	1	1	0	1	0	0	3
Region8894	chrX	16254605	16255001	.	397	7625	3791	5337	4462	3328	3907	3119	3207	6005	5579	3948	4255
Region8895	chrX	16270691	16271261	.	571	511	336	310	432	352	362	517	655	508	463	470	585
Region8896	chrX	16275680	16276707	.	1028	265	169	261	281	163	241	338	367	363	359	307	433
Region8897	chrX	16277922	16278569	.	648	657	373	531	359	466	565	623	854	550	508	469	694
Region8898	chrX	16286123	16286592	.	470	700	370	325	358	356	406	281	357	524	439	243	349
Region8899	chrX	16296349	16296792	.	444	235	160	134	159	135	148	190	222	140	169	123	180
Region8900	chrX	16303880	16304180	.	301	257	167	187	132	143	143	73	103	199	202	102	148
Region8901	chrX	16319229	16319737	.	509	108	60	209	195	111	138	270	326	86	99	83	194
Region8902	chrX	16320063	16320602	.	540	1064	678	838	1101	581	693	1259	1472	609	611	527	984
Region8903	chrX	16323067	16323552	.	486	463	318	203	316	307	315	424	529	352	392	162	365
Region8904	chrX	16331572	16332197	.	626	515	269	230	233	252	280	343	372	379	361	241	322
Region8905	chrX	16332655	16333012	.	358	81	38	30	24	26	40	21	22	51	56	11	39
Region8906	chrX	16333293	16333875	.	583	940	610	497	473	527	585	481	614	793	767	418	545
Region8907	chrX	16350148	16350603	.	456	502	339	365	400	390	443	497	661	540	505	256	491
Region8908	chrX	16358863	16359230	.	368	357	240	176	196	165	214	270	336	300	289	149	224
Region8909	chrX	16391194	16391883	.	690	182	105	107	82	107	126	128	141	146	155	113	124
Region8910	chrX	16422072	16423712	.	1641	4363	2757	3191	3787	2367	2742	2877	4071	4066	3339	1436	4003
Region8911	chrX	16424227	16426213	.	1987	468	257	564	495	352	445	344	378	432	463	184	480
Region8912	chrX	16426519	16427355	.	837	208	117	242	225	180	189	154	189	269	297	106	278
Region8913	chrX	16441059	16441910	.	852	452	317	656	548	469	598	888	1007	550	548	521	832
Region8914	chrX	16446742	16447202	.	461	492	239	396	303	320	386	518	578	380	349	197	329
Region8915	chrX	16448385	16449376	.	992	472	335	264	247	283	310	277	304	361	414	225	290
Region8916	chrX	16456614	16457026	.	413	1090	704	626	738	474	502	251	467	897	748	337	787
Region8917	chrX	16484585	16484906	.	322	10	4	5	3	2	7	1	0	3	1	3	2
Region8918	chrX	16497191	16497558	.	368	43	18	30	25	19	27	13	15	42	31	15	19
Region8919	chrX	16526044	16526486	.	443	3	1	3	2	6	2	2	1	2	6	2	7
Region8920	chrX	16547375	16547775	.	401	36	32	30	25	19	32	23	25	41	31	19	23
Region8921	chrX	16552827	16553888	.	1062	757	423	525	414	451	508	488	545	478	450	247	416
Region8922	chrX	16559261	16560229	.	969	115	79	100	94	71	84	114	132	67	68	36	69
Region8923	chrX	16562307	16562615	.	309	3	2	1	1	2	2	4	2	3	5	6	8
Region8924	chrX	16587003	16587418	.	416	29	11	8	14	23	17	28	18	8	15	12	18
Region8925	chrX	16593145	16593444	.	300	179	88	86	60	71	119	74	92	117	119	66	73
Region8926	chrX	16598291	16598614	.	324	225	122	106	85	103	145	119	166	170	133	104	141
Region8927	chrX	16599028	16600187	.	1160	1586	896	697	642	842	833	729	842	1030	983	431	739
Region8928	chrX	16607885	16608261	.	377	77	35	71	71	66	68	68	67	90	90	28	80
Region8929	chrX	16608971	16609341	.	371	169	96	109	86	83	111	81	68	97	127	42	119
Region8930	chrX	16610471	16611268	.	798	532	340	423	403	394	448	405	469	385	367	237	422
Region8931	chrX	16637011	16638361	.	1351	1641	992	731	857	879	993	991	1165	1227	1078	616	898
Region8932	chrX	16639971	16641299	.	1329	4145	2460	1771	2805	2131	2606	3039	2947	3285	2875	2138	3299
Region8933	chrX	16644277	16645097	.	821	272	98	70	61	102	149	48	60	110	130	40	106
Region8934	chrX	16645800	16646077	.	278	214	80	32	48	74	82	44	46	86	95	25	51
Region8935	chrX	16654706	16656150	.	1445	450	397	402	359	296	371	341	407	310	279	137	275
Region8936	chrX	16667523	16668472	.	950	28	28	89	30	12	30	37	17	41	45	26	26
Region8937	chrX	16683427	16684156	.	730	253	139	129	129	120	148	103	132	143	139	91	142
Region8938	chrX	16687596	16687868	.	273	56	37	9	6	15	11	5	5	19	24	6	8
Region8939	chrX	16695050	16695272	.	223	1765	1321	747	991	939	1149	1040	1266	1534	1560	874	1742
Region8940	chrX	16695700	16696008	.	309	0	1	4	1	2	2	1	1	5	0	2	1
Region8941	chrX	16751239	16752110	.	872	367	216	301	264	248	309	239	310	293	283	201	293
Region8942	chrX	16774211	16774645	.	435	26	14	11	5	61	59	31	40	14	16	7	7
Region8943	chrX	16775032	16775596	.	565	19	8	15	9	52	74	55	44	25	25	13	24
Region8944	chrX	16780339	16780595	.	257	9	3	7	6	36	25	21	18	7	2	4	10
Region8945	chrX	16783250	16783552	.	303	1472	944	464	524	1211	1362	1109	1406	1034	970	357	589
Region8946	chrX	16783781	16784303	.	523	499	292	195	208	294	392	244	296	434	350	194	264
Region8947	chrX	16787646	16788049	.	404	1776	1231	684	982	907	1075	1097	1234	1419	1393	400	1161
Region8948	chrX	16790883	16791338	.	456	181	112	114	108	136	165	113	122	141	134	70	104
Region8949	chrX	16792040	16793816	.	1777	2297	1296	1023	1014	1349	1577	1139	1324	1761	1866	717	1231
Region8950	chrX	16798268	16798523	.	256	25	11	18	8	25	22	16	19	42	38	19	34
Region8951	chrX	16816786	16816954	.	169	2346	1821	559	799	1788	2299	857	1289	1711	1865	156	480
Region8952	chrX	16839867	16840244	.	378	1	0	5	3	2	4	2	0	4	5	1	3
Region8953	chrX	16844341	16844679	.	339	20	12	4	4	27	18	16	13	10	25	8	16
Region8954	chrX	16943196	16943869	.	674	1247	811	877	879	635	783	673	783	1146	960	811	807
Region8955	chrX	16944312	16944572	.	261	23	18	17	20	12	4	16	17	19	19	10	22
Region8956	chrX	16957336	16958018	.	683	409	190	129	117	113	191	69	95	206	200	59	147
Region8957	chrX	16967452	16967889	.	438	101	37	95	71	46	84	69	72	84	73	49	113
Region8958	chrX	16968524	16968933	.	410	733	515	432	379	415	544	371	452	594	580	298	395
Region8959	chrX	17076915	17078249	.	1335	964	596	673	610	603	669	825	930	804	765	370	825
Region8960	chrX	17091146	17091418	.	273	4	2	3	1	2	5	4	0	1	4	1	3
Region8961	chrX	17107478	17107958	.	481	1322	947	828	1030	761	809	1015	1290	1160	936	661	1360
Region8962	chrX	17124585	17125532	.	948	470	302	272	256	331	395	321	399	307	309	146	241
Region8963	chrX	17147869	17148698	.	830	1665	983	687	784	745	848	956	1043	1299	1096	637	828
Region8964	chrX	17159769	17160945	.	1177	1189	757	809	814	644	786	707	840	1044	1033	808	870
Region8965	chrX	17165857	17166077	.	221	63	36	31	37	16	11	23	26	41	34	17	45
Region8966	chrX	17170559	17171110	.	552	138	74	74	88	50	59	34	47	89	103	48	87
Region8967	chrX	17175828	17176089	.	262	89	48	51	63	42	37	53	50	56	68	18	46
Region8968	chrX	17177454	17179055	.	1602	981	500	631	542	409	445	311	363	699	639	348	572
Region8969	chrX	17232553	17232913	.	361	250	197	28	23	74	79	11	7	82	79	31	21
Region8970	chrX	17244716	17245118	.	403	366	286	199	279	242	282	274	356	266	274	104	237
Region8971	chrX	17249224	17249723	.	500	96	56	130	111	70	85	125	159	84	76	65	92
Region8972	chrX	17278336	17278828	.	493	85	73	30	25	21	42	13	27	40	53	8	16
Region8973	chrX	17302356	17302841	.	486	743	419	495	500	469	602	623	721	589	496	359	641
Region8974	chrX	17313279	17313758	.	480	10	8	8	0	1	6	3	3	6	5	5	7
Region8975	chrX	17314184	17314688	.	505	2198	1209	700	1006	488	665	214	244	1192	970	271	527
Region8976	chrX	17322146	17322449	.	304	7	2	18	17	3	4	2	0	7	2	1	7
Region8977	chrX	17324252	17324584	.	333	165	95	57	46	57	78	24	25	77	76	11	27
Region8978	chrX	17336203	17337046	.	844	451	246	42	56	145	116	35	43	104	102	22	38
Region8979	chrX	17340825	17341197	.	373	19	10	5	5	16	7	3	1	10	11	10	8
Region8980	chrX	17342217	17342475	.	259	6	2	5	3	3	3	1	4	4	6	2	2
Region8981	chrX	17342821	17343265	.	445	13	15	4	2	9	9	2	4	7	5	2	5
Region8982	chrX	17345909	17346348	.	440	8	6	3	3	5	3	3	3	0	6	6	4
Region8983	chrX	17368510	17369011	.	502	7	4	6	6	1	5	7	3	7	7	4	5
Region8984	chrX	17397081	17397583	.	503	3409	1983	1157	1199	1311	1564	682	920	2165	1903	766	1295
Region8985	chrX	17421969	17422346	.	378	92	66	69	50	66	81	54	76	92	81	45	52
Region8986	chrX	17423314	17423908	.	595	122	88	24	29	74	74	24	40	94	94	36	37
Region8987	chrX	17484418	17484780	.	363	11	8	35	30	10	11	21	25	12	7	17	16
Region8988	chrX	17493833	17494096	.	264	5	6	34	44	7	7	24	18	4	10	16	25
Region8989	chrX	17504434	17504915	.	482	35	27	50	55	42	41	91	101	23	31	16	30
Region8990	chrX	17506810	17507891	.	1082	1238	704	812	982	807	1017	750	1097	1129	1000	466	877
Region8991	chrX	17508246	17509456	.	1211	42	34	43	26	28	22	24	15	32	31	16	26
Region8992	chrX	17509893	17510233	.	341	20	18	26	19	11	15	18	18	21	23	11	25
Region8993	chrX	17531827	17532154	.	328	3	2	2	0	0	3	3	1	1	5	0	0
Region8994	chrX	17578382	17579147	.	766	724	379	369	351	315	321	306	353	340	424	218	337
Region8995	chrX	17581634	17581951	.	318	16	22	22	13	10	19	26	9	29	26	17	18
Region8996	chrX	17599350	17599876	.	527	401	224	256	216	218	233	253	322	298	278	203	271
Region8997	chrX	17627747	17628054	.	308	264	201	286	290	210	224	272	320	224	232	237	231
Region8998	chrX	17632143	17632637	.	495	234	164	143	108	144	167	82	130	189	159	92	132
Region8999	chrX	17635725	17636027	.	303	267	161	393	332	206	274	409	465	215	253	304	359
Region9000	chrX	17636323	17636601	.	279	644	384	312	331	388	456	441	535	497	433	175	373
Region9001	chrX	17650936	17652718	.	1783	1584	990	629	711	825	915	722	923	1237	1176	372	745
Region9002	chrX	17656499	17656877	.	379	1074	609	356	371	637	769	614	812	765	717	349	487
Region9003	chrX	17657148	17658014	.	867	2137	1285	855	1029	1395	1537	1282	1701	1749	1628	639	1182
Region9004	chrX	17658582	17659341	.	760	215	102	118	108	109	121	102	102	146	163	55	138
Region9005	chrX	17681588	17681799	.	212	34	17	16	4	4	15	2	4	13	17	8	6
Region9006	chrX	17702620	17703170	.	551	506	290	199	214	203	256	236	316	357	326	108	209
Region9007	chrX	17709106	17710438	.	1333	1809	1462	1743	2122	1201	1810	1596	2146	1997	1909	1849	2828
Region9008	chrX	17710766	17711129	.	364	60	28	48	60	50	57	77	110	73	86	60	161
Region9009	chrX	17711963	17712523	.	561	49	26	30	25	35	43	20	29	74	71	20	26
Region9010	chrX	17712798	17713494	.	697	58	27	40	42	43	55	33	21	98	113	24	40
Region9011	chrX	17726135	17726384	.	250	15	9	10	9	15	20	12	14	21	25	5	26
Region9012	chrX	17737942	17739520	.	1579	3745	2252	1760	2362	2331	2844	2436	3373	3338	3167	1286	3293
Region9013	chrX	17742534	17742988	.	455	177	74	121	146	76	107	95	105	154	165	80	206
Region9014	chrX	17745296	17745633	.	338	79	31	77	72	54	44	59	60	73	94	42	85
Region9015	chrX	17745947	17746718	.	772	267	153	220	243	140	172	150	143	283	268	141	301
Region9016	chrX	17751711	17752036	.	326	217	146	253	308	163	160	158	184	250	290	116	350
Region9017	chrX	17760930	17761265	.	336	13	17	31	8	13	25	15	14	16	17	27	12
Region9018	chrX	17767947	17768724	.	778	746	413	155	113	356	465	187	208	601	402	89	203
Region9019	chrX	17774586	17775060	.	475	70	51	10	6	15	19	7	9	15	12	2	7
Region9020	chrX	17789332	17790625	.	1294	37	27	32	20	17	15	15	4	16	27	14	11
Region9021	chrX	17802085	17802696	.	612	6	6	8	3	8	8	6	7	7	7	6	7
Region9022	chrX	17812355	17812569	.	215	3	0	0	5	1	1	1	3	4	2	0	3
Region9023	chrX	17819351	17820187	.	837	243	145	369	357	127	172	22	33	106	131	23	44
Region9024	chrX	17826783	17827801	.	1019	133	58	135	95	109	130	166	154	118	81	119	153
Region9025	chrX	17828360	17831663	.	3304	4415	2322	2076	2416	2086	2431	1149	1755	3458	3157	1005	2492
Region9026	chrX	17832194	17832670	.	477	162	87	48	32	179	241	39	32	267	265	22	77
Region9027	chrX	17833313	17833584	.	272	24	15	20	9	110	135	19	29	135	178	14	35
Region9028	chrX	17834078	17834378	.	301	81	48	29	29	97	89	21	40	140	112	26	38
Region9029	chrX	17841943	17842419	.	477	710	407	253	279	414	488	283	326	607	512	146	277
Region9030	chrX	17844417	17845158	.	742	386	246	200	176	228	224	186	199	246	204	124	217
Region9031	chrX	17849871	17850686	.	816	299	180	202	181	193	206	273	321	232	208	154	267
Region9032	chrX	17852272	17852608	.	337	45	24	37	29	31	32	38	42	51	48	26	37
Region9033	chrX	17860548	17861299	.	752	615	395	404	391	498	515	559	609	468	457	187	395
Region9034	chrX	17878554	17879042	.	489	128	62	51	44	66	52	29	38	69	85	24	64
Region9035	chrX	17884567	17885026	.	460	236	145	105	106	155	170	97	101	174	182	53	129
Region9036	chrX	17885398	17885893	.	496	158	70	58	64	74	82	71	70	96	103	37	83
Region9037	chrX	17886159	17887730	.	1572	1085	644	619	541	649	746	611	713	828	899	467	723
Region9038	chrX	17889359	17889912	.	554	433	282	339	367	169	181	233	340	242	219	105	233
Region9039	chrX	17899543	17899929	.	387	165	100	117	122	53	59	55	76	78	69	41	68
Region9040	chrX	17907551	17907964	.	414	228	149	167	112	242	247	164	181	314	277	119	171
Region9041	chrX	18023707	18024064	.	358	84	46	32	21	63	72	54	78	44	37	15	33
Region9042	chrX	18085209	18086027	.	819	779	465	575	804	549	623	769	967	740	625	553	826
Region9043	chrX	18091217	18091559	.	343	38	23	40	26	29	36	41	44	24	28	14	30
Region9044	chrX	18092528	18092927	.	400	39	31	36	37	18	31	41	31	30	38	22	36
Region9045	chrX	18101022	18101308	.	287	895	570	656	700	522	629	682	873	745	604	514	746
Region9046	chrX	18101844	18102335	.	492	343	199	175	157	147	210	170	205	209	193	108	137
Region9047	chrX	18136828	18137770	.	943	334	242	190	138	239	245	206	237	269	206	136	187
Region9048	chrX	18143909	18144117	.	209	1	0	0	1	3	3	3	3	0	1	2	1
Region9049	chrX	18208141	18208473	.	333	7	5	9	1	6	1	8	7	8	8	4	1
Region9050	chrX	18239332	18239668	.	337	3	2	3	1	4	1	3	1	5	4	5	3
Region9051	chrX	18243154	18244224	.	1071	3426	2089	1273	1393	1558	1838	1101	1828	2767	2888	968	2221
Region9052	chrX	18259890	18260851	.	962	24	14	22	12	9	10	11	6	15	15	19	22
Region9053	chrX	18263933	18264334	.	402	0	1	7	8	1	0	5	0	8	4	2	8
Region9054	chrX	18266743	18267380	.	638	28	18	9	2	5	6	3	3	12	12	4	10
Region9055	chrX	18269583	18269900	.	318	8	3	3	1	0	0	1	0	3	3	1	3
Region9056	chrX	18282394	18282764	.	371	15	13	15	6	10	16	10	14	21	12	11	11
Region9057	chrX	18285735	18285914	.	180	5	5	9	5	29	40	86	68	5	11	4	2
Region9058	chrX	18287527	18288077	.	551	8	6	11	5	4	5	6	6	9	10	8	4
Region9059	chrX	18288648	18289109	.	462	2	1	2	3	2	7	4	2	3	1	4	6
Region9060	chrX	18290683	18291200	.	518	75	47	17	21	24	26	12	14	48	54	17	18
Region9061	chrX	18296365	18297394	.	1030	8	10	8	8	11	6	2	3	13	15	6	12
Region9062	chrX	18297744	18298578	.	835	29	22	22	17	16	16	11	13	19	24	16	18
Region9063	chrX	18300246	18301527	.	1282	251	143	46	49	91	61	25	10	134	147	27	59
Region9064	chrX	18303349	18305056	.	1708	460	185	29	23	149	158	28	19	389	313	30	79
Region9065	chrX	18308846	18309958	.	1113	2503	1574	219	260	776	981	132	180	2053	1588	317	580
Region9066	chrX	18310483	18311837	.	1355	269	152	11	8	104	76	11	19	200	205	20	22
Region9067	chrX	18312462	18313176	.	715	139	75	26	29	67	63	35	46	99	97	17	53
Region9068	chrX	18321356	18321681	.	326	3	0	7	0	1	1	1	0	4	0	3	3
Region9069	chrX	18357768	18358100	.	333	11	6	4	7	5	6	4	6	6	6	3	6
Region9070	chrX	18370651	18371860	.	1210	446	243	374	276	284	336	327	433	325	340	269	381
Region9071	chrX	18374500	18374888	.	389	83	27	60	57	47	37	41	43	49	57	30	62
Region9072	chrX	18380149	18380424	.	276	229	129	71	59	178	182	95	138	166	167	57	69
Region9073	chrX	18385002	18385476	.	475	213	149	307	293	191	226	404	464	219	212	231	326
Region9074	chrX	18404561	18404814	.	254	34	31	45	46	43	57	92	93	28	9	44	42
Region9075	chrX	18406459	18406862	.	404	6	4	9	4	30	32	44	39	5	6	13	12
Region9076	chrX	18417571	18417930	.	360	40	21	14	8	12	9	7	5	10	8	3	3
Region9077	chrX	18499440	18500504	.	1065	927	557	589	647	500	622	473	585	759	606	421	671
Region9078	chrX	18505138	18505644	.	507	1536	912	1020	1296	791	891	1153	1374	1116	870	673	1266
Region9079	chrX	18512365	18512703	.	339	24	13	32	24	9	19	12	13	24	20	9	13
Region9080	chrX	18515216	18516348	.	1133	142	75	178	142	90	96	155	181	84	88	84	100
Region9081	chrX	18517501	18517816	.	316	12	3	13	7	6	2	11	8	8	9	11	12
Region9082	chrX	18528516	18528871	.	356	10	4	12	5	2	4	3	3	11	8	8	5
Region9083	chrX	18534304	18535211	.	908	482	266	482	374	240	351	239	404	328	272	263	389
Region9084	chrX	18587351	18587628	.	278	2	1	1	3	1	1	1	3	1	0	1	2
Region9085	chrX	18621802	18622344	.	543	3	4	13	5	13	24	15	13	5	4	9	11
Region9086	chrX	18625403	18625831	.	429	10	5	8	14	27	26	12	22	13	7	8	12
Region9087	chrX	18634670	18635040	.	371	2327	1716	2065	3254	2698	3624	3863	5600	2905	2469	1461	3945
Region9088	chrX	18646998	18648608	.	1611	1330	923	1176	961	929	1016	958	1314	1368	1162	945	1326
Region9089	chrX	18650147	18650594	.	448	394	257	292	357	203	264	273	296	332	325	209	392
Region9090	chrX	18652841	18653298	.	458	299	182	139	118	240	229	146	186	242	209	99	151
Region9091	chrX	18656918	18657433	.	516	300	142	188	201	167	207	290	339	224	192	194	226
Region9092	chrX	18657655	18658162	.	508	319	201	375	258	276	330	318	397	294	314	190	378
Region9093	chrX	18668228	18668594	.	367	45	23	6	6	33	46	1	8	18	29	4	6
Region9094	chrX	18671749	18672081	.	333	0	0	1	1	20	23	17	20	6	0	2	1
Region9095	chrX	18684408	18686222	.	1815	1060	613	214	260	913	1138	372	470	1143	1126	105	197
Region9096	chrX	18695255	18696208	.	954	31	17	18	17	9	8	8	6	25	26	8	11
Region9097	chrX	18703976	18704238	.	263	1	0	2	1	1	1	0	2	1	1	0	1
Region9098	chrX	18773788	18774104	.	317	1594	1174	971	932	1550	1675	1226	2090	1376	1439	910	1388
Region9099	chrX	18774930	18775467	.	538	1391	849	750	898	879	1139	1462	1732	911	976	672	1332
Region9100	chrX	18783224	18784232	.	1009	1349	807	887	965	760	889	732	925	1148	1078	528	922
Region9101	chrX	18787893	18788931	.	1039	995	598	451	452	527	577	444	560	681	676	299	489
Region9102	chrX	18789966	18790532	.	567	1864	942	302	393	625	620	219	282	989	831	146	352
Region9103	chrX	18793699	18794127	.	429	2043	975	269	248	641	706	94	108	1631	1498	76	167
Region9104	chrX	18794619	18798028	.	3410	17431	8435	2663	2356	5807	7185	929	1167	12612	11553	786	1575
Region9105	chrX	18799219	18799881	.	663	133	56	23	24	35	61	22	23	84	93	5	31
Region9106	chrX	18801045	18801674	.	630	87	44	15	7	24	37	7	18	69	68	14	28
Region9107	chrX	18805055	18805326	.	272	12	3	7	2	2	4	13	6	7	6	3	4
Region9108	chrX	18806392	18806888	.	497	12	7	10	6	22	17	14	19	8	15	4	15
Region9109	chrX	18813047	18813364	.	318	23	18	36	21	39	42	65	91	24	26	21	50
Region9110	chrX	18830439	18830962	.	524	200	121	146	117	106	154	135	188	146	127	99	158
Region9111	chrX	18843402	18843922	.	521	469	267	175	182	224	267	214	247	338	276	119	236
Region9112	chrX	18863453	18865626	.	2174	2516	1519	1395	1304	1461	1863	1386	1779	1934	1934	974	1647
Region9113	chrX	18866212	18867501	.	1290	587	292	215	262	221	282	209	234	417	417	179	373
Region9114	chrX	18868198	18868608	.	411	439	270	142	113	140	200	108	105	258	250	72	156
