# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "ppc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/CBP_PPC.featureCount.count.tab.txt" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_CBP_S7.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_input_S1.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_CBP_S8.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_input_S2.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_CBP_S11.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_input_S5.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_CBP_S12.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_input_S6.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_CBP_S9.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_input_S3.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_CBP_S10.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_input_S4.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/Undetermined_S0.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_CBP_S7.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_input_S1.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_CBP_S8.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_input_S2.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_CBP_S11.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_input_S5.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_CBP_S12.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_input_S6.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_CBP_S9.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_input_S3.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_CBP_S10.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_input_S4.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/Undetermined_S0.dm6.bowtie2.sorted.bam
FBtr0085208	3R	27581443	27581593	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085209	3R	27581443	27581593	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085205	3R	27582141	27582291	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085207	3R	27582141	27582291	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085189	3R	27582790	27582940	+	151	80	61	60	81	39	80	21	82	51	73	29	80	18
FBtr0085202	3R	27596030	27596180	-	151	23	45	10	42	10	38	6	38	8	41	8	49	5
FBtr0335247	3R	27607296	27607446	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301390	3R	27607296	27607446	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302590	3R	27607829	27607979	+	151	38	53	12	69	16	83	4	59	11	39	13	58	10
FBtr0335246	3R	27608195	27608345	+	151	29	42	40	54	13	43	13	50	26	45	18	45	7
FBtr0302589	3R	27613235	27613385	+	151	15	44	11	37	11	46	6	38	16	30	8	40	12
FBtr0085200	3R	27625911	27626061	-	151	21	50	8	51	11	44	3	53	12	40	6	49	5
FBtr0344340	3R	27635960	27636110	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085199	3R	27635960	27636110	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085191	3R	27636362	27636512	+	151	273	37	289	55	131	32	96	25	125	40	120	38	25
FBtr0085192	3R	27636499	27636649	+	151	140	33	146	37	83	39	51	42	93	31	87	33	12
FBtr0085193	3R	27636811	27636961	+	151	67	45	56	51	34	57	25	48	48	41	29	52	10
FBtr0344751	3R	27646709	27646859	-	151	16	46	14	56	5	51	4	52	12	36	7	57	6
FBtr0344750	3R	27647087	27647237	-	151	24	47	17	71	9	54	9	61	12	61	4	34	8
FBtr0344746	3R	27650654	27650804	-	151	9	59	13	60	5	55	8	63	3	55	8	64	10
FBtr0344744	3R	27656695	27656845	-	151	2	2	0	5	0	3	0	3	1	5	1	5	0
FBtr0344747	3R	27656714	27656864	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344752	3R	27656714	27656864	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344742	3R	27656896	27657046	-	151	5	51	2	56	3	47	1	43	4	44	3	52	7
FBtr0344131	3R	27660077	27660227	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085196	3R	27660077	27660227	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330109	3R	27662389	27662539	+	151	13	35	10	38	5	36	4	29	11	22	9	33	6
FBtr0085215	3R	27677472	27677622	+	151	156	50	136	63	52	48	35	44	85	45	63	49	13
FBtr0085216	3R	27679241	27679391	+	151	90	66	68	63	41	56	15	59	61	50	41	59	13
FBtr0085245	3R	27681929	27682079	-	151	77	70	51	66	51	62	20	79	36	60	28	103	7
FBtr0085217	3R	27685912	27686062	+	151	11	35	19	49	9	35	11	57	10	37	9	46	1
FBtr0085243	3R	27688034	27688184	-	151	6	64	5	67	4	53	7	62	8	44	4	42	10
FBtr0306924	3R	27695185	27695335	+	151	55	57	46	52	28	54	26	45	63	56	25	69	9
FBtr0085241	3R	27700010	27700160	-	151	128	68	120	61	48	59	43	73	74	66	57	68	11
FBtr0330084	3R	27700311	27700461	+	151	1	2	3	0	0	3	0	1	1	0	4	1	0
FBtr0330085	3R	27700314	27700464	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085220	3R	27700314	27700464	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085221	3R	27700375	27700525	+	151	24	14	19	13	9	21	5	17	5	9	14	10	5
FBtr0085240	3R	27706228	27706378	-	151	1	16	9	23	2	17	6	22	8	9	1	13	3
FBtr0085238	3R	27706304	27706454	-	151	11	24	10	16	11	12	7	21	10	23	10	22	4
FBtr0452077	3R	27706651	27706801	-	151	100	58	66	61	29	62	12	63	61	50	39	73	7
FBtr0100446	3R	27707050	27707200	+	151	127	64	149	81	67	68	53	62	112	64	70	68	13
FBtr0085224	3R	27736488	27736638	+	151	46	38	38	56	23	51	23	39	14	37	18	29	6
FBtr0339318	3R	27743130	27743280	+	151	16	43	9	32	10	44	3	44	9	35	11	42	7
FBtr0085226	3R	27845900	27846050	+	151	11	61	7	67	9	60	1	53	10	42	4	52	7
FBtr0339321	3R	27905743	27905893	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112563	3R	27905743	27905893	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085246	3R	27912397	27912547	+	151	14	67	9	74	10	54	4	60	7	57	3	54	10
FBtr0085272	3R	27916416	27916566	-	151	228	53	222	65	85	85	57	52	133	67	95	68	20
FBtr0085247	3R	27916858	27917008	+	151	90	67	71	72	34	70	31	82	52	67	42	58	13
FBtr0085271	3R	27919360	27919510	-	151	55	73	28	81	22	87	7	74	19	79	10	93	13
FBtr0085270	3R	27920989	27921139	-	151	69	62	68	91	19	71	17	73	36	75	34	91	17
FBtr0085269	3R	27922256	27922406	-	151	56	75	49	72	32	84	16	71	25	75	34	86	13
FBtr0085248	3R	27922771	27922921	+	151	306	54	285	73	106	65	103	68	172	64	131	66	24
FBtr0085249	3R	27925141	27925291	+	151	73	51	70	36	28	47	25	61	31	44	35	40	11
FBtr0335011	3R	27925615	27925765	+	151	45	45	50	45	33	41	30	44	22	41	19	55	7
FBtr0085250	3R	27929569	27929719	+	151	1	4	0	3	0	2	0	0	0	2	1	0	0
FBtr0085251	3R	27929575	27929725	+	151	4	7	11	0	4	0	2	1	3	1	0	5	0
FBtr0335014	3R	27937753	27937903	-	151	481	54	557	49	242	58	137	68	353	40	308	67	29
FBtr0085253	3R	27938195	27938345	+	151	24	82	23	79	24	71	4	76	12	101	14	86	7
FBtr0335012	3R	27938512	27938662	+	151	186	54	209	58	99	79	71	65	145	56	109	52	13
FBtr0085266	3R	27947921	27948071	-	151	338	63	366	72	138	57	90	60	173	54	127	65	19
FBtr0085254	3R	27948661	27948811	+	151	336	63	362	70	136	74	105	67	215	65	148	67	18
FBtr0113298	3R	27954012	27954162	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085265	3R	27954012	27954162	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085255	3R	27954867	27955017	+	151	40	48	37	48	16	49	11	45	22	39	14	57	9
FBtr0344620	3R	27959145	27959295	-	151	17	31	12	50	5	43	1	36	7	30	6	35	5
FBtr0085263	3R	27960473	27960623	-	151	431	38	450	31	67	38	40	41	96	26	78	32	19
FBtr0300438	3R	27963119	27963269	-	151	439	31	404	33	65	35	49	28	128	27	57	42	20
FBtr0085257	3R	27963365	27963515	+	151	462	31	418	35	96	40	62	36	137	34	93	46	19
FBtr0334906	3R	27988284	27988434	-	151	10	51	26	61	12	55	10	53	10	31	9	57	4
FBtr0085260	3R	27990651	27990801	-	151	5	42	5	46	5	64	3	49	1	50	5	75	10
FBtr0344217	3R	28026565	28026715	+	151	12	33	16	30	29	41	19	40	13	44	6	39	4
FBtr0112583	3R	28047521	28047671	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344218	3R	28047521	28047671	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334896	3R	28047521	28047671	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346762	3R	28146830	28146980	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304916	3R	28146830	28146980	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112738	3R	28283669	28283819	+	151	12	63	7	41	13	53	0	55	8	46	4	71	2
FBtr0085277	3R	28291288	28291438	+	151	7	50	7	62	7	46	2	58	4	56	7	33	7
FBtr0085278	3R	28292748	28292898	+	151	11	50	5	71	6	52	0	53	4	51	4	69	5
FBtr0301181	3R	28326141	28326291	-	151	23	7	18	6	10	4	3	11	10	5	1	7	5
FBtr0089680	3R	28326164	28326314	-	151	136	6	145	4	50	8	27	9	69	7	61	11	1
FBtr0089682	3R	28328183	28328333	-	151	52	62	45	58	22	66	20	56	27	57	18	68	13
FBtr0306388	3R	28331118	28331268	-	151	81	55	104	60	47	52	27	59	51	47	52	47	13
FBtr0306390	3R	28335441	28335591	-	151	274	62	315	70	123	54	78	67	172	55	134	72	27
FBtr0301180	3R	28336340	28336490	-	151	345	77	325	62	134	60	113	71	225	70	150	61	26
FBtr0085297	3R	28339665	28339815	-	151	377	66	502	73	212	45	183	44	298	58	210	72	30
FBtr0085286	3R	28340284	28340434	+	151	223	71	186	94	104	83	45	66	99	62	80	97	20
FBtr0347602	3R	28352192	28352342	+	151	15	56	11	48	10	46	14	42	12	35	6	52	10
FBtr0333336	3R	28418158	28418308	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085289	3R	28418158	28418308	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085290	3R	28484507	28484657	+	151	11	60	4	49	20	247	12	308	4	56	1	56	6
FBtr0301302	3R	28486903	28487053	+	151	12	38	17	44	5	52	3	42	4	40	4	41	8
FBtr0337034	3R	28492112	28492262	+	151	19	52	5	65	12	65	4	65	1	40	1	59	7
FBtr0300337	3R	28540224	28540374	-	151	40	42	41	44	22	54	11	50	17	22	15	45	4
FBtr0085293	3R	28544717	28544867	-	151	337	60	297	98	155	81	121	86	201	60	150	79	30
FBtr0346765	3R	28585012	28585162	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085321	3R	28585012	28585162	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345227	3R	28585164	28585314	-	151	146	35	158	25	59	29	49	25	78	34	54	34	15
FBtr0085320	3R	28599188	28599338	-	151	235	51	220	81	107	77	70	63	131	63	87	59	22
FBtr0085298	3R	28599784	28599934	+	151	62	84	37	81	29	82	19	82	44	54	25	79	9
FBtr0085301	3R	28600357	28600507	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085303	3R	28600357	28600507	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085302	3R	28600357	28600507	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085304	3R	28606029	28606179	+	151	95	54	87	70	52	58	19	80	64	45	42	62	14
FBtr0085319	3R	28634999	28635149	-	151	417	58	434	60	162	52	113	59	258	52	199	50	25
FBtr0085305	3R	28636361	28636511	+	151	23	68	16	68	8	58	6	53	10	67	4	68	5
FBtr0100373	3R	28642791	28642941	-	151	15	51	9	49	11	68	3	63	3	42	1	60	4
FBtr0302527	3R	28669183	28669333	+	151	3	48	4	50	7	68	3	77	2	66	4	55	5
FBtr0085307	3R	28670654	28670804	+	151	6	54	2	60	5	50	3	69	5	71	3	50	10
FBtr0085308	3R	28674991	28675141	+	151	26	55	30	39	16	60	11	61	18	35	7	53	8
FBtr0085309	3R	28682050	28682200	+	151	6	35	14	38	5	41	5	36	7	38	10	49	5
FBtr0305088	3R	28682291	28682441	+	151	11	34	12	34	7	34	5	40	13	29	3	52	2
FBtr0305087	3R	28689621	28689771	+	151	2	66	3	79	0	58	2	68	3	52	1	70	8
FBtr0085310	3R	28696192	28696342	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336788	3R	28696192	28696342	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085316	3R	28744682	28744832	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308641	3R	28744682	28744832	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085315	3R	28751561	28751711	-	151	8	66	10	47	9	54	5	56	14	36	4	61	11
FBtr0336789	3R	28756879	28757029	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085314	3R	28756879	28757029	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085313	3R	28758134	28758284	-	151	4	40	7	47	7	45	6	60	11	32	5	47	10
FBtr0085356	3R	28811237	28811387	-	151	268	47	299	64	96	57	107	62	191	64	133	64	20
FBtr0085323	3R	28812052	28812202	+	151	30	21	12	26	16	18	4	30	20	18	12	17	1
FBtr0113299	3R	28812115	28812265	+	151	31	15	38	16	19	21	15	22	16	18	16	15	3
FBtr0085355	3R	28819568	28819718	-	151	67	74	76	67	34	69	28	60	41	53	42	69	11
FBtr0336764	3R	28820171	28820321	+	151	57	87	44	81	15	65	18	76	28	61	15	66	12
FBtr0085354	3R	28827273	28827423	-	151	13	43	16	47	12	50	7	44	25	39	11	53	8
FBtr0336768	3R	28831040	28831190	-	151	13	41	19	55	4	43	3	47	13	35	8	53	9
FBtr0085353	3R	28831213	28831363	-	151	32	29	36	37	14	32	6	34	22	22	12	42	5
FBtr0085352	3R	28831924	28832074	-	151	285	56	288	59	117	71	84	85	166	45	102	72	23
FBtr0336767	3R	28842183	28842333	-	151	12	60	12	65	7	71	5	76	12	56	6	76	9
FBtr0085351	3R	28844648	28844798	-	151	249	73	234	81	109	60	74	77	148	66	123	71	25
FBtr0330303	3R	28845220	28845370	+	151	94	3	41	11	43	7	29	3	55	4	43	11	5
FBtr0336766	3R	28845250	28845400	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330305	3R	28845250	28845400	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330306	3R	28859114	28859264	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085350	3R	28859114	28859264	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345207	3R	28859397	28859547	-	151	569	59	538	79	161	65	120	70	291	56	254	70	39
FBtr0085328	3R	28872855	28873005	+	151	17	43	19	29	12	34	12	35	13	40	7	46	4
FBtr0085329	3R	28875571	28875721	+	151	14	42	14	61	10	47	13	50	15	26	9	49	4
FBtr0085349	3R	28880022	28880172	-	151	18	44	12	46	8	41	11	47	16	35	8	42	3
FBtr0085330	3R	28880742	28880892	+	151	11	54	15	59	4	77	11	48	4	45	7	65	4
FBtr0336460	3R	28883643	28883793	+	151	11	42	21	36	8	58	13	46	15	41	16	57	4
FBtr0301017	3R	28887609	28887759	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301016	3R	28887609	28887759	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299749	3R	28888023	28888173	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299750	3R	28888023	28888173	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299752	3R	28888971	28889121	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299753	3R	28888971	28889121	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299744	3R	28891842	28891992	+	151	118	64	107	67	33	41	30	48	58	47	42	54	10
FBtr0336461	3R	28902506	28902656	+	151	25	35	24	48	12	40	13	43	11	31	6	41	9
FBtr0308599	3R	28903428	28903578	+	151	27	37	18	50	19	51	12	52	19	34	7	48	5
FBtr0299743	3R	28909605	28909755	+	151	25	24	25	41	10	44	12	36	9	23	9	24	8
FBtr0299747	3R	28912837	28912987	+	151	40	43	38	42	11	36	14	38	15	34	12	44	9
FBtr0308601	3R	28922994	28923144	+	151	25	61	25	82	8	57	6	89	13	41	6	71	11
FBtr0085347	3R	28970272	28970422	-	151	16	33	12	31	13	54	4	34	10	36	6	32	4
FBtr0085345	3R	29020306	29020456	-	151	26	46	27	47	7	56	6	36	21	32	16	41	4
FBtr0085341	3R	29024921	29025071	+	151	9	59	10	68	12	72	2	78	8	63	6	55	10
FBtr0085342	3R	29027186	29027336	+	151	168	79	142	81	67	56	29	72	79	74	56	84	13
FBtr0345060	3R	29032542	29032692	-	151	13	72	5	76	8	92	6	52	5	60	2	60	8
FBtr0085419	3R	29033908	29034058	-	151	147	61	141	67	57	65	44	51	83	66	74	64	14
FBtr0085357	3R	29034523	29034673	+	151	162	64	188	100	70	70	50	85	116	62	81	66	23
FBtr0085418	3R	29038971	29039121	-	151	161	40	180	53	93	37	70	57	130	47	77	51	19
FBtr0085359	3R	29039106	29039256	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301516	3R	29039106	29039256	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339150	3R	29039780	29039930	+	151	430	69	441	81	192	79	129	62	297	67	219	93	43
FBtr0085360	3R	29049443	29049593	+	151	72	88	36	70	31	67	12	100	20	63	24	73	8
FBtr0085361	3R	29051006	29051156	+	151	16	65	25	58	9	49	11	70	26	47	16	55	6
FBtr0085362	3R	29052630	29052780	+	151	36	64	22	67	12	64	12	56	10	38	10	53	6
FBtr0346138	3R	29054297	29054447	+	151	8	42	13	65	7	77	6	67	5	62	1	55	3
FBtr0085363	3R	29054472	29054622	+	151	27	65	15	44	18	47	11	54	18	50	14	41	9
FBtr0085364	3R	29055877	29056027	+	151	114	66	93	82	38	72	16	64	62	63	39	75	11
FBtr0085417	3R	29062875	29063025	-	151	129	19	123	36	58	33	39	36	67	28	57	33	19
FBtr0330299	3R	29062990	29063140	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085365	3R	29062990	29063140	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330301	3R	29063778	29063928	+	151	538	62	538	62	194	59	157	87	301	70	238	74	36
FBtr0330300	3R	29088263	29088413	+	151	636	65	622	49	256	60	186	61	333	43	295	57	36
FBtr0085416	3R	29112722	29112872	-	151	116	84	77	83	61	73	12	86	47	66	30	82	12
FBtr0085367	3R	29113021	29113171	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085366	3R	29113021	29113171	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085368	3R	29113055	29113205	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085369	3R	29113158	29113308	+	151	44	33	59	25	22	21	10	25	26	16	25	23	5
FBtr0085370	3R	29116341	29116491	+	151	110	71	84	71	52	76	20	82	71	65	40	78	9
FBtr0330292	3R	29122779	29122929	-	151	214	53	240	50	91	51	69	55	153	35	124	64	13
FBtr0085371	3R	29123320	29123470	+	151	62	3	70	11	28	10	16	13	41	13	27	12	1
FBtr0085372	3R	29123366	29123516	+	151	26	11	14	9	6	7	5	9	16	8	12	7	2
FBtr0085414	3R	29130872	29131022	-	151	69	67	65	63	26	65	24	69	48	72	42	70	11
FBtr0085374	3R	29131143	29131293	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085375	3R	29131143	29131293	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301650	3R	29131217	29131367	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085380	3R	29131217	29131367	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085382	3R	29138612	29138762	+	151	112	74	114	61	30	58	27	76	65	88	49	48	13
FBtr0085383	3R	29138847	29138997	+	151	63	63	52	57	22	54	9	49	31	53	27	62	9
FBtr0335406	3R	29139264	29139414	+	151	48	67	61	65	24	67	13	69	27	44	25	67	7
FBtr0085412	3R	29146793	29146943	-	151	66	65	70	53	22	69	10	68	43	48	42	55	5
FBtr0335407	3R	29148003	29148153	-	151	41	16	54	26	13	14	7	20	17	8	14	16	2
FBtr0085411	3R	29148072	29148222	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085384	3R	29148198	29148348	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100483	3R	29148292	29148442	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100482	3R	29148312	29148462	+	151	3	4	10	4	4	6	0	4	5	9	4	7	1
FBtr0085410	3R	29151694	29151844	-	151	158	83	160	69	87	69	47	65	86	54	75	70	16
FBtr0085409	3R	29153166	29153316	-	151	352	58	370	59	156	60	96	65	225	39	187	74	29
FBtr0330379	3R	29153474	29153624	+	151	212	66	157	66	88	73	38	78	128	70	91	66	11
FBtr0085387	3R	29158072	29158222	+	151	263	74	248	76	109	69	74	77	133	61	91	70	19
FBtr0273260	3R	29165593	29165743	+	151	31	49	20	66	9	55	7	47	9	39	10	42	5
FBtr0334534	3R	29194893	29195043	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113304	3R	29194893	29195043	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334533	3R	29194894	29195044	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113303	3R	29194894	29195044	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085389	3R	29197506	29197656	+	151	24	42	10	41	18	29	4	36	7	20	7	44	9
FBtr0085390	3R	29200404	29200554	+	151	23	25	19	43	12	32	10	33	16	34	8	42	7
FBtr0085406	3R	29204033	29204183	-	151	3	71	0	86	0	76	1	66	1	63	1	93	9
FBtr0085392	3R	29220122	29220272	+	151	127	25	83	27	59	29	28	26	70	22	55	36	11
FBtr0085393	3R	29220214	29220364	+	151	52	27	69	30	32	21	9	32	38	25	25	14	3
FBtr0085405	3R	29223328	29223478	-	151	132	20	134	25	41	29	49	39	80	22	52	41	9
FBtr0085394	3R	29223435	29223585	+	151	120	27	128	34	67	33	32	30	73	21	62	21	16
FBtr0113305	3R	29227625	29227775	-	151	28	47	34	57	17	42	7	41	16	49	18	48	6
FBtr0300832	3R	29229111	29229261	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333818	3R	29229111	29229261	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0473405	3R	29238623	29238773	-	151	5	37	2	39	13	65	3	68	7	62	7	53	2
FBtr0085401	3R	29244398	29244548	-	151	9	49	7	42	1	66	1	61	8	75	5	62	7
FBtr0332431	3R	29244727	29244877	-	151	1	71	4	57	1	60	1	51	2	59	1	63	9
FBtr0345203	3R	29248804	29248954	-	151	10	64	14	67	12	61	7	82	5	63	5	69	6
FBtr0085398	3R	29250351	29250501	-	151	19	42	13	49	11	59	5	46	6	32	15	44	8
FBtr0085397	3R	29255225	29255375	-	151	490	53	541	65	213	56	157	62	305	49	244	59	42
FBtr0334867	3R	29255700	29255850	-	151	80	46	95	60	35	65	28	67	58	38	39	53	8
FBtr0334874	3R	29297080	29297230	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334875	3R	29297080	29297230	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334873	3R	29319498	29319648	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0110909	3R	29319498	29319648	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085437	3R	29319544	29319694	-	151	42	17	34	15	26	19	17	17	23	8	24	17	3
FBtr0303148	3R	29377596	29377746	+	151	61	40	59	30	20	57	12	51	23	23	12	47	8
FBtr0085424	3R	29457520	29457670	+	151	231	75	202	87	67	85	55	54	112	68	85	73	15
FBtr0085423	3R	29461822	29461972	+	151	7	45	8	70	4	58	2	67	4	42	2	81	5
FBtr0303454	3R	29479266	29479416	+	151	26	48	18	48	14	48	9	53	17	36	17	57	6
FBtr0334339	3R	29489165	29489315	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
