Chr	Start	End	Target	Score	IM_PET
chrX	8139941	8141941	FBgn0262827	0.97	0
chrX	8139941	8141941	HP1b	0.971	0
chrX	8142693	8144693	FBgn0085366	0.966	0
chrX	8142693	8144693	FBgn0262827	0.97	0
chrX	8142693	8144693	HP1b	0.971	0
chrX	8147851	8149851	FBgn0262827	0.97	0
chrX	8147851	8149851	alpha-PheRS	0.988	0
chrX	8147851	8149851	HP1b	0.972	0
chrX	8155940	8157940	FBgn0262827	0.968	0
chrX	8155940	8157940	FBgn0030015	0.983	0
chrX	8155940	8157940	HP1b	0.959	0
chrX	8175558	8177558	FBgn0262827	0.957	0
chrX	8175558	8177558	Moe	0.966	0
chrX	8175558	8177558	AP-1gamma	0.97	0
chrX	8209975	8211975	FBgn0029940	0.957	0
chrX	8209975	8211975	CG2059	0.956	0
chrX	8209975	8211975	Moe	0.96	0
chrX	8215282	8217282	FBgn0029940	0.957	0
chrX	8215282	8217282	CG2059	0.959	0
chrX	8215282	8217282	CG12118	0.96	0
chrX	8420183	8422183	Rab39	0.966	0
chrX	8420183	8422183	CG32712	0.987	0
chrX	8420183	8422183	CCT2	0.966	0
chrX	8421068	8423068	Rab39	0.966	0
chrX	8421068	8423068	CCT2	0.966	0
chrX	8421068	8423068	Cfp1	0.962	0
chrX	8435296	8437296	Rab39	0.966	0
chrX	8435296	8437296	fh	0.958	0
chrX	8435296	8437296	FBgn0265725	0.957	0
chrX	8435296	8437296	ric8a	0.957	0
chrX	8437415	8439415	Rab39	0.965	0
chrX	8437415	8439415	Miga	0.997	0
chrX	8437415	8439415	fh	0.965	0
chrX	8516420	8518420	FBgn0029952	0.939	0
chrX	8516420	8518420	CG12118	0.978	0
chrX	8516420	8518420	CG17754	0.951	0
chrX	8604480	8606480	ND-MNLL	0.964	0
chrX	8604480	8606480	Ykt6	0.981	0
chrX	8604480	8606480	LPCAT	0.96	0
chrX	8688564	8690564	CG12155	0.964	0
chrX	8688564	8690564	FBgn0085367	0.957	0
chrX	8688564	8690564	Lst8	0.933	0
chrX	8689808	8691808	CG12155	0.964	0
chrX	8689808	8691808	FBgn0085367	0.957	0
chrX	8689808	8691808	Lst8	0.93	0
chrX	8713989	8715989	FBgn0085367	0.957	0
chrX	8713989	8715989	CG1789	0.959	0
chrX	8713989	8715989	LPCAT	0.958	0
chrX	8714346	8716346	FBgn0085367	0.957	0
chrX	8714346	8716346	ND-MNLL	0.953	0
chrX	8714346	8716346	LPCAT	0.958	0
chrX	9149067	9151067	FBgn0030039	0.978	0
chrX	9149067	9151067	FBgn0030041	0.979	0
chrX	9149067	9151067	FBgn0000359	0.977	0
chrX	9154351	9156351	FBgn0014032	0.974	0
chrX	9154351	9156351	FBgn0030041	0.981	0
chrX	9154351	9156351	FBgn0000359	0.979	0
chrX	9161417	9163417	FBgn0014032	0.974	0
chrX	9161417	9163417	FBgn0030041	0.981	0
chrX	9161417	9163417	FBgn0000359	0.981	0
chrX	9162704	9164704	FBgn0030041	0.981	0
chrX	9162704	9164704	FBgn0000359	0.981	0
chrX	9162704	9164704	His3.3A	0.989	0
chrX	9162757	9164757	FBgn0030041	0.981	0
chrX	9162757	9164757	FBgn0000359	0.981	0
chrX	9162757	9164757	His3.3A	0.989	0
chrX	9191737	9193737	FBgn0030041	0.968	0
chrX	9191737	9193737	FBgn0000359	0.971	0
chrX	9191737	9193737	FBgn0052695	0.968	0
chrX	9245718	9247718	CG10555	0.965	0
chrX	9245718	9247718	FBgn0030050	0.972	0
chrX	9245718	9247718	ATPsyndelta	0.966	0
chrX	9552157	9554157	FBgn0030050	0.946	0
chrX	9552157	9554157	CG1885	0.951	0
chrX	9552157	9554157	ATPsyndelta	0.973	0
chrX	9553588	9555588	FBgn0030050	0.946	0
chrX	9553588	9555588	CG1885	0.951	0
chrX	9553588	9555588	ATPsyndelta	0.972	0
chrX	9578950	9580950	CG1885	0.969	0
chrX	9578950	9580950	CG32679	0.921	0
chrX	9578950	9580950	nocte	0.918	0
chrX	9607934	9609934	Lst8	0.958	0
chrX	9607934	9609934	Ptpmeg2	0.985	0
chrX	9607934	9609934	FBgn0052687	0.946	0
chrX	10114213	10116213	ric8a	0.961	0
chrX	10114213	10116213	Cfp1	0.962	0
chrX	10114213	10116213	sbr	0.96	0
chrX	10219190	10221190	Ork1	0.966	0
chrX	10219190	10221190	CG15208	0.98	0
chrX	10219190	10221190	CG43901	0.967	0
chrX	10324632	10326632	Lst8	0.971	0
chrX	10324632	10326632	Gip	0.986	0
chrX	10324632	10326632	FBgn0030258	0.963	0
chrX	10493309	10495309	LPCAT	0.957	0
chrX	10493309	10495309	CG32686	0.955	0
chrX	10493309	10495309	CG1737	0.961	0
chrX	10550270	10552270	Hex-A	0.959	0
chrX	10550270	10552270	Lst8	0.964	0
chrX	10550270	10552270	FBgn0030157	0.964	0
chrX	11136031	11138031	FBgn0030183	0.967	0
chrX	11136031	11138031	FBgn0030270	0.998	0
chrX	11136031	11138031	CG15202	0.982	0
chrX	11324787	11326787	CG2898	0.948	0
chrX	11324787	11326787	FBgn0052687	0.969	0
chrX	11324787	11326787	Hmr	0.942	0
chrX	11338532	11340532	FBgn0052687	0.965	0
chrX	11338532	11340532	Kap3	0.979	0
chrX	11338532	11340532	CG11752	0.99	0
chrX	11346466	11348466	CG2898	0.953	0
chrX	11346466	11348466	FBgn0052687	0.952	0
chrX	11346466	11348466	CG1737	0.971	0
chrX	11708899	11710899	sesB	0.967	0
chrX	11708899	11710899	FBgn0030258	0.966	0
chrX	11708899	11710899	Ir11a	0.957	0
chrX	11803875	11805875	FBgn0003366	0.945	0
chrX	11803875	11805875	hwt	0.956	0
chrX	11803875	11805875	CG12717	0.959	0
chrX	11804165	11806165	FBgn0003366	0.945	0
chrX	11804165	11806165	hwt	0.956	0
chrX	11804165	11806165	CG12717	0.959	0
chrX	11804534	11806534	FBgn0003366	0.945	0
chrX	11804534	11806534	hwt	0.956	0
chrX	11804534	11806534	CG12717	0.959	0
chrX	11815895	11817895	feo	0.943	0
chrX	11815895	11817895	hwt	0.966	0
chrX	11815895	11817895	CG12717	0.959	0
chrX	11853299	11855299	FBgn0030258	0.924	0
chrX	11853299	11855299	hwt	0.96	0
chrX	11853299	11855299	CG12717	0.914	0
chrX	12010728	12012728	FBgn0030258	0.961	0
chrX	12010728	12012728	CG1737	0.972	0
chrX	12010728	12012728	rad	0.961	0
chrX	12011131	12013131	FBgn0030258	0.961	0
chrX	12011131	12013131	CG1737	0.972	0
chrX	12011131	12013131	rad	0.961	0
chrX	12018374	12020374	CG1737	0.977	0
chrX	12018374	12020374	FBgn0030370	0.964	0
chrX	12018374	12020374	rad	0.966	0
chrX	12020108	12022108	FBgn0030258	0.962	0
chrX	12020108	12022108	CG1737	0.977	0
chrX	12020108	12022108	rad	0.966	0
chrX	12027168	12029168	CG1737	0.979	0
chrX	12027168	12029168	Cyp318a1	0.974	0
chrX	12027168	12029168	rad	0.965	0
chrX	12027372	12029372	FBgn0030258	0.957	0
chrX	12027372	12029372	CG1737	0.979	0
chrX	12027372	12029372	CG12717	0.957	0
chrX	12027372	12029372	rad	0.965	0
chrX	12027992	12029992	CG1737	0.979	0
chrX	12027992	12029992	Cyp318a1	0.995	0
chrX	12027992	12029992	rad	0.965	0
chrX	12203821	12205821	CG1737	0.961	0
chrX	12203821	12205821	Ten-a	0.945	0
chrX	12203821	12205821	CG4407	0.951	0
chrX	12203821	12205821	FBgn0030441	0.945	0
chrX	12205685	12207685	CG1737	0.961	0
chrX	12205685	12207685	CG10362	0.948	0
chrX	12205685	12207685	CG4407	0.952	0
chrX	12206697	12208697	CG1737	0.961	0
chrX	12206697	12208697	CG4407	0.952	0
chrX	12206697	12208697	FBgn0030441	0.944	0
chrX	12579893	12581893	CG1847	0.955	0
chrX	12579893	12581893	SelG	0.971	0
chrX	12579893	12581893	CG32639	0.963	0
chrX	12596098	12598098	FBgn0085350	0.931	0
chrX	12596098	12598098	CG1847	0.951	0
chrX	12596098	12598098	SelG	0.968	0
chrX	12611114	12613114	SelG	0.958	0
chrX	12611114	12613114	LIMK1	0.937	0
chrX	12611114	12613114	FBgn0030408	0.95	0
chrX	12652836	12654836	tsg	0.962	0
chrX	12652836	12654836	CG18130	0.96	0
chrX	12652836	12654836	Rbp1-like	0.954	0
chrX	12750609	12752609	SelG	0.945	0
chrX	12750609	12752609	CG1492	0.942	0
chrX	12750609	12752609	FBgn0052647	0.935	0
chrX	13093776	13095776	hep	0.972	0
chrX	13093776	13095776	lic	0.987	0
chrX	13093776	13095776	CG11095	0.965	0
chrX	13128075	13130075	CG32638	0.91	0
chrX	13128075	13130075	CG32641	0.93	0
chrX	13128075	13130075	GstT4	0.91	0
chrX	13128075	13130075	CG11095	0.975	0
chrX	13128477	13130477	CG1640	0.911	0
chrX	13128477	13130477	GstT4	0.91	0
chrX	13128477	13130477	CG11095	0.973	0
chrX	13157881	13159881	CG4407	0.982	0
chrX	13157881	13159881	CG11095	0.955	0
chrX	13157881	13159881	FBgn0040871	0.944	0
chrX	13158738	13160738	CG4407	0.948	0
chrX	13158738	13160738	CG32641	0.965	0
chrX	13158738	13160738	CG11095	0.955	0
chrX	13177376	13179376	hwt	0.954	0
chrX	13177376	13179376	Bap60	0.949	0
chrX	13177376	13179376	FBgn0040871	0.959	0
chrX	13183503	13185503	hwt	0.961	0
chrX	13183503	13185503	CG4407	0.946	0
chrX	13183503	13185503	FBgn0040871	0.959	0
chrX	13192995	13194995	hwt	0.964	0
chrX	13192995	13194995	FBgn0040871	0.957	0
chrX	13192995	13194995	FBgn0030541	0.95	0
chrX	13209820	13211820	hwt	0.966	0
chrX	13209820	13211820	FBgn0040871	0.969	0
chrX	13209820	13211820	FBgn0030541	0.965	0
chrX	13227035	13229035	hwt	0.963	0
chrX	13227035	13229035	FBgn0030541	0.962	0
chrX	13227035	13229035	l(1)G0469	0.961	0
chrX	13227371	13229371	hwt	0.963	0
chrX	13227371	13229371	FBgn0030541	0.962	0
chrX	13227371	13229371	l(1)G0469	0.961	0
chrX	13228950	13230950	hwt	0.96	0
chrX	13228950	13230950	FBgn0030541	0.962	0
chrX	13228950	13230950	l(1)G0469	0.962	0
chrX	13232905	13234905	hwt	0.956	0
chrX	13232905	13234905	FBgn0030541	0.962	0
chrX	13232905	13234905	l(1)G0469	0.967	0
chrX	13383959	13385959	l(1)G0469	0.961	0
chrX	13383959	13385959	CG42271	0.962	0
chrX	13383959	13385959	FBgn0052598	0.967	0
chrX	13385910	13387910	CG1673	0.985	0
chrX	13385910	13387910	CG42271	0.962	0
chrX	13385910	13387910	FBgn0052598	0.965	0
chrX	13721817	13723817	FBgn0030441	0.97	0
chrX	13721817	13723817	FBgn0052601	0.964	0
chrX	13721817	13723817	CG5321	0.964	0
chrX	13743267	13745267	FBgn0030441	0.959	0
chrX	13743267	13745267	lic	0.949	0
chrX	13743267	13745267	CG5321	0.974	0
chrX	13829302	13831302	rad	0.965	0
chrX	13829302	13831302	lic	0.945	0
chrX	13829302	13831302	CG5321	0.965	0
chrX	14199665	14201665	mew	0.938	0
chrX	14199665	14201665	CG32639	0.966	0
chrX	14199665	14201665	Rbp1-like	0.94	0
chrX	14200892	14202892	CG32639	0.966	0
chrX	14200892	14202892	FBgn0030544	0.95	0
chrX	14200892	14202892	CG9400	0.956	0
chrX	14232712	14234712	Rbp1-like	0.947	0
chrX	14232712	14234712	CG9072	0.958	0
chrX	14232712	14234712	FBgn0052588	0.967	0
chrX	14236406	14238406	Rbp1-like	0.947	0
chrX	14236406	14238406	CG9072	0.958	0
chrX	14236406	14238406	FBgn0052588	0.967	0
chrX	14237146	14239146	CG11590	0.958	0
chrX	14237146	14239146	CG9072	0.958	0
chrX	14237146	14239146	FBgn0052588	0.967	0
chrX	14237612	14239612	Rbp1-like	0.947	0
chrX	14237612	14239612	CG9072	0.958	0
chrX	14237612	14239612	FBgn0052588	0.967	0
chrX	14237811	14239811	Rbp1-like	0.947	0
chrX	14237811	14239811	CG9072	0.958	0
chrX	14237811	14239811	FBgn0052588	0.966	0
chrX	14246276	14248276	eag	0.953	0
chrX	14246276	14248276	CG9072	0.962	0
chrX	14246276	14248276	FBgn0052588	0.966	0
chrX	14650486	14652486	FBgn0030524	0.96	0
chrX	14650486	14652486	HDAC6	0.978	0
chrX	14650486	14652486	Pp1-13C	0.963	0
chrX	14652316	14654316	FBgn0030524	0.947	0
chrX	14652316	14654316	HDAC6	0.978	0
chrX	14652316	14654316	Pp1-13C	0.963	0
chrX	14831675	14833675	CG14408	0.969	0
chrX	14831675	14833675	CG14407	0.992	0
chrX	14831675	14833675	CG8260	0.957	0
chrX	14831675	14833675	mRpS30	0.957	0
chrX	14837441	14839441	FBgn0030539	0.958	0
chrX	14837441	14839441	FBgn0052603	0.95	0
chrX	14837441	14839441	mRpS30	0.957	0
chrX	14838242	14840242	FBgn0030539	0.958	0
chrX	14838242	14840242	FBgn0052603	0.95	0
chrX	14838242	14840242	mRpS30	0.957	0
chrX	15027427	15029427	FBgn0053242	0.963	0
chrX	15027427	15029427	Eo	0.98	0
chrX	15027427	15029427	CG12379	0.968	0
chrX	15062959	15064959	CG12379	0.966	0
chrX	15062959	15064959	CG8206	0.964	0
chrX	15062959	15064959	CG8260	0.97	0
chrX	15085415	15087415	FBgn0053178	0.966	0
chrX	15085415	15087415	CG8260	0.966	0
chrX	15085415	15087415	mRpS30	0.97	0
chrX	15138321	15140321	CG8578	0.967	0
chrX	15138321	15140321	CG15914	0.967	0
chrX	15138321	15140321	CG8958	0.964	0
chrX	15332685	15334685	Muc14A	0.964	0
chrX	15332685	15334685	caz	0.946	0
chrX	15332685	15334685	CalpC	0.95	0
chrX	15461610	15463610	CG15642	0.958	0
chrX	15461610	15463610	CalpC	0.947	0
chrX	15461610	15463610	eIF4H1	0.946	0
chrX	15481379	15483379	CG8206	0.931	0
chrX	15481379	15483379	CalpC	0.964	0
chrX	15481379	15483379	eIF4H1	0.959	0
chrX	15482325	15484325	CG8206	0.928	0
chrX	15482325	15484325	CalpC	0.964	0
chrX	15482325	15484325	eIF4H1	0.959	0
chrX	15696563	15698563	CG14407	0.96	0
chrX	15696563	15698563	eag	0.952	0
chrX	15696563	15698563	CG32573	0.964	0
chrX	15696913	15698913	CG14407	0.96	0
chrX	15696913	15698913	FBgn0030664	0.976	0
chrX	15696913	15698913	CG32573	0.964	0
chrX	15702184	15704184	CG14407	0.947	0
chrX	15702184	15704184	CG9281	0.967	0
chrX	15702184	15704184	CG32573	0.964	0
chrX	15737533	15739533	AnxB11	0.969	0
chrX	15737533	15739533	rngo	0.979	0
chrX	15737533	15739533	FBgn0052572	0.953	0
chrX	15738021	15740021	AnxB11	0.969	0
chrX	15738021	15740021	rngo	0.98	0
chrX	15738021	15740021	FBgn0052572	0.953	0
chrX	15738749	15740749	Graf	0.945	0
chrX	15738749	15740749	eIF4H1	0.968	0
chrX	15738749	15740749	FBgn0030763	0.943	0
chrX	15745705	15747705	Graf	0.964	0
chrX	15745705	15747705	FBgn0030688	0.97	0
chrX	15745705	15747705	eIF4H1	0.971	0
chrX	15758636	15760636	CG9072	0.969	0
chrX	15758636	15760636	Graf	0.987	0
chrX	15758636	15760636	eIF4H1	0.971	0
chrX	15801521	15803521	FBgn0052591	0.938	0
chrX	15801521	15803521	Myb	0.927	0
chrX	15801521	15803521	FBgn0052572	0.96	0
chrX	15982008	15984008	FBgn0030623	0.951	0
chrX	15982008	15984008	FBgn0261834	0.954	0
chrX	15982008	15984008	FBgn0052572	0.96	0
chrX	16149424	16151424	Scamp	0.976	0
chrX	16149424	16151424	CG6299	0.966	0
chrX	16149424	16151424	CG6308	0.98	0
chrX	16270598	16272598	CG9213	0.971	0
chrX	16270598	16272598	CG7872	0.974	0
chrX	16270598	16272598	CG8097	0.981	0
chrX	16274931	16276931	CG9213	0.97	0
chrX	16274931	16276931	CG7872	0.974	0
chrX	16274931	16276931	CG8097	0.981	0
chrX	16349366	16351366	Ac13E	0.96	0
chrX	16349366	16351366	CG15646	0.98	0
chrX	16349366	16351366	wcy	0.968	0
chrX	16359039	16361039	Ac13E	0.964	0
chrX	16359039	16361039	CG15646	0.982	0
chrX	16359039	16361039	wcy	0.974	0
chrX	16359945	16361945	Ac13E	0.964	0
chrX	16359945	16361945	CG15646	0.982	0
chrX	16359945	16361945	wcy	0.977	0
chrX	16361537	16363537	Ac13E	0.964	0
chrX	16361537	16363537	CG15646	0.982	0
chrX	16361537	16363537	wcy	0.977	0
chrX	16372595	16374595	Ac13E	0.96	0
chrX	16372595	16374595	CG15646	0.979	0
chrX	16372595	16374595	wcy	0.98	0
chrX	16372779	16374779	Ac13E	0.96	0
chrX	16372779	16374779	CG15646	0.979	0
chrX	16372779	16374779	wcy	0.98	0
chrX	16423230	16425230	CG6308	0.964	0
chrX	16423230	16425230	CG8097	0.964	0
chrX	16423230	16425230	CG17209	0.973	0
chrX	16553007	16555007	CG8097	0.966	0
chrX	16553007	16555007	Myb	0.983	0
chrX	16553007	16555007	AlkB	0.97	0
chrX	16591919	16593919	CG15646	0.962	0
chrX	16591919	16593919	CG17209	0.959	0
chrX	16591919	16593919	Myb	0.96	0
chrX	16597076	16599076	CG8260	0.962	0
chrX	16597076	16599076	MSBP	0.964	0
chrX	16597076	16599076	Rok	0.964	0
chrX	16637358	16639358	mRpS30	0.958	0
chrX	16637358	16639358	CG15914	0.924	0
chrX	16637358	16639358	Rok	0.996	0
chrX	16682948	16684948	Muc14A	0.964	0
chrX	16682948	16684948	CG13010	0.964	0
chrX	16682948	16684948	Axs	0.994	0
chrX	16750802	16752802	mRpS30	0.959	0
chrX	16750802	16752802	MSBP	0.933	0
chrX	16750802	16752802	CG8958	0.98	0
chrX	16773681	16775681	CG8578	0.96	0
chrX	16773681	16775681	CG8958	0.984	0
chrX	16773681	16775681	CG4789	0.973	0
chrX	16774153	16776153	CG8578	0.96	0
chrX	16774153	16776153	CG15914	0.959	0
chrX	16774153	16776153	CG8958	0.984	0
chrX	16802325	16804325	CG8958	0.972	0
chrX	16802325	16804325	FBgn0030797	0.969	0
chrX	16802325	16804325	unc-4	0.965	0
chrX	16882989	16884989	CG8958	0.929	0
chrX	16882989	16884989	FBgn0030763	0.929	0
chrX	16882989	16884989	Spt7	0.96	0
chrX	16943071	16945071	CG8958	0.965	0
chrX	16943071	16945071	FBgn0030776	0.972	0
chrX	16943071	16945071	CG45002	0.969	0
chrX	16966798	16968798	Muc14A	0.948	0
chrX	16966798	16968798	caz	0.964	0
chrX	16966798	16968798	CG45002	0.994	0
chrX	17146293	17148293	eIF4H1	0.971	0
chrX	17146293	17148293	Spt7	0.974	0
chrX	17146293	17148293	Ada3	0.96	0
chrX	17147602	17149602	eIF4H1	0.971	0
chrX	17147602	17149602	Spt7	0.975	0
chrX	17147602	17149602	Ada3	0.96	0
chrX	17302154	17304154	CalpC	0.961	0
chrX	17302154	17304154	FBgn0030763	0.983	0
chrX	17302154	17304154	CG32573	0.964	0
chrX	17506888	17508888	CG32573	0.961	0
chrX	17506888	17508888	mRpL22	0.97	0
chrX	17506888	17508888	CG6123	0.953	0
chrX	17634392	17636392	mRpL22	0.963	0
chrX	17634392	17636392	FBgn0030912	0.966	0
chrX	17634392	17636392	CG6123	0.974	0
chrX	17651601	17653601	mRpL22	0.95	0
chrX	17651601	17653601	FBgn0030912	0.958	0
chrX	17651601	17653601	CG6123	0.972	0
chrX	17656391	17658391	mRpL22	0.944	0
chrX	17656391	17658391	FBgn0030912	0.948	0
chrX	17656391	17658391	CG6123	0.97	0
chrX	17708752	17710752	FBgn0030799	0.958	0
chrX	17708752	17710752	CG34328	0.981	0
chrX	17708752	17710752	CG6617	0.969	0
chrX	17709799	17711799	FBgn0030799	0.958	0
chrX	17709799	17711799	CG34328	0.981	0
chrX	17709799	17711799	CG6617	0.969	0
chrX	17711121	17713121	FBgn0030799	0.958	0
chrX	17711121	17713121	CG34328	0.981	0
chrX	17711121	17713121	CG6617	0.969	0
chrX	17711169	17713169	FBgn0030799	0.958	0
chrX	17711169	17713169	CG34328	0.981	0
chrX	17711169	17713169	CG6617	0.969	0
chrX	17711952	17713952	FBgn0030799	0.958	0
chrX	17711952	17713952	CG34328	0.981	0
chrX	17711952	17713952	CG6617	0.969	0
chrX	17737114	17739114	wcy	0.976	0
chrX	17737114	17739114	CG34328	0.972	0
chrX	17737114	17739114	FBgn0052551	0.97	0
chrX	17738057	17740057	wcy	0.976	0
chrX	17738057	17740057	CG34328	0.972	0
chrX	17738057	17740057	FBgn0052551	0.97	0
chrX	17738477	17740477	wcy	0.976	0
chrX	17738477	17740477	CG34328	0.972	0
chrX	17738477	17740477	FBgn0052551	0.97	0
chrX	17745459	17747459	wcy	0.978	0
chrX	17745459	17747459	FBgn0052551	0.97	0
chrX	17745459	17747459	CG43843	0.97	0
chrX	17826798	17828798	FBgn0030799	0.963	0
chrX	17826798	17828798	Ggt-1	0.981	0
chrX	17826798	17828798	HisRS	0.982	0
chrX	17826863	17828863	FBgn0030799	0.963	0
chrX	17826863	17828863	Ggt-1	0.981	0
chrX	17826863	17828863	HisRS	0.982	0
chrX	17841185	17843185	Ucp4A	0.994	0
chrX	17841185	17843185	Ggt-1	0.978	0
chrX	17841185	17843185	HisRS	0.979	0
chrX	17841613	17843613	CG32557	0.977	0
chrX	17841613	17843613	Ggt-1	0.978	0
chrX	17841613	17843613	HisRS	0.979	0
chrX	17843924	17845924	FBgn0030799	0.965	0
chrX	17843924	17845924	Ggt-1	0.973	0
chrX	17843924	17845924	HisRS	0.978	0
chrX	18300524	18302524	CG8568	0.958	0
chrX	18300524	18302524	CG5800	0.963	0
chrX	18300524	18302524	RhoGAP18B	0.961	0
chrX	18304053	18306053	CG8568	0.958	0
chrX	18304053	18306053	CG5800	0.964	0
chrX	18304053	18306053	RhoGAP18B	0.957	0
chrX	18309486	18311486	FBgn0030912	0.997	0
chrX	18309486	18311486	CG7556	0.948	0
chrX	18309486	18311486	CG14194	0.917	0
chrX	18309486	18311486	CG7884	0.917	0
chrX	18310834	18312834	CG7556	0.948	0
chrX	18310834	18312834	CG14194	0.917	0
chrX	18310834	18312834	CG7884	0.917	0
chrX	18652056	18654056	out	0.959	0
chrX	18652056	18654056	CG14200	0.958	0
chrX	18652056	18654056	CG14212	0.96	0
chrX	18657131	18659131	CG14200	0.958	0
chrX	18657131	18659131	CG14207	0.957	0
chrX	18657131	18659131	CG14212	0.96	0
chrX	18684213	18686213	CG12788	0.966	0
chrX	18684213	18686213	Tim9b	0.971	0
chrX	18684213	18686213	Naa20A	0.973	0
chrX	18788806	18790806	CG7206	0.982	0
chrX	18788806	18790806	Naa15-16	0.966	0
chrX	18788806	18790806	parvin	0.963	0
chrX	18796809	18798809	Arp8	0.969	0
chrX	18796809	18798809	CG7206	0.979	0
chrX	18796809	18798809	Naa15-16	0.966	0
chrX	18798222	18800222	Arp8	0.969	0
chrX	18798222	18800222	CG7206	0.976	0
chrX	18798222	18800222	CG14200	0.965	0
chrX	18798222	18800222	Sec61gamma	0.965	0
chrX	19260614	19262614	CG34328	0.961	0
chrX	19260614	19262614	FBgn0052551	0.955	0
chrX	19260614	19262614	FBgn0267044	0.955	0
chrX	19267859	19269859	CG34328	0.948	0
chrX	19267859	19269859	FBgn0052551	0.954	0
chrX	19267859	19269859	FBgn0267044	0.949	0
chrX	19298361	19300361	FBgn0052551	0.957	0
chrX	19298361	19300361	CG43843	0.963	0
chrX	19298361	19300361	CG6617	0.956	0
chrX	19352272	19354272	CG34328	0.964	0
chrX	19352272	19354272	Ggt-1	0.969	0
chrX	19352272	19354272	CG6617	0.972	0
chrX	19352972	19354972	CG34328	0.964	0
chrX	19352972	19354972	Ggt-1	0.969	0
chrX	19352972	19354972	CG6617	0.972	0
chrX	19477832	19479832	Ggt-1	0.966	0
chrX	19477832	19479832	HisRS	0.966	0
chrX	19477832	19479832	CG42450	0.971	0
chrX	19477896	19479896	Ggt-1	0.966	0
chrX	19477896	19479896	HisRS	0.966	0
chrX	19477896	19479896	CG42450	0.971	0
chrX	19493052	19495052	HisRS	0.962	0
chrX	19493052	19495052	CG6617	0.962	0
chrX	19493052	19495052	CG42450	0.978	0
chrX	19616939	19618939	S6KL	0.962	0
chrX	19616939	19618939	Shawn	0.993	0
chrX	19616939	19618939	Naa20A	0.996	0
chrX	19621649	19623649	S6KL	0.963	0
chrX	19621649	19623649	Atg101	0.955	0
chrX	19621649	19623649	CG12788	0.95	0
chrX	19711987	19713987	S6KL	0.964	0
chrX	19711987	19713987	Usp39	0.958	0
chrX	19711987	19713987	CG32544	0.958	0
chrX	19715979	19717979	S6KL	0.967	0
chrX	19715979	19717979	Usp39	0.958	0
chrX	19715979	19717979	CG32544	0.958	0
chrX	19715979	19717979	Cdc42	0.962	0
chrX	19743910	19745910	S6KL	0.964	0
chrX	19743910	19745910	Atg101	0.957	0
chrX	19743910	19745910	FBgn0085359	0.964	0
chrX	19745410	19747410	S6KL	0.964	0
chrX	19745410	19747410	Atg101	0.957	0
chrX	19745410	19747410	FBgn0085359	0.964	0
chrX	19747885	19749885	S6KL	0.966	0
chrX	19747885	19749885	Atg101	0.957	0
chrX	19747885	19749885	FBgn0085359	0.964	0
chrX	19748372	19750372	S6KL	0.966	0
chrX	19748372	19750372	Atg101	0.957	0
chrX	19748372	19750372	FBgn0085359	0.964	0
chrX	19752651	19754651	S6KL	0.966	0
chrX	19752651	19754651	Atg101	0.959	0
chrX	19752651	19754651	FBgn0085359	0.966	0
chrX	19771549	19773549	FBgn0030964	0.973	0
chrX	19771549	19773549	htk	0.96	0
chrX	19771549	19773549	FBgn0085359	0.964	0
chrX	19771613	19773613	FBgn0030964	0.973	0
chrX	19771613	19773613	htk	0.96	0
chrX	19771613	19773613	FBgn0085359	0.964	0
chrX	19771984	19773984	FBgn0030964	0.973	0
chrX	19771984	19773984	FBgn0085359	0.964	0
chrX	19771984	19773984	zld	0.991	0
chrX	19772998	19774998	FBgn0030964	0.973	0
chrX	19772998	19774998	FBgn0085359	0.963	0
chrX	19772998	19774998	zld	0.974	0
chrX	19781649	19783649	FBgn0030964	0.963	0
chrX	19781649	19783649	htk	0.969	0
chrX	19781649	19783649	Usp39	0.957	0
chrX	19781649	19783649	CG32544	0.957	0
chrX	19786267	19788267	FBgn0030964	0.963	0
chrX	19786267	19788267	htk	0.967	0
chrX	19786267	19788267	Usp39	0.96	0
chrX	19848839	19850839	RhoGAP18B	0.967	0
chrX	19848839	19850839	FBgn0047095	0.952	0
chrX	19848839	19850839	FBgn0030994	0.97	0
chrX	19849595	19851595	RhoGAP18B	0.967	0
chrX	19849595	19851595	FBgn0047095	0.952	0
chrX	19849595	19851595	FBgn0030994	0.971	0
chrX	19864873	19866873	RhoGAP18B	0.959	0
chrX	19864873	19866873	FBgn0047095	0.954	0
chrX	19864873	19866873	FBgn0030994	0.978	0
chrX	20234752	20236752	Pfrx	0.957	0
chrX	20234752	20236752	obst-A	0.979	0
chrX	20234752	20236752	FBgn0031141	0.968	0
chrX	20249563	20251563	out	0.968	0
chrX	20249563	20251563	CG14200	0.948	0
chrX	20249563	20251563	Tao	0.978	0
chrX	20249818	20251818	out	0.968	0
chrX	20249818	20251818	Tao	0.978	0
chrX	20249818	20251818	CG17065	0.957	0
chrX	20523433	20525433	Tao	0.963	0
chrX	20523433	20525433	CG14230	0.958	0
chrX	20523433	20525433	sol	0.958	0
chrX	20523433	20525433	Ir20a	0.963	0
chrX	20524119	20526119	Tao	0.963	0
chrX	20524119	20526119	CG14230	0.958	0
chrX	20524119	20526119	sol	0.958	0
chrX	20524119	20526119	Ir20a	0.963	0
chrX	20940303	20942303	FBgn0260870	0.868	0
chrX	20940303	20942303	Npc1b	0.909	0
