# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "ppc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/K27me3-PROseq.counts.pmt.txt" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam
FBtr0074105	X	15853371	15853521	+	151	16	4	4	18	15	5	30	22	7	6	25	2	17	1	53
FBtr0074171	X	15857723	15857873	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074169	X	15857723	15857873	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074168	X	15859279	15859429	-	151	4	1	1	10	6	3	17	19	8	5	23	3	10	2	30
FBtr0445838	X	15859387	15859537	-	151	4	1	2	4	2	3	21	12	6	2	12	0	3	2	14
FBtr0074111	X	15860065	15860215	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074107	X	15860065	15860215	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074108	X	15860065	15860215	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331597	X	15860065	15860215	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346794	X	15860656	15860806	+	151	17	18	7	47	18	17	33	22	19	15	56	4	20	3	59
FBtr0074112	X	15868095	15868245	+	151	0	0	2	7	4	0	15	10	5	6	5	4	4	2	12
FBtr0332618	X	15868161	15868311	+	151	8	2	6	8	4	5	16	4	1	4	17	1	3	1	13
FBtr0474173	X	15870133	15870283	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340041	X	15870133	15870283	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310065	X	15887211	15887361	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340414	X	15887211	15887361	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333719	X	15890009	15890159	-	151	11	6	4	20	9	7	37	30	22	6	24	2	23	4	29
FBtr0074124	X	15892066	15892216	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074121	X	15892066	15892216	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333718	X	15892150	15892300	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0111036	X	15892150	15892300	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074123	X	15892150	15892300	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340413	X	15892150	15892300	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301596	X	15892839	15892989	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074119	X	15892839	15892989	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300392	X	15909576	15909726	-	151	8	6	10	14	9	6	44	16	19	11	26	7	35	6	49
FBtr0074125	X	15910820	15910970	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301666	X	15910820	15910970	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340309	X	15911317	15911467	+	151	26	13	13	17	24	15	35	21	17	9	42	1	26	0	53
FBtr0301233	X	15921905	15922055	+	151	17	9	17	15	39	17	27	28	13	16	38	6	26	2	54
FBtr0074129	X	15925055	15925205	+	151	8	9	8	12	20	13	34	24	11	6	29	3	13	1	36
FBtr0303646	X	15933575	15933725	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303648	X	15933575	15933725	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340311	X	15933767	15933917	-	151	13	6	1	21	5	3	25	22	12	12	24	6	20	1	27
FBtr0308705	X	15939152	15939302	-	151	7	5	2	13	13	9	34	20	9	8	54	7	14	1	34
FBtr0303567	X	15940351	15940501	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074159	X	15940351	15940501	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345134	X	15940351	15940501	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074130	X	15941027	15941177	+	151	15	11	0	19	12	18	58	29	14	3	30	4	16	6	25
FBtr0342745	X	15944847	15944997	+	151	2	1	4	13	18	10	51	23	13	2	29	2	19	5	21
FBtr0299535	X	15972285	15972435	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299534	X	15972285	15972435	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310306	X	15972967	15973117	-	151	3	4	3	3	14	3	11	7	3	4	10	1	6	0	12
FBtr0307542	X	15973059	15973209	-	151	12	14	12	12	17	6	11	11	4	6	32	2	10	0	32
FBtr0074133	X	15974375	15974525	+	151	35	21	38	23	34	23	35	20	15	8	65	11	25	1	83
FBtr0346191	X	15982844	15982994	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074153	X	15982844	15982994	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074134	X	15983722	15983872	+	151	5	7	5	11	7	8	37	32	15	8	24	5	12	2	33
FBtr0340417	X	15986708	15986858	-	151	26	8	16	28	22	13	33	19	18	9	30	0	11	0	44
FBtr0074150	X	15990207	15990357	-	151	1	3	0	14	27	13	33	19	17	10	38	4	18	2	20
FBtr0074147	X	15991874	15992024	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074149	X	15991874	15992024	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074135	X	15992418	15992568	+	151	9	7	7	13	6	10	33	25	12	5	26	4	10	3	19
FBtr0333322	X	15992650	15992800	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074137	X	15992650	15992800	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333323	X	15992886	15993036	+	151	22	9	11	16	10	9	42	25	11	4	23	4	26	1	52
FBtr0074138	X	15996966	15997116	+	151	20	9	5	25	12	9	50	26	15	9	47	4	44	5	65
FBtr0340415	X	16005712	16005862	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074143	X	16005712	16005862	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074139	X	16006097	16006247	+	151	10	3	2	26	26	9	46	25	15	11	40	9	23	2	49
FBtr0074205	X	16009064	16009214	+	151	5	5	4	8	12	6	34	22	12	10	23	3	9	4	19
FBtr0074206	X	16063688	16063838	+	151	7	10	7	18	19	8	27	13	18	10	47	5	33	1	51
FBtr0343595	X	16073182	16073332	-	151	18	9	14	16	18	11	39	26	10	9	50	5	30	0	42
FBtr0074258	X	16073468	16073618	-	151	6	1	3	22	14	7	32	26	14	14	44	2	25	9	53
FBtr0074207	X	16083182	16083332	+	151	22	12	25	19	39	11	30	21	7	7	33	4	18	2	36
FBtr0310446	X	16087289	16087439	-	151	10	6	12	12	31	9	40	23	10	13	23	7	15	6	19
FBtr0310317	X	16089267	16089417	-	151	15	13	12	36	31	15	30	23	12	6	45	10	20	5	48
FBtr0301652	X	16091395	16091545	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074255	X	16091395	16091545	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310314	X	16095822	16095972	-	151	3	2	2	3	17	5	25	18	21	3	14	2	14	2	24
FBtr0299949	X	16096563	16096713	-	151	4	3	3	14	17	4	41	27	16	9	40	7	28	1	30
FBtr0299951	X	16104846	16104996	-	151	10	10	7	16	11	6	37	11	7	9	36	7	21	7	44
FBtr0310303	X	16124232	16124382	-	151	61	53	122	43	38	22	17	12	17	9	70	7	13	0	69
FBtr0310302	X	16148877	16149027	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310301	X	16148877	16149027	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100384	X	16216646	16216796	-	151	6	3	4	5	5	0	0	1	1	2	3	0	3	0	2
FBtr0074250	X	16216650	16216800	-	151	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0
FBtr0290087	X	16266437	16266587	-	151	33	17	25	45	36	19	18	19	10	12	69	2	15	1	65
FBtr0074209	X	16270901	16271051	+	151	21	7	18	21	19	16	57	28	17	12	58	10	41	15	53
FBtr0340442	X	16271354	16271504	+	151	11	5	5	34	26	16	25	27	19	13	59	7	20	4	67
FBtr0340443	X	16275817	16275967	-	151	9	4	7	13	20	9	39	22	16	5	26	5	24	1	39
FBtr0074246	X	16276080	16276230	-	151	1	0	0	4	3	2	15	10	2	1	3	2	0	1	9
FBtr0074210	X	16276220	16276370	+	151	11	4	14	15	10	6	36	16	13	3	34	4	32	3	30
FBtr0308617	X	16278278	16278428	+	151	3	1	0	1	0	4	10	2	1	2	11	2	6	0	4
FBtr0074212	X	16278307	16278457	+	151	1	1	1	2	5	3	4	5	4	1	5	0	0	0	7
FBtr0074214	X	16278529	16278679	+	151	11	6	11	24	14	16	54	27	15	8	35	1	39	6	37
FBtr0100556	X	16288433	16288583	-	151	12	6	5	11	12	9	33	25	23	8	36	0	23	1	37
FBtr0334992	X	16288760	16288910	+	151	22	7	8	21	15	17	37	20	15	13	39	7	19	6	40
FBtr0074244	X	16296170	16296320	-	151	14	21	13	39	11	21	52	19	9	5	68	5	22	8	44
FBtr0074243	X	16296487	16296637	-	151	11	4	7	18	6	5	27	11	10	8	31	5	20	2	33
FBtr0112988	X	16296621	16296771	+	151	8	2	6	7	6	5	14	10	8	4	26	4	18	1	22
FBtr0074242	X	16296785	16296935	-	151	31	15	16	30	9	9	33	29	18	11	32	5	27	0	41
FBtr0112989	X	16297033	16297183	+	151	23	7	19	13	19	7	47	32	29	10	57	7	26	5	71
FBtr0074241	X	16297618	16297768	-	151	11	5	5	15	16	9	30	23	9	3	60	9	26	0	62
FBtr0074222	X	16303820	16303970	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336977	X	16303820	16303970	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074240	X	16308293	16308443	-	151	14	9	3	26	26	13	24	20	15	8	51	5	21	5	57
FBtr0346059	X	16308567	16308717	-	151	15	8	5	23	20	16	33	27	10	6	60	6	13	0	48
FBtr0336976	X	16313038	16313188	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112992	X	16313038	16313188	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336975	X	16313659	16313809	+	151	12	6	4	10	7	6	52	18	9	4	35	3	19	0	28
FBtr0074238	X	16320270	16320420	-	151	16	11	19	32	12	16	51	25	9	10	51	15	30	3	94
FBtr0331756	X	16323131	16323281	-	151	4	2	3	11	10	1	19	10	12	2	26	5	14	0	17
FBtr0331755	X	16323236	16323386	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074225	X	16323236	16323386	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074226	X	16325713	16325863	+	151	18	13	9	30	12	13	24	18	23	14	60	10	30	3	67
FBtr0340316	X	16330659	16330809	-	151	6	9	7	11	20	23	36	24	19	8	43	4	21	1	47
FBtr0333303	X	16333500	16333650	-	151	5	1	0	6	4	0	11	2	7	4	20	0	9	0	17
FBtr0089261	X	16333562	16333712	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089263	X	16333562	16333712	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339766	X	16333562	16333712	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089262	X	16333562	16333712	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0289960	X	16336134	16336284	+	151	23	2	7	26	29	21	45	23	32	10	56	7	26	5	80
FBtr0074230	X	16350265	16350415	+	151	14	15	10	18	30	12	40	17	24	5	59	3	36	5	66
FBtr0307176	X	16358353	16358503	-	151	40	12	10	26	19	29	36	16	11	9	44	5	29	2	52
FBtr0307177	X	16358578	16358728	-	151	27	11	14	18	20	17	46	22	7	6	31	2	17	5	42
FBtr0307178	X	16358885	16359035	-	151	9	0	0	4	3	2	9	4	0	3	7	2	4	1	9
FBtr0074234	X	16358939	16359089	-	151	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1
FBtr0340312	X	16359093	16359243	+	151	7	0	2	6	1	0	7	5	11	2	6	1	1	3	9
FBtr0307175	X	16359224	16359374	+	151	9	0	2	11	7	2	17	16	13	7	23	8	12	3	34
FBtr0074233	X	16361519	16361669	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340313	X	16361519	16361669	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100586	X	16361519	16361669	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074264	X	16373036	16373186	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074267	X	16373036	16373186	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074265	X	16373172	16373322	+	151	11	7	8	14	11	5	21	18	14	7	40	4	13	2	37
FBtr0074266	X	16373580	16373730	+	151	5	4	5	16	20	14	37	23	11	12	55	3	40	0	52
FBtr0074310	X	16383478	16383628	-	151	4	7	7	21	16	12	30	28	21	10	33	3	23	1	27
FBtr0074309	X	16384166	16384316	-	151	10	5	7	13	9	6	43	21	18	5	33	5	15	1	44
FBtr0074307	X	16384808	16384958	-	151	10	7	8	13	10	10	35	30	22	8	27	8	28	0	36
FBtr0074268	X	16385228	16385378	+	151	10	5	3	10	16	8	40	20	17	6	31	6	26	0	41
FBtr0074270	X	16385428	16385578	+	151	7	11	7	18	13	5	31	27	21	14	31	8	24	4	47
FBtr0340314	X	16386427	16386577	+	151	7	1	10	33	10	14	31	23	16	3	51	3	18	0	46
FBtr0074305	X	16391338	16391488	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340315	X	16391338	16391488	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074271	X	16391648	16391798	+	151	15	13	10	24	9	12	40	34	18	9	29	1	24	5	32
FBtr0074304	X	16403599	16403749	-	151	20	16	12	18	40	15	28	21	17	2	37	6	15	5	44
FBtr0334043	X	16405022	16405172	-	151	9	10	8	22	39	9	39	18	21	6	33	5	14	4	42
FBtr0308605	X	16405459	16405609	+	151	10	12	8	11	35	6	40	23	7	7	11	2	18	0	29
FBtr0308604	X	16406372	16406522	+	151	38	25	20	46	35	9	30	19	23	21	65	4	26	0	53
FBtr0074272	X	16408259	16408409	+	151	26	8	5	20	25	12	25	21	17	3	37	5	11	1	50
FBtr0334037	X	16414996	16415146	+	151	16	10	14	27	36	16	30	17	15	7	55	3	17	2	60
FBtr0074303	X	16420025	16420175	-	151	5	4	12	13	38	18	40	24	16	10	30	5	14	4	33
FBtr0334040	X	16420292	16420442	-	151	10	5	9	13	29	14	33	23	17	10	26	7	16	1	47
FBtr0334042	X	16422142	16422292	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334038	X	16422142	16422292	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074302	X	16422142	16422292	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334041	X	16422165	16422315	-	151	1	0	1	2	2	3	4	2	1	0	9	1	3	0	4
FBtr0343571	X	16422781	16422931	+	151	25	8	6	26	26	10	34	26	19	8	52	8	40	3	45
FBtr0343350	X	16441196	16441346	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074301	X	16441196	16441346	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074278	X	16441383	16441533	+	151	7	5	2	12	1	4	15	11	7	7	26	3	12	0	30
FBtr0343349	X	16441503	16441653	+	151	21	12	8	19	11	9	19	17	11	6	50	5	24	3	37
FBtr0343016	X	16446893	16447043	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074300	X	16446893	16447043	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074281	X	16448615	16448765	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074279	X	16448615	16448765	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343633	X	16449102	16449252	+	151	27	15	9	29	14	11	15	20	14	2	49	4	25	1	35
FBtr0074299	X	16525315	16525465	-	151	6	9	8	14	25	8	29	26	14	2	14	4	9	0	25
FBtr0303679	X	16527314	16527464	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303664	X	16527314	16527464	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342746	X	16527467	16527617	-	151	5	0	2	8	5	1	14	4	8	2	12	5	9	0	22
FBtr0303687	X	16532996	16533146	-	151	10	24	14	32	24	7	15	11	15	9	38	4	10	2	35
FBtr0074297	X	16540752	16540902	-	151	28	13	12	23	32	21	26	15	11	8	83	5	22	2	45
FBtr0334035	X	16547420	16547570	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074296	X	16547420	16547570	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112868	X	16553851	16554001	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310673	X	16553851	16554001	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074295	X	16553868	16554018	-	151	0	0	0	1	0	0	1	2	1	0	2	0	0	0	3
FBtr0309793	X	16559916	16560066	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305593	X	16559916	16560066	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074294	X	16559916	16560066	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332870	X	16569340	16569490	-	151	5	16	27	8	29	10	27	30	11	4	47	2	25	5	34
FBtr0305198	X	16586565	16586715	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074293	X	16586565	16586715	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074292	X	16587072	16587222	-	151	10	6	3	18	8	9	40	25	15	6	48	10	25	4	49
FBtr0074282	X	16587823	16587973	+	151	15	7	5	7	14	14	43	16	18	3	40	4	15	1	40
FBtr0074290	X	16593339	16593489	-	151	17	8	9	27	13	10	48	23	10	9	50	3	25	4	40
FBtr0074283	X	16593627	16593777	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340157	X	16593627	16593777	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074289	X	16598396	16598546	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330409	X	16598396	16598546	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310319	X	16599115	16599265	-	151	9	6	1	5	1	6	7	6	6	3	10	1	11	1	15
FBtr0299587	X	16599191	16599341	+	151	8	13	9	5	12	3	13	7	4	3	23	4	7	3	21
FBtr0074285	X	16610635	16610785	+	151	25	21	24	24	32	19	36	32	14	8	58	6	43	2	46
FBtr0074288	X	16621489	16621639	-	151	12	8	12	20	43	15	29	25	18	6	49	4	19	5	48
FBtr0074287	X	16632135	16632285	-	151	11	10	2	21	19	6	45	18	16	7	27	0	17	2	28
FBtr0340153	X	16635567	16635717	-	151	14	8	14	42	19	9	26	16	14	15	81	4	25	9	66
FBtr0340152	X	16637314	16637464	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340151	X	16637314	16637464	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074313	X	16637844	16637994	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340149	X	16637844	16637994	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340150	X	16640918	16641068	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074314	X	16640918	16641068	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300651	X	16651326	16651476	+	151	12	3	4	10	10	10	43	25	14	9	35	5	27	2	45
FBtr0302364	X	16651832	16651982	+	151	18	5	14	30	23	13	43	24	13	7	80	8	30	2	58
FBtr0074376	X	16654915	16655065	-	151	18	7	6	19	12	9	44	22	23	11	57	5	32	2	68
FBtr0089734	X	16655309	16655459	+	151	3	4	4	16	5	3	18	9	8	4	27	6	16	5	21
FBtr0340156	X	16655420	16655570	+	151	3	3	7	12	6	4	10	12	16	14	37	4	20	1	35
FBtr0340155	X	16656041	16656191	+	151	8	4	7	14	13	9	47	15	14	9	46	3	21	3	35
FBtr0074375	X	16664355	16664505	-	151	19	56	12	53	27	19	23	15	20	8	52	0	7	3	32
FBtr0290216	X	16672936	16673086	-	151	31	26	26	27	42	8	30	21	17	6	39	4	14	1	43
FBtr0335281	X	16676653	16676803	-	151	15	9	10	9	32	10	36	15	14	3	18	6	9	3	33
FBtr0074318	X	16679247	16679397	+	151	20	12	17	48	19	18	27	18	16	10	69	4	21	2	65
FBtr0074372	X	16683795	16683945	-	151	15	7	11	14	19	13	37	19	22	10	42	6	27	10	61
FBtr0074371	X	16687433	16687583	-	151	10	4	13	17	14	5	24	18	6	5	28	2	16	0	39
FBtr0074370	X	16695044	16695194	-	151	1	1	0	2	0	3	5	0	1	1	3	1	4	0	3
FBtr0074365	X	16695073	16695223	-	151	0	1	0	1	1	0	12	3	4	3	4	1	0	0	6
FBtr0339829	X	16696081	16696231	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300035	X	16696081	16696231	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074364	X	16700070	16700220	-	151	34	7	32	42	38	18	32	17	22	9	54	6	19	0	68
FBtr0074363	X	16701872	16702022	-	151	7	10	28	18	35	19	20	26	12	10	38	9	28	7	41
FBtr0339830	X	16703784	16703934	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074362	X	16703784	16703934	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074321	X	16704031	16704181	+	151	23	18	26	42	29	21	14	18	9	7	62	3	21	1	86
FBtr0074322	X	16711253	16711403	+	151	17	8	7	21	38	10	23	16	11	7	27	6	10	1	31
FBtr0074324	X	16721133	16721283	+	151	6	5	7	9	22	6	21	17	9	7	20	5	8	4	24
FBtr0339825	X	16721311	16721461	-	151	7	17	5	24	36	9	20	18	15	4	47	3	10	0	10
FBtr0074325	X	16731041	16731191	+	151	12	13	13	20	22	8	38	28	24	11	37	6	20	5	64
FBtr0074326	X	16734897	16735047	+	151	11	8	14	17	24	11	17	13	9	6	53	7	7	2	37
FBtr0301043	X	16740856	16741006	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343362	X	16740856	16741006	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074329	X	16742797	16742947	+	151	6	5	4	9	20	13	21	18	15	15	43	6	16	2	31
FBtr0343364	X	16745982	16746132	-	151	2	6	7	13	19	17	35	22	18	6	37	5	33	4	19
FBtr0343363	X	16751810	16751960	-	151	9	5	0	9	11	4	36	20	6	5	27	4	21	1	23
FBtr0301354	X	16780974	16781124	-	151	17	18	11	25	33	9	25	11	16	8	19	7	25	0	40
FBtr0301353	X	16782445	16782595	-	151	28	13	10	29	33	9	27	18	15	10	46	4	32	4	47
FBtr0301352	X	16783334	16783484	-	151	8	4	5	17	21	20	32	19	28	7	68	4	36	2	49
FBtr0074330	X	16783883	16784033	+	151	30	18	12	31	8	12	26	19	15	7	51	7	51	3	45
FBtr0074356	X	16786908	16787058	-	151	13	3	5	14	13	9	43	21	10	8	46	5	25	1	34
FBtr0344089	X	16787233	16787383	+	151	10	5	3	13	20	15	30	15	13	7	29	8	21	5	33
FBtr0074331	X	16787702	16787852	+	151	22	9	13	28	9	11	48	22	13	13	42	5	15	1	34
FBtr0344090	X	16791166	16791316	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074355	X	16791166	16791316	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
